,Latitude,Longitude,NO2,Normalized
612,45.264286,9.342857,16.365793,0.4334433
613,45.264286,9.421429,17.449883,0.4621551
614,45.264286,9.5,19.100945,0.505883
615,45.264286,9.578571,15.946909,0.42234927
616,45.264286,9.657143,16.204401,0.42916888
617,45.264286,9.735714,17.523182,0.4640964
618,45.264286,9.814285,16.530474,0.43780482
619,45.264286,9.892858,14.975301,0.39661652
620,45.264286,9.971429,13.19904,0.34957278
621,45.264286,10.05,13.599769,0.36018595
622,45.264286,10.1285715,13.8021555,0.3655461
623,45.264286,10.207143,13.695412,0.36271903
624,45.264286,10.285714,14.073056,0.37272084
625,45.264286,10.364285,13.48742,0.35721043
626,45.264286,10.442857,12.875649,0.34100786
627,45.264286,10.521428,12.762561,0.33801273
628,45.264286,10.6,12.947433,0.34290904
629,45.264286,10.678572,13.340304,0.3533141
630,45.264286,10.757143,13.7256155,0.36351895
631,45.264286,10.835714,13.704945,0.36297148
632,45.264286,10.914286,13.156444,0.3484446
633,45.264286,10.992857,12.697767,0.3362967
634,45.264286,11.071428,12.498384,0.3310161
635,45.264286,11.15,12.437991,0.3294166
636,45.264286,11.228572,12.456444,0.3299053
637,45.264286,11.307143,12.504271,0.331172
638,45.264286,11.385715,12.537011,0.33203912
639,45.264286,11.464286,12.549913,0.33238083
640,45.264286,11.542857,12.553559,0.3324774
641,45.264286,11.6214285,12.554394,0.3324995
642,45.264286,11.7,12.554559,0.33250386
643,45.264286,11.778571,12.554589,0.33250466
644,45.264286,11.857142,12.554594,0.33250478
645,45.264286,11.935715,12.554595,0.3325048
646,45.264286,12.014286,12.554595,0.3325048
647,45.264286,12.092857,12.554595,0.3325048
648,45.264286,12.171429,12.554595,0.3325048
649,45.264286,12.25,12.554595,0.3325048
650,45.307144,8.4,12.55463,0.33250576
651,45.307144,8.478572,12.557677,0.33258644
652,45.307144,8.557143,12.584627,0.3333002
653,45.307144,8.635715,12.734337,0.33726522
654,45.307144,8.714286,13.207476,0.34979618
655,45.307144,8.792857,13.748128,0.3641152
656,45.307144,8.8714285,14.20576,0.37623546
657,45.307144,8.95,14.280727,0.37822095
658,45.307144,9.028571,14.733835,0.39022136
659,45.307144,9.107142,16.486895,0.43665063
660,45.307144,9.185715,18.60421,0.49272713
661,45.307144,9.264286,20.677038,0.54762536
662,45.307144,9.342857,18.729464,0.49604443
663,45.307144,9.421429,18.467453,0.48910517
664,45.307144,9.5,20.840141,0.5519451
665,45.307144,9.578571,16.843899,0.44610578
666,45.307144,9.657143,17.759935,0.47036675
667,45.307144,9.735714,18.853434,0.49932775
668,45.307144,9.814285,16.910599,0.4478723
669,45.307144,9.892858,15.032871,0.39814124
670,45.307144,9.971429,12.685644,0.33597562
671,45.307144,10.05,12.440209,0.32947534
672,45.307144,10.1285715,13.060242,0.34589672
673,45.307144,10.207143,13.548964,0.35884038
674,45.307144,10.285714,13.920359,0.36867666
675,45.307144,10.364285,13.366154,0.35399872
676,45.307144,10.442857,12.860518,0.3406071
677,45.307144,10.521428,12.828466,0.33975822
678,45.307144,10.6,13.101791,0.34699717
679,45.307144,10.678572,13.467289,0.35667726
680,45.307144,10.757143,13.439115,0.35593107
681,45.307144,10.835714,13.185645,0.349218
682,45.307144,10.914286,12.875218,0.34099644
683,45.307144,10.992857,12.645547,0.33491364
684,45.307144,11.071428,12.541388,0.33215502
685,45.307144,11.15,12.509141,0.33130097
686,45.307144,11.228572,12.513798,0.33142433
687,45.307144,11.307143,12.532069,0.33190823
688,45.307144,11.385715,12.545984,0.33227676
689,45.307144,11.464286,12.5520935,0.33243856
690,45.307144,11.542857,12.553998,0.332489
691,45.307144,11.6214285,12.554471,0.33250153
692,45.307144,11.7,12.554572,0.3325042
693,45.307144,11.778571,12.554591,0.33250472
694,45.307144,11.857142,12.554594,0.33250478
695,45.307144,11.935715,12.554595,0.3325048
696,45.307144,12.014286,12.554595,0.3325048
697,45.307144,12.092857,12.554595,0.3325048
698,45.307144,12.171429,12.554595,0.3325048
699,45.307144,12.25,12.554595,0.3325048
700,45.35,8.4,12.553532,0.33247665
701,45.35,8.478572,12.552282,0.33244357
702,45.35,8.557143,12.564607,0.33277
703,45.35,8.635715,12.6976385,0.33629328
704,45.35,8.714286,13.322814,0.35285088
705,45.35,8.792857,14.816217,0.39240324
706,45.35,8.8714285,16.44585,0.4355636
707,45.35,8.95,16.013536,0.42411387
708,45.35,9.028571,15.493799,0.4103488
709,45.35,9.107142,16.871597,0.44683936
710,45.35,9.185715,20.736465,0.5491993
711,45.35,9.264286,25.727606,0.6813882
712,45.35,9.342857,21.805634,0.5775159
713,45.35,9.421429,18.515974,0.4903902
714,45.35,9.5,20.130953,0.5331625
715,45.35,9.578571,17.949152,0.4753781
716,45.35,9.657143,19.97482,0.5290273
717,45.35,9.735714,20.58746,0.5452529
718,45.35,9.814285,16.797468,0.44487607
719,45.35,9.892858,14.504214,0.38413993
720,45.35,9.971429,12.632348,0.3345641
721,45.35,10.05,12.205566,0.3232609
722,45.35,10.1285715,12.79566,0.33888936
723,45.35,10.207143,13.809786,0.3657482
724,45.35,10.285714,14.141294,0.37452808
725,45.35,10.364285,13.265462,0.35133192
726,45.35,10.442857,12.831375,0.33983526
727,45.35,10.521428,12.9339905,0.342553
728,45.35,10.6,13.364058,0.3539432
729,45.35,10.678572,13.900405,0.3681482
730,45.35,10.757143,13.512067,0.3578632
731,45.35,10.835714,12.994708,0.3441611
732,45.35,10.914286,12.735484,0.33729562
733,45.35,10.992857,12.608612,0.33393544
734,45.35,11.071428,12.554929,0.33251366
735,45.35,11.15,12.538052,0.33206668
736,45.35,11.228572,12.538421,0.33207646
737,45.35,11.307143,12.545036,0.33225167
738,45.35,11.385715,12.550634,0.33239993
739,45.35,11.464286,12.553346,0.33247173
740,45.35,11.542857,12.554274,0.33249632
741,45.35,11.6214285,12.554523,0.33250293
742,45.35,11.7,12.554581,0.33250445
743,45.35,11.778571,12.554592,0.33250475
744,45.35,11.857142,12.554595,0.3325048
745,45.35,11.935715,12.554595,0.3325048
746,45.35,12.014286,12.554595,0.3325048
747,45.35,12.092857,12.554595,0.3325048
748,45.35,12.171429,12.554595,0.3325048
749,45.35,12.25,12.554595,0.3325048
750,45.392857,8.4,12.552007,0.33243626
751,45.392857,8.478572,12.543859,0.33222046
752,45.392857,8.557143,12.527251,0.33178064
753,45.392857,8.635715,12.598374,0.3336643
754,45.392857,8.714286,13.404667,0.35501873
755,45.392857,8.792857,16.400665,0.43436688
756,45.392857,8.8714285,20.220041,0.5355219
757,45.392857,8.95,18.83629,0.4988737
758,45.392857,9.028571,17.314167,0.4585607
759,45.392857,9.107142,18.965351,0.50229186
760,45.392857,9.185715,24.279755,0.64304227
761,45.392857,9.264286,29.977795,0.79395324
762,45.392857,9.342857,23.837234,0.63132226
763,45.392857,9.421429,18.34871,0.48596025
764,45.392857,9.5,19.040863,0.5042918
765,45.392857,9.578571,19.281296,0.5106595
766,45.392857,9.657143,21.119095,0.55933315
767,45.392857,9.735714,20.531351,0.5437669
768,45.392857,9.814285,16.20942,0.42930177
769,45.392857,9.892858,13.930403,0.36894268
770,45.392857,9.971429,12.653842,0.33513334
771,45.392857,10.05,12.246854,0.32435438
772,45.392857,10.1285715,12.853672,0.3404258
773,45.392857,10.207143,15.016592,0.39771008
774,45.392857,10.285714,15.45611,0.4093506
775,45.392857,10.364285,13.331383,0.35307783
776,45.392857,10.442857,12.79228,0.33879983
777,45.392857,10.521428,13.061515,0.34593046
778,45.392857,10.6,13.6027775,0.36026564
779,45.392857,10.678572,14.39158,0.38115683
780,45.392857,10.757143,13.668143,0.36199683
781,45.392857,10.835714,12.935071,0.34258163
782,45.392857,10.914286,12.672925,0.33563876
783,45.392857,10.992857,12.587444,0.33337483
784,45.392857,11.071428,12.557984,0.33259457
785,45.392857,11.15,12.549073,0.33235857
786,45.392857,11.228572,12.5484495,0.33234206
787,45.392857,11.307143,12.550711,0.33240193
788,45.392857,11.385715,12.552864,0.33245897
789,45.392857,11.464286,12.554006,0.33248922
790,45.392857,11.542857,12.554432,0.3325005
791,45.392857,11.6214285,12.554557,0.3325038
792,45.392857,11.7,12.554587,0.33250463
793,45.392857,11.778571,12.554593,0.33250478
794,45.392857,11.857142,12.554595,0.3325048
795,45.392857,11.935715,12.554595,0.3325048
796,45.392857,12.014286,12.554595,0.3325048
797,45.392857,12.092857,12.554595,0.3325048
798,45.392857,12.171429,12.554595,0.3325048
799,45.392857,12.25,12.554595,0.3325048
800,45.435715,8.4,12.550341,0.33239216
801,45.435715,8.478572,12.533784,0.33195364
802,45.435715,8.557143,12.475794,0.33041778
803,45.435715,8.635715,12.417407,0.32887143
804,45.435715,8.714286,13.261559,0.35122854
805,45.435715,8.792857,17.804174,0.47153842
806,45.435715,8.8714285,24.450424,0.64756244
807,45.435715,8.95,21.872318,0.57928205
808,45.435715,9.028571,20.01435,0.5300743
809,45.435715,9.107142,22.94183,0.6076077
810,45.435715,9.185715,29.927387,0.7926182
811,45.435715,9.264286,29.977646,0.7939493
812,45.435715,9.342857,23.08124,0.61129993
813,45.435715,9.421429,18.155113,0.48083293
814,45.435715,9.5,19.247307,0.50975937
815,45.435715,9.578571,21.487211,0.56908256
816,45.435715,9.657143,21.48303,0.5689719
817,45.435715,9.735714,18.961182,0.5021814
818,45.435715,9.814285,15.361007,0.40683183
819,45.435715,9.892858,13.506325,0.3577111
820,45.435715,9.971429,12.6616535,0.33534023
821,45.435715,10.05,12.322072,0.32634652
822,45.435715,10.1285715,13.18658,0.34924275
823,45.435715,10.207143,18.06761,0.47851542
824,45.435715,10.285714,18.836292,0.49887374
825,45.435715,10.364285,13.557495,0.35906634
826,45.435715,10.442857,12.705167,0.33649266
827,45.435715,10.521428,13.149225,0.34825343
828,45.435715,10.6,13.616578,0.36063114
829,45.435715,10.678572,14.347,0.37997615
830,45.435715,10.757143,13.615205,0.36059475
831,45.435715,10.835714,12.885866,0.34127843
832,45.435715,10.914286,12.64137,0.33480301
833,45.435715,10.992857,12.57599,0.33307144
834,45.435715,11.071428,12.557948,0.33259362
835,45.435715,11.15,12.553016,0.332463
836,45.435715,11.228572,12.552359,0.3324456
837,45.435715,11.307143,12.553074,0.33246455
838,45.435715,11.385715,12.55387,0.33248562
839,45.435715,11.464286,12.55433,0.3324978
840,45.435715,11.542857,12.554517,0.33250275
841,45.435715,11.6214285,12.554575,0.3325043
842,45.435715,11.7,12.55459,0.3325047
843,45.435715,11.778571,12.554594,0.33250478
844,45.435715,11.857142,12.554595,0.3325048
845,45.435715,11.935715,12.554595,0.3325048
846,45.435715,12.014286,12.554595,0.3325048
847,45.435715,12.092857,12.554595,0.3325048
848,45.435715,12.171429,12.554595,0.3325048
849,45.435715,12.25,12.554595,0.3325048
850,45.478573,8.4,12.549006,0.3323568
851,45.478573,8.478572,12.525138,0.33172464
852,45.478573,8.557143,12.426024,0.32909966
853,45.478573,8.635715,12.193597,0.3229439
854,45.478573,8.714286,12.778069,0.33842346
855,45.478573,8.792857,18.077076,0.47876614
856,45.478573,8.8714285,25.701544,0.680698
857,45.478573,8.95,23.258638,0.6159983
858,45.478573,9.028571,22.749557,0.60251546
859,45.478573,9.107142,27.381968,0.7252035
860,45.478573,9.185715,36.970783,0.9791605
861,45.478573,9.264286,28.855648,0.76423347
862,45.478573,9.342857,21.578182,0.5714919
863,45.478573,9.421429,18.183834,0.48159358
864,45.478573,9.5,20.45821,0.54182976
865,45.478573,9.578571,24.60722,0.6517151
866,45.478573,9.657143,22.135418,0.5862501
867,45.478573,9.735714,17.604494,0.46624994
868,45.478573,9.814285,14.629623,0.38746133
869,45.478573,9.892858,13.252781,0.35099608
870,45.478573,9.971429,12.711311,0.3366554
871,45.478573,10.05,12.505007,0.33119148
872,45.478573,10.1285715,14.009014,0.3710247
873,45.478573,10.207143,24.019281,0.63614374
874,45.478573,10.285714,25.120432,0.6653074
875,45.478573,10.364285,13.9613085,0.36976123
876,45.478573,10.442857,12.562246,0.33270746
877,45.478573,10.521428,13.09455,0.34680536
878,45.478573,10.6,13.386061,0.35452595
879,45.478573,10.678572,13.783085,0.36504102
880,45.478573,10.757143,13.328938,0.35301307
881,45.478573,10.835714,12.8085,0.33922943
882,45.478573,10.914286,12.618482,0.33419684
883,45.478573,10.992857,12.569189,0.33289135
884,45.478573,11.071428,12.557233,0.3325747
885,45.478573,11.15,12.554318,0.3324975
886,45.478573,11.228572,12.553824,0.33248442
887,45.478573,11.307143,12.554019,0.33248955
888,45.478573,11.385715,12.554302,0.33249706
889,45.478573,11.464286,12.554481,0.3325018
890,45.478573,11.542857,12.554559,0.33250386
891,45.478573,11.6214285,12.554585,0.33250457
892,45.478573,11.7,12.554593,0.33250478
893,45.478573,11.778571,12.554594,0.33250478
894,45.478573,11.857142,12.554595,0.3325048
895,45.478573,11.935715,12.554595,0.3325048
896,45.478573,12.014286,12.554595,0.3325048
897,45.478573,12.092857,12.554595,0.3325048
898,45.478573,12.171429,12.554595,0.3325048
899,45.478573,12.25,12.554595,0.3325048
900,45.521427,8.4,12.548484,0.33234295
901,45.521427,8.478572,12.521615,0.33163136
902,45.521427,8.557143,12.403953,0.3285151
903,45.521427,8.635715,12.074831,0.3197984
904,45.521427,8.714286,12.374685,0.32773995
905,45.521427,8.792857,17.54445,0.46465972
906,45.521427,8.8714285,23.390251,0.61948407
907,45.521427,8.95,22.138363,0.58632815
908,45.521427,9.028571,23.500288,0.6223983
909,45.521427,9.107142,28.566776,0.7565828
910,45.521427,9.185715,37.757633,1.0
911,45.521427,9.264286,29.927288,0.7926156
912,45.521427,9.342857,22.274353,0.5899298
913,45.521427,9.421429,18.584394,0.4922023
914,45.521427,9.5,20.930244,0.5543315
915,45.521427,9.578571,25.774796,0.682638
916,45.521427,9.657143,22.08829,0.58500195
917,45.521427,9.735714,16.907711,0.44779584
918,45.521427,9.814285,14.247069,0.3773295
919,45.521427,9.892858,13.173614,0.34889933
920,45.521427,9.971429,12.885355,0.3412649
921,45.521427,10.05,12.951799,0.34302467
922,45.521427,10.1285715,15.630962,0.41398153
923,45.521427,10.207143,31.82594,0.8429008
924,45.521427,10.285714,32.229218,0.8535815
925,45.521427,10.364285,15.039492,0.3983166
926,45.521427,10.442857,12.599967,0.3337065
927,45.521427,10.521428,12.93473,0.34257257
928,45.521427,10.6,13.088809,0.3466533
929,45.521427,10.678572,13.24122,0.3506899
930,45.521427,10.757143,13.014016,0.34467244
931,45.521427,10.835714,12.721378,0.33692202
932,45.521427,10.914286,12.598345,0.33366352
933,45.521427,10.992857,12.564468,0.33276632
934,45.521427,11.071428,12.556493,0.3325551
935,45.521427,11.15,12.5546875,0.33250728
936,45.521427,11.228572,12.554351,0.33249834
937,45.521427,11.307143,12.554385,0.33249927
938,45.521427,11.385715,12.554481,0.3325018
939,45.521427,11.464286,12.554547,0.33250356
940,45.521427,11.542857,12.554579,0.3325044
941,45.521427,11.6214285,12.55459,0.3325047
942,45.521427,11.7,12.554594,0.33250478
943,45.521427,11.778571,12.554595,0.3325048
944,45.521427,11.857142,12.554595,0.3325048
945,45.521427,11.935715,12.554595,0.3325048
946,45.521427,12.014286,12.554595,0.3325048
947,45.521427,12.092857,12.554595,0.3325048
948,45.521427,12.171429,12.554595,0.3325048
949,45.521427,12.25,12.554595,0.3325048
950,45.564285,8.4,12.548997,0.33235654
951,45.564285,8.478572,12.525113,0.331724
952,45.564285,8.557143,12.425439,0.32908416
953,45.564285,8.635715,12.1841345,0.3226933
954,45.564285,8.714286,12.706342,0.3365238
955,45.564285,8.792857,17.40563,0.46098307
956,45.564285,8.8714285,21.237223,0.5624617
957,45.564285,8.95,19.614859,0.5194939
958,45.564285,9.028571,20.65483,0.54703724
959,45.564285,9.107142,25.79891,0.68327665
960,45.564285,9.185715,33.84114,0.89627284
961,45.564285,9.264286,33.4243,0.8852329
962,45.564285,9.342857,25.276726,0.66944677
963,45.564285,9.421429,19.235193,0.5094385
964,45.564285,9.5,18.902918,0.5006383
965,45.564285,9.578571,21.671648,0.57396734
966,45.564285,9.657143,20.50114,0.5429668
967,45.564285,9.735714,16.897552,0.44752678
968,45.564285,9.814285,14.262663,0.3777425
969,45.564285,9.892858,13.268476,0.35141173
970,45.564285,9.971429,13.26576,0.35133982
971,45.564285,10.05,13.6983795,0.36279762
972,45.564285,10.1285715,17.128492,0.45364317
973,45.564285,10.207143,33.54065,0.8883144
974,45.564285,10.285714,33.168716,0.87846386
975,45.564285,10.364285,16.630623,0.44045722
976,45.564285,10.442857,13.0169115,0.34474915
977,45.564285,10.521428,12.843426,0.3401544
978,45.564285,10.6,12.862326,0.34065497
979,45.564285,10.678572,12.897113,0.3415763
980,45.564285,10.757143,12.79207,0.3387943
981,45.564285,10.835714,12.650373,0.3350415
982,45.564285,10.914286,12.58178,0.3332248
983,45.564285,10.992857,12.560947,0.33267307
984,45.564285,11.071428,12.555875,0.33253872
985,45.564285,11.15,12.5547495,0.33250892
986,45.564285,11.228572,12.554531,0.33250314
987,45.564285,11.307143,12.554522,0.33250287
988,45.564285,11.385715,12.554551,0.33250365
989,45.564285,11.464286,12.554576,0.3325043
990,45.564285,11.542857,12.554588,0.33250463
991,45.564285,11.6214285,12.554593,0.33250478
992,45.564285,11.7,12.554594,0.33250478
993,45.564285,11.778571,12.554595,0.3325048
994,45.564285,11.857142,12.554595,0.3325048
995,45.564285,11.935715,12.554595,0.3325048
996,45.564285,12.014286,12.554595,0.3325048
997,45.564285,12.092857,12.554595,0.3325048
998,45.564285,12.171429,12.554595,0.3325048
999,45.564285,12.25,12.554595,0.3325048
1000,45.607143,8.4,12.550359,0.33239263
1001,45.607143,8.478572,12.534167,0.3319638
1002,45.607143,8.557143,12.479103,0.33050543
1003,45.607143,8.635715,12.436997,0.3293903
1004,45.607143,8.714286,13.322836,0.35285145
1005,45.607143,8.792857,17.17794,0.45495278
1006,45.607143,8.8714285,19.447956,0.5150735
1007,45.607143,8.95,17.129314,0.45366493
1008,45.607143,9.028571,16.784008,0.4445196
1009,45.607143,9.107142,22.39592,0.5931495
1010,45.607143,9.185715,30.699684,0.81307226
1011,45.607143,9.264286,35.91691,0.95124894
1012,45.607143,9.342857,27.977398,0.7409733
1013,45.607143,9.421429,20.21611,0.53541785
1014,45.607143,9.5,15.867533,0.42024702
1015,45.607143,9.578571,16.486647,0.43664408
1016,45.607143,9.657143,19.763866,0.5234403
1017,45.607143,9.735714,17.929464,0.47485667
1018,45.607143,9.814285,14.628054,0.38741976
1019,45.607143,9.892858,13.51073,0.35782778
1020,45.607143,9.971429,13.923717,0.3687656
1021,45.607143,10.05,14.73898,0.39035764
1022,45.607143,10.1285715,17.084667,0.45248246
1023,45.607143,10.207143,26.658604,0.7060454
1024,45.607143,10.285714,27.020607,0.715633
1025,45.607143,10.364285,17.017887,0.4507138
1026,45.607143,10.442857,13.518336,0.35802922
1027,45.607143,10.521428,12.847055,0.34025055
1028,45.607143,10.6,12.732506,0.33721673
1029,45.607143,10.678572,12.715908,0.33677715
1030,45.607143,10.757143,12.66693,0.33547997
1031,45.607143,10.835714,12.604134,0.33381683
1032,45.607143,10.914286,12.569969,0.332912
1033,45.607143,10.992857,12.558413,0.33260593
1034,45.607143,11.071428,12.555406,0.3325263
1035,45.607143,11.15,12.554724,0.33250824
1036,45.607143,11.228572,12.554586,0.3325046
1037,45.607143,11.307143,12.554571,0.33250418
1038,45.607143,11.385715,12.554579,0.3325044
1039,45.607143,11.464286,12.554587,0.33250463
1040,45.607143,11.542857,12.554592,0.33250475
1041,45.607143,11.6214285,12.554594,0.33250478
1042,45.607143,11.7,12.554595,0.3325048
1043,45.607143,11.778571,12.554595,0.3325048
1044,45.607143,11.857142,12.554595,0.3325048
1045,45.607143,11.935715,12.554595,0.3325048
1046,45.607143,12.014286,12.554595,0.3325048
1047,45.607143,12.092857,12.554595,0.3325048
1048,45.607143,12.171429,12.554595,0.3325048
1049,45.607143,12.25,12.554595,0.3325048
1050,45.65,8.4,12.552084,0.33243832
1051,45.65,8.478572,12.54503,0.3322515
1052,45.65,8.557143,12.538171,0.33206984
1053,45.65,8.635715,12.672976,0.3356401
1054,45.65,8.714286,13.7129545,0.36318365
1055,45.65,8.792857,16.486961,0.4366524
1056,45.65,8.8714285,17.655865,0.46761048
1057,45.65,8.95,15.759413,0.4173835
1058,45.65,9.028571,15.172026,0.4018267
1059,45.65,9.107142,20.315731,0.53805625
1060,45.65,9.185715,27.502975,0.72840834
1061,45.65,9.264286,31.900238,0.8448686
1062,45.65,9.342857,27.888996,0.738632
1063,45.65,9.421429,21.77729,0.57676524
1064,45.65,9.5,14.300907,0.3787554
1065,45.65,9.578571,14.974085,0.3965843
1066,45.65,9.657143,22.207047,0.5881472
1067,45.65,9.735714,19.940203,0.5281105
1068,45.65,9.814285,15.137861,0.40092188
1069,45.65,9.892858,13.813136,0.36583692
1070,45.65,9.971429,14.83153,0.39280877
1071,45.65,10.05,16.181568,0.42856416
1072,45.65,10.1285715,16.285957,0.43132886
1073,45.65,10.207143,19.273005,0.51043993
1074,45.65,10.285714,20.272995,0.5369244
1075,45.65,10.364285,16.122553,0.42700115
1076,45.65,10.442857,13.7051325,0.36297646
1077,45.65,10.521428,12.85957,0.34058198
1078,45.65,10.6,12.667588,0.3354974
1079,45.65,10.678572,12.629978,0.33450133
1080,45.65,10.757143,12.604952,0.3338385
1081,45.65,10.835714,12.578305,0.33313277
1082,45.65,10.914286,12.56261,0.3327171
1083,45.65,10.992857,12.556733,0.33256143
1084,45.65,11.071428,12.555078,0.3325176
1085,45.65,11.15,12.554684,0.33250716
1086,45.65,11.228572,12.554601,0.33250496
1087,45.65,11.307143,12.554588,0.33250463
1088,45.65,11.385715,12.554589,0.33250466
1089,45.65,11.464286,12.554592,0.33250475
1090,45.65,11.542857,12.554594,0.33250478
1091,45.65,11.6214285,12.554595,0.3325048
1092,45.65,11.7,12.554595,0.3325048
1093,45.65,11.778571,12.554595,0.3325048
1094,45.65,11.857142,12.554595,0.3325048
1095,45.65,11.935715,12.554595,0.3325048
1096,45.65,12.014286,12.554595,0.3325048
1097,45.65,12.092857,12.554595,0.3325048
1098,45.65,12.171429,12.554595,0.3325048
1099,45.65,12.25,12.554595,0.3325048
1100,45.692856,8.4,12.553653,0.33247986
1101,45.692856,8.478572,12.554164,0.3324934
1102,45.692856,8.557143,12.582854,0.33325326
1103,45.692856,8.635715,12.829352,0.3397817
1104,45.692856,8.714286,13.966932,0.36991015
1105,45.692856,8.792857,16.287714,0.43137538
1106,45.692856,8.8714285,16.991753,0.45002165
1107,45.692856,8.95,15.92704,0.42182305
1108,45.692856,9.028571,16.438948,0.4353808
1109,45.692856,9.107142,19.298107,0.51110476
1110,45.692856,9.185715,23.135916,0.612748
1111,45.692856,9.264286,25.296528,0.6699712
1112,45.692856,9.342857,25.559742,0.67694235
1113,45.692856,9.421429,23.17258,0.6137191
1114,45.692856,9.5,14.668558,0.38849252
1115,45.692856,9.578571,16.072731,0.42568162
1116,45.692856,9.657143,25.139301,0.6658071
1117,45.692856,9.735714,21.297062,0.5640465
1118,45.692856,9.814285,15.4080715,0.4080783
1119,45.692856,9.892858,14.019714,0.3713081
1120,45.692856,9.971429,15.636818,0.4141366
1121,45.692856,10.05,17.723404,0.46939924
1122,45.692856,10.1285715,15.9704685,0.42297325
1123,45.692856,10.207143,15.596503,0.4130689
1124,45.692856,10.285714,16.156103,0.42788973
1125,45.692856,10.364285,14.817312,0.39243224
1126,45.692856,10.442857,13.499771,0.35753754
1127,45.692856,10.521428,12.82256,0.3396018
1128,45.692856,10.6,12.632159,0.33455908
1129,45.692856,10.678572,12.591234,0.3334752
1130,45.692856,10.757143,12.576627,0.33308834
1131,45.692856,10.835714,12.565338,0.33278936
1132,45.692856,10.914286,12.558505,0.33260837
1133,45.692856,10.992857,12.555717,0.33253455
1134,45.692856,11.071428,12.554865,0.33251196
1135,45.692856,11.15,12.554649,0.33250627
1136,45.692856,11.228572,12.554602,0.332505
1137,45.692856,11.307143,12.554593,0.33250478
1138,45.692856,11.385715,12.554593,0.33250478
1139,45.692856,11.464286,12.554594,0.33250478
1140,45.692856,11.542857,12.554595,0.3325048
1141,45.692856,11.6214285,12.554595,0.3325048
1142,45.692856,11.7,12.554595,0.3325048
1143,45.692856,11.778571,12.554595,0.3325048
1144,45.692856,11.857142,12.554595,0.3325048
1145,45.692856,11.935715,12.554595,0.3325048
1146,45.692856,12.014286,12.554595,0.3325048
1147,45.692856,12.092857,12.554595,0.3325048
1148,45.692856,12.171429,12.554595,0.3325048
1149,45.692856,12.25,12.554595,0.3325048
1150,45.735714,8.4,12.554734,0.3325085
1151,45.735714,8.478572,12.55972,0.33264056
1152,45.735714,8.557143,12.606293,0.33387402
1153,45.735714,8.635715,12.906593,0.3418274
1154,45.735714,8.714286,14.218062,0.37656128
1155,45.735714,8.792857,17.073652,0.45219076
1156,45.735714,8.8714285,17.754036,0.47021052
1157,45.735714,8.95,17.270317,0.45739937
1158,45.735714,9.028571,19.812109,0.524718
1159,45.735714,9.107142,20.166935,0.53411543
1160,45.735714,9.185715,19.299831,0.5111505
1161,45.735714,9.264286,19.648298,0.5203795
1162,45.735714,9.342857,22.10492,0.5854424
1163,45.735714,9.421429,22.782427,0.603386
1164,45.735714,9.5,15.829505,0.41923985
1165,45.735714,9.578571,16.58125,0.4391496
1166,45.735714,9.657143,23.441776,0.62084866
1167,45.735714,9.735714,20.238605,0.5360136
1168,45.735714,9.814285,15.159002,0.4014818
1169,45.735714,9.892858,13.990694,0.3705395
1170,45.735714,9.971429,15.7221155,0.4163957
1171,45.735714,10.05,17.953896,0.47550374
1172,45.735714,10.1285715,16.03913,0.4247917
1173,45.735714,10.207143,14.715803,0.3897438
1174,45.735714,10.285714,14.429954,0.38217315
1175,45.735714,10.364285,13.834195,0.36639467
1176,45.735714,10.442857,13.16664,0.34871465
1177,45.735714,10.521428,12.749326,0.33766222
1178,45.735714,10.6,12.607565,0.33390772
1179,45.735714,10.678572,12.573586,0.3330078
1180,45.735714,10.757143,12.564268,0.33276102
1181,45.735714,10.835714,12.559296,0.33262932
1182,45.735714,10.914286,12.556406,0.3325528
1183,45.735714,10.992857,12.555152,0.33251956
1184,45.735714,11.071428,12.554738,0.3325086
1185,45.735714,11.15,12.554626,0.33250564
1186,45.735714,11.228572,12.5546,0.33250496
1187,45.735714,11.307143,12.554595,0.3325048
1188,45.735714,11.385715,12.554594,0.33250478
1189,45.735714,11.464286,12.554595,0.3325048
1190,45.735714,11.542857,12.554595,0.3325048
1191,45.735714,11.6214285,12.554595,0.3325048
1192,45.735714,11.7,12.554595,0.3325048
1193,45.735714,11.778571,12.554595,0.3325048
1194,45.735714,11.857142,12.554595,0.3325048
1195,45.735714,11.935715,12.554595,0.3325048
1196,45.735714,12.014286,12.554595,0.3325048
1197,45.735714,12.092857,12.554595,0.3325048
1198,45.735714,12.171429,12.554595,0.3325048
1199,45.735714,12.25,12.554595,0.3325048
1200,45.778572,8.4,12.5552435,0.332522
1201,45.778572,8.478572,12.561532,0.33268854
1202,45.778572,8.557143,12.609174,0.3339503
1203,45.778572,8.635715,12.8991785,0.34163103
1204,45.778572,8.714286,14.275722,0.37808836
1205,45.778572,8.792857,18.152956,0.4807758
1206,45.778572,8.8714285,19.077797,0.50526994
1207,45.778572,8.95,18.810429,0.49818876
1208,45.778572,9.028571,24.165245,0.6400095
1209,45.778572,9.107142,23.390175,0.61948204
1210,45.778572,9.185715,17.414669,0.46122247
1211,45.778572,9.264286,15.563614,0.41219783
1212,45.778572,9.342857,18.625416,0.49328876
1213,45.778572,9.421429,22.191391,0.58773255
1214,45.778572,9.5,16.333494,0.43258786
1215,45.778572,9.578571,15.683818,0.41538137
1216,45.778572,9.657143,19.278454,0.5105843
