,Latitude,Longitude,NOx_2019,NOx_2020,NOx_2019_Norm,NOx_2020_Norm
5812,45.738888,8.678788,16.301361,12.067566,0.34654298,0.25653872
5813,45.738888,8.718687,18.727652,13.0672,0.39812234,0.27778947
5814,45.738888,8.758586,21.214386,14.069933,0.45098668,0.2991061
5815,45.738888,8.798485,23.595833,15.043121,0.5016127,0.31979465
5816,45.738888,8.838384,25.702396,15.955132,0.5463952,0.33918265
5817,45.738888,8.878283,27.42849,16.78391,0.5830894,0.35680127
5818,45.738888,8.918181,28.762861,17.520517,0.61145616,0.37246045
5819,45.738888,8.958081,29.754835,18.165792,0.6325441,0.38617805
5820,45.738888,8.99798,30.462791,18.724611,0.64759415,0.39805773
5821,45.738888,9.037879,30.923922,19.201586,0.65739715,0.4081975
5822,45.738888,9.077778,31.171255,19.598423,0.66265506,0.41663367
5823,45.738888,9.117677,31.298082,19.915157,0.6653512,0.423367
5824,45.738888,9.157576,31.452257,20.148785,0.66862875,0.42833355
5825,45.738888,9.1974745,31.709301,20.286982,0.6740931,0.4312714
5826,45.738888,9.237373,32.025574,20.308773,0.68081665,0.43173468
5827,45.738888,9.277273,32.250164,20.18747,0.6855911,0.42915595
5828,45.738888,9.317172,32.163425,19.897116,0.6837472,0.42298344
5829,45.738888,9.357071,31.553999,19.424637,0.6707916,0.41293925
5830,45.738888,9.39697,30.297184,18.781815,0.6440736,0.39927378
5831,45.738888,9.436869,28.471222,18.015045,0.6052563,0.3829734
5832,45.738888,9.476768,26.447552,17.205917,0.5622361,0.36577252
5833,45.738888,9.516666,24.733353,16.449316,0.52579474,0.3496883
5834,45.738888,9.556565,23.689564,15.821701,0.5036053,0.33634612
5835,45.738888,9.596465,23.39495,15.363211,0.4973423,0.32659927
5836,45.738888,9.636364,23.65429,15.076235,0.5028554,0.3204986
5837,45.738888,9.676263,24.117891,14.935745,0.5127109,0.317512
5838,45.738888,9.716162,24.508621,14.908979,0.52101725,0.316943
5839,45.738888,9.756061,24.751663,14.96953,0.52618396,0.3182302
5840,45.738888,9.795959,24.908058,15.0984745,0.5295087,0.32097137
5841,45.738888,9.835858,25.086504,15.282183,0.5333022,0.32487676
5842,45.738888,9.875757,25.391453,15.510401,0.53978497,0.32972834
5843,45.738888,9.915656,25.894316,15.774721,0.5504751,0.33534738
5844,45.738888,9.955556,26.616844,16.066584,0.565835,0.34155196
5845,45.738888,9.995455,27.52161,16.374699,0.585069,0.34810203
5846,45.738888,10.035354,28.50971,16.681633,0.6060746,0.354627
5847,45.738888,10.075253,29.428978,16.95885,0.62561685,0.36052024
5848,45.738888,10.115151,30.094622,17.163303,0.6397674,0.3648666
5849,45.738888,10.15505,30.312338,17.243856,0.64439577,0.36657906
5850,45.738888,10.194949,29.907907,17.152962,0.63579816,0.36464676
5851,45.738888,10.234848,28.760502,16.85668,0.611406,0.35834825
5852,45.738888,10.274748,26.841045,16.342525,0.57060117,0.34741807
5853,45.738888,10.314647,24.259773,15.625235,0.5157271,0.33216953
5854,45.738888,10.354546,21.271284,14.746645,0.45219624,0.313492
5855,45.738888,10.394444,18.201859,13.766817,0.38694477,0.2926623
5856,45.738888,10.434343,15.343015,12.750444,0.32616994,0.2710557
5857,45.738888,10.474242,12.881137,11.75486,0.27383405,0.24989104
5858,45.738888,10.514141,10.890377,10.823801,0.23151341,0.2300981
5859,45.738888,10.55404,9.361737,9.98591,0.19901678,0.21228579
5860,45.738888,10.59394,8.236746,9.255608,0.17510112,0.19676062
5861,45.738888,10.633839,7.4345245,8.635574,0.15804707,0.18357962
5862,45.738888,10.673738,6.8706436,8.119651,0.14605978,0.17261185
5863,45.738888,10.713636,6.4692564,7.6959195,0.13752688,0.16360395
5864,45.738888,10.753535,6.1692953,7.3494334,0.13115016,0.15623815
5865,45.738888,10.793434,5.926296,7.0643864,0.12598436,0.15017848
5866,45.738888,10.833333,5.711134,6.8256655,0.12141032,0.14510362
5867,45.738888,10.873232,5.5071464,6.6198907,0.11707384,0.14072914
5868,45.738888,10.913132,5.3066406,6.435912,0.11281138,0.13681804
5869,45.738888,10.953031,5.1077266,6.26508,0.108582765,0.1331864
5870,45.738888,10.992929,4.911729,6.1010647,0.10441614,0.12969968
5871,45.738888,11.032828,4.721373,5.939689,0.10036945,0.12626906
5872,45.738888,11.072727,4.5396414,5.7785435,0.096506104,0.12284334
5873,45.738888,11.112626,4.369103,5.616639,0.09288071,0.11940149
5874,45.738888,11.152525,4.211628,5.4540167,0.08953302,0.11594438
5875,45.738888,11.192424,4.0683255,5.2914467,0.08648662,0.11248838
5876,45.738888,11.232324,3.9396002,5.130109,0.083750114,0.109058574
5877,45.738888,11.2722225,3.8252945,4.971416,0.08132014,0.105684996
5878,45.738888,11.312121,3.724812,4.816782,0.07918403,0.10239771
5879,45.738888,11.35202,3.6372714,4.6675467,0.07732304,0.099225186
5880,45.738888,11.391919,3.5616167,4.5248766,0.07571474,0.096192226
5881,45.738888,11.431818,3.496709,4.389716,0.0743349,0.09331892
5882,45.738888,11.471717,3.4413958,4.262775,0.07315902,0.09062033
5883,45.738888,11.511616,3.3945553,4.1445236,0.07216326,0.08810648
5884,45.738888,11.551516,3.3551264,4.035209,0.071325056,0.08578262
5885,45.738888,11.591414,3.32213,3.934887,0.0706236,0.08364991
5886,45.738888,11.631313,3.2946703,3.8434353,0.07003985,0.08170579
5887,45.738888,11.671212,3.2719443,3.7605927,0.06955673,0.07994468
5888,45.738888,11.711111,3.2532365,3.6859913,0.06915903,0.07835876
5889,45.738888,11.75101,3.2379181,3.6191814,0.06883338,0.07693848
5890,45.738888,11.790909,3.2254395,3.5596557,0.0685681,0.07567305
5891,45.738888,11.830808,3.2153254,3.5068767,0.068353094,0.074551046
5892,45.738888,11.8707075,3.207168,3.460289,0.06817968,0.07356066
5893,45.738888,11.910606,3.2006207,3.4193435,0.06804049,0.07269022
5894,45.738888,11.950505,3.1953895,3.3834972,0.06792928,0.07192818
5895,45.738888,11.990404,3.1912289,3.3522332,0.06784084,0.07126355
5896,45.738888,12.030303,3.1879337,3.3250606,0.06777079,0.0706859
5897,45.738888,12.070202,3.185335,3.3015225,0.06771554,0.07018552
5898,45.738888,12.110101,3.1832936,3.2811956,0.06767214,0.0697534
5899,45.738888,12.15,3.1816962,3.2636933,0.06763819,0.06938133
5900,45.761112,8.2,3.9243057,4.744749,0.08342497,0.10086639
5901,45.761112,8.239899,4.158659,5.0309143,0.08840698,0.10694984
5902,45.761112,8.279798,4.461636,5.36273,0.09484783,0.11400376
5903,45.761112,8.319697,4.851105,5.7456536,0.10312737,0.122144155
5904,45.761112,8.359596,5.348504,6.1851544,0.113701336,0.1314873
5905,45.761112,8.399495,5.978982,6.6865435,0.12710437,0.1421461
5906,45.761112,8.439394,6.7711496,7.254585,0.1439447,0.15422182
5907,45.761112,8.479293,7.756113,7.8929253,0.16488357,0.16779199
5908,45.761112,8.519192,8.96547,8.603588,0.19059272,0.18289964
5909,45.761112,8.559091,10.427747,9.386066,0.22167857,0.19953398
5910,45.761112,8.5989895,12.162353,10.236085,0.25855374,0.21760413
5911,45.761112,8.638889,14.170997,11.144685,0.30125457,0.23691963
5912,45.761112,8.678788,16.425943,12.096556,0.34919143,0.257155
5913,45.761112,8.718687,18.857393,13.06922,0.4008805,0.27783242
5914,45.761112,8.758586,21.344362,14.032942,0.45374978,0.29831973
5915,45.761112,8.798485,23.721344,14.95318,0.5042809,0.31788263
5916,45.761112,8.838384,25.818207,15.797491,0.54885715,0.33583143
5917,45.761112,8.878283,27.533237,16.54534,0.5853162,0.3517296
5918,45.761112,8.918181,28.859365,17.191292,0.6135077,0.3654616
5919,45.761112,8.958081,29.83368,17.739702,0.6342202,0.37712
5920,45.761112,8.99798,30.480608,18.198141,0.64797294,0.38686574
5921,45.761112,9.037879,30.789312,18.573456,0.65453553,0.39484438
5922,45.761112,9.077778,30.753939,18.870865,0.65378356,0.40116686
5923,45.761112,9.117677,30.480425,19.097126,0.64796907,0.40597683
5924,45.761112,9.157576,30.190079,19.258726,0.6417967,0.4094122
5925,45.761112,9.1974745,30.057106,19.353394,0.6389699,0.4114247
5926,45.761112,9.237373,30.121202,19.366838,0.6403325,0.41171053
5927,45.761112,9.277273,30.270784,19.27238,0.64351237,0.4097025
5928,45.761112,9.317172,30.277618,19.03743,0.6436577,0.4047078
5929,45.761112,9.357071,29.89223,18.638756,0.63546485,0.39623255
5930,45.761112,9.39697,28.935823,18.07733,0.6151331,0.38429746
5931,45.761112,9.436869,27.430685,17.390533,0.5831361,0.36969718
5932,45.761112,9.476768,25.692839,16.65417,0.546192,0.35404316
5933,45.761112,9.516666,24.186043,15.959642,0.51415974,0.33927855
5934,45.761112,9.556565,23.255283,15.381634,0.49437314,0.32699093
5935,45.761112,9.596465,22.984648,14.959177,0.48861983,0.31801012
5936,45.761112,9.636364,23.205364,14.694571,0.49331194,0.31238496
5937,45.761112,9.676263,23.61584,14.56469,0.50203806,0.3096239
5938,45.761112,9.716162,23.972334,14.538797,0.5096166,0.30907348
5939,45.761112,9.756061,24.197033,14.59119,0.5143934,0.31018728
5940,45.761112,9.795959,24.336193,14.703396,0.5173517,0.3125726
5941,45.761112,9.835858,24.484177,14.86248,0.5204976,0.31595448
5942,45.761112,9.875757,24.733105,15.05912,0.52578944,0.32013476
5943,45.761112,9.915656,25.144943,15.285965,0.5345445,0.32495716
5944,45.761112,9.955556,25.73606,15.535748,0.5471108,0.33026716
5945,45.761112,9.995455,26.469143,15.798744,0.5626951,0.33585808
5946,45.761112,10.035354,27.252562,16.059387,0.5793494,0.34139898
5947,45.761112,10.075253,27.949766,16.291739,0.594171,0.34633842
5948,45.761112,10.115151,28.398602,16.457024,0.60371256,0.34985214
5949,45.761112,10.15505,28.433504,16.509237,0.6044545,0.35096213
5950,45.761112,10.194949,27.912,16.405746,0.5933681,0.34876207
5951,45.761112,10.234848,26.744566,16.116577,0.56855017,0.34261474
5952,45.761112,10.274748,24.92438,15.6313095,0.52985567,0.33229867
5953,45.761112,10.314647,22.555702,14.963301,0.4795011,0.3180978
5954,45.761112,10.354546,19.851805,14.14889,0.4220202,0.3007846
5955,45.761112,10.394444,17.081116,13.240263,0.36311942,0.28146854
5956,45.761112,10.434343,14.487614,12.294287,0.30798537,0.26135847
5957,45.761112,10.474242,12.234309,11.362492,0.26008344,0.24154988
5958,45.761112,10.514141,10.392326,10.48523,0.22092558,0.2229006
5959,45.761112,10.55404,8.960411,9.689686,0.19048518,0.20598848
5960,45.761112,10.59394,7.8922253,8.9904995,0.1677771,0.19112481
5961,45.761112,10.633839,7.1196165,8.391634,0.15135258,0.17839381
5962,45.761112,10.673738,6.569523,7.8888493,0.1396584,0.16770534
5963,45.761112,10.713636,6.174963,7.4723816,0.13127065,0.15885185
5964,45.761112,10.753535,5.8809366,7.129356,0.12502007,0.15155964
5965,45.761112,10.793434,5.646405,6.845787,0.12003428,0.14553137
5966,45.761112,10.833333,5.443604,6.608014,0.11572302,0.14047667
5967,45.761112,10.873232,5.255819,6.4037313,0.111730985,0.13613392
5968,45.761112,10.913132,5.0745335,6.222512,0.10787713,0.13228145
5969,45.761112,10.953031,4.89674,6.056081,0.10409749,0.12874338
5970,45.761112,10.992929,4.722641,5.8982496,0.10039641,0.12538812
5971,45.761112,11.032828,4.55402,5.7447634,0.09681177,0.12212523
5972,45.761112,11.072727,4.393141,5.5930223,0.09339172,0.118899435
5973,45.761112,11.112626,4.2420774,5.44174,0.09018033,0.1156834
5974,45.761112,11.152525,4.1024113,5.2906456,0.08721124,0.11247135
5975,45.761112,11.192424,3.975116,5.140171,0.084505126,0.10927248
5976,45.761112,11.232324,3.8605824,4.9911885,0.082070306,0.106105335
5977,45.761112,11.2722225,3.7587142,4.8448286,0.07990474,0.102993935
5978,45.761112,11.312121,3.6690316,4.702277,0.07799822,0.0999635
5979,45.761112,11.35202,3.5907931,4.564679,0.07633498,0.09703837
5980,45.761112,11.391919,3.5230937,4.433056,0.07489579,0.094240256
5981,45.761112,11.431818,3.4649475,4.308247,0.07365969,0.091587
5982,45.761112,11.471717,3.415345,4.1908965,0.072605215,0.0890923
5983,45.761112,11.511616,3.3733006,4.081441,0.07171141,0.08676544
5984,45.761112,11.551516,3.3378754,3.9801183,0.070958324,0.08461147
5985,45.761112,11.591414,3.3082018,3.8869977,0.070327505,0.082631856
5986,45.761112,11.631313,3.2834837,3.8019857,0.06980204,0.08082463
5987,45.761112,11.671212,3.2630057,3.724862,0.06936671,0.0791851
5988,45.761112,11.711111,3.2461307,3.655307,0.06900797,0.077706456
5989,45.761112,11.75101,3.2322972,3.5929244,0.06871389,0.07638029
5990,45.761112,11.790909,3.2210147,3.5372622,0.06847404,0.075197
5991,45.761112,11.830808,3.2118585,3.4878376,0.06827939,0.0741463
5992,45.761112,11.8707075,3.204464,3.4441497,0.06812219,0.07321756
5993,45.761112,11.910606,3.1985207,3.4056997,0.067995846,0.072400175
5994,45.761112,11.950505,3.1937654,3.3719933,0.06789476,0.07168362
5995,45.761112,11.990404,3.189978,3.342557,0.067814246,0.07105785
5996,45.761112,12.030303,3.1869738,3.3169405,0.06775038,0.070513286
5997,45.761112,12.070202,3.1846008,3.2947228,0.06769993,0.07004096
5998,45.761112,12.110101,3.1827343,3.2755134,0.06766025,0.069632605
5999,45.761112,12.15,3.1812713,3.258954,0.06762915,0.06928057
6000,45.783333,8.2,3.9310477,4.7686405,0.0835683,0.10137429
6001,45.783333,8.239899,4.1676445,5.0583067,0.088598,0.107532166
6002,45.783333,8.279798,4.473501,5.393874,0.09510006,0.114665836
6003,45.783333,8.319697,4.866607,5.7807026,0.103456914,0.12288924
6004,45.783333,8.359596,5.368499,6.224126,0.1141264,0.13231577
6005,45.783333,8.399495,6.0043707,6.7292004,0.12764409,0.1430529
6006,45.783333,8.439394,6.8027897,7.300356,0.14461732,0.15519483
6007,45.783333,8.479293,7.794635,7.9407425,0.16570248,0.16880852
6008,45.783333,8.519192,9.011018,8.651717,0.191561,0.1839228
6009,45.783333,8.559091,10.479655,9.431845,0.22278208,0.20050716
6010,45.783333,8.5989895,12.2187805,10.275671,0.25975332,0.21844567
6011,45.783333,8.638889,14.228742,11.172815,0.30248213,0.23751764
6012,45.783333,8.678788,16.480705,12.106201,0.35035557,0.25736004
6013,45.783333,8.718687,18.90487,13.051584,0.40188974,0.2774575
6014,45.783333,8.758586,21.382101,13.9775505,0.45455205,0.29714218
6015,45.783333,8.798485,23.749348,14.848253,0.50487626,0.31565204
6016,45.783333,8.838384,25.835604,15.630682,0.549227,0.33228534
6017,45.783333,8.878283,27.540846,16.305677,0.5854779,0.34663475
6018,45.783333,8.918181,28.861277,16.870949,0.61354834,0.35865158
6019,45.783333,8.958081,29.822243,17.333803,0.63397706,0.36849117
6020,45.783333,8.99798,30.41919,17.704037,0.64666724,0.37636182
6021,45.783333,9.037879,30.601248,17.990385,0.65053755,0.38244915
6022,45.783333,9.077778,30.325481,18.200834,0.6446752,0.386923
6023,45.783333,9.117677,29.700489,18.347198,0.6313888,0.39003447
6024,45.783333,9.157576,29.007763,18.443848,0.61666244,0.3920891
6025,45.783333,9.1974745,28.507353,18.497217,0.60602444,0.39322364
6026,45.783333,9.237373,28.317879,18.499615,0.6019965,0.39327464
6027,45.783333,9.277273,28.369232,18.42532,0.6030882,0.39169523
6028,45.783333,9.317172,28.432953,18.236746,0.6044428,0.38768643
6029,45.783333,9.357071,28.236158,17.902641,0.60025924,0.38058385
6030,45.783333,9.39697,27.554813,17.4144,0.58577484,0.37020457
6031,45.783333,9.436869,26.351501,16.800718,0.5601942,0.35715857
6032,45.783333,9.476768,24.886982,16.13183,0.52906066,0.34293902
6033,45.783333,9.516666,23.580984,15.495785,0.50129706,0.32941762
6034,45.783333,9.556565,22.757572,14.965044,0.48379254,0.31813484
6035,45.783333,9.596465,22.505457,14.5771675,0.47843295,0.30988917
6036,45.783333,9.636364,22.685774,14.334524,0.48226622,0.30473092
6037,45.783333,9.676263,23.044655,14.215807,0.4898955,0.30220717
6038,45.783333,9.716162,23.370527,14.1921425,0.49682307,0.3017041
6039,45.783333,9.756061,23.584013,14.238506,0.5013615,0.30268973
6040,45.783333,9.795959,23.71534,14.336706,0.50415325,0.3047773
6041,45.783333,9.835858,23.842731,14.474224,0.50686145,0.30770072
6042,45.783333,9.875757,24.045666,14.642469,0.5111755,0.3112774
6043,45.783333,9.915656,24.37759,14.835045,0.51823175,0.31537125
6044,45.783333,9.955556,24.851307,15.045818,0.52830225,0.319852
6045,45.783333,9.995455,25.431822,15.266449,0.54064316,0.32454228
6046,45.783333,10.035354,26.036835,15.483004,0.5535048,0.3291459
6047,45.783333,10.075253,26.545635,15.672045,0.5643212,0.33316463
6048,45.783333,10.115151,26.816265,15.798935,0.5700744,0.33586213
6049,45.783333,10.15505,26.705622,15.822727,0.56772226,0.33636793
6050,45.783333,10.194949,26.095032,15.7054825,0.55474204,0.33387548
6051,45.783333,10.234848,24.919107,15.42087,0.5297436,0.32782504
6052,45.783333,10.274748,23.188875,14.9603195,0.4929614,0.3180344
6053,45.783333,10.314647,21.004986,14.336039,0.44653514,0.3047631
6054,45.783333,10.354546,18.548973,13.579689,0.39432392,0.28868425
6055,45.783333,10.394444,16.042597,12.736509,0.34104204,0.27075946
6056,45.783333,10.434343,13.688956,11.856333,0.2910071,0.25204822
6057,45.783333,10.474242,11.628534,10.985168,0.24720556,0.23352854
6058,45.783333,10.514141,9.927203,10.159876,0.21103776,0.21598403
6059,45.783333,10.55404,8.589124,9.406066,0.18259215,0.19995914
6060,45.783333,10.59394,7.5778885,8.738276,0.16109477,0.1857629
6061,45.783333,10.633839,6.8364325,8.161453,0.14533252,0.17350051
6062,45.783333,10.673738,6.301773,7.6729627,0.13396643,0.16311592
6063,45.783333,10.713636,5.91504,7.2649364,0.12574506,0.15444188
6064,45.783333,10.753535,5.626909,6.926398,0.11961981,0.14724503
6065,45.783333,10.793434,5.399737,6.6450434,0.11479047,0.14126386
6066,45.783333,10.833333,5.2073083,6.4086227,0.11069972,0.1362379
6067,45.783333,10.873232,5.0331388,6.205873,0.10699713,0.13192774
6068,45.783333,10.913132,4.8681617,6.0271106,0.103489965,0.12812752
6069,45.783333,10.953031,4.708482,5.8644814,0.100095406,0.12467026
6070,45.783333,10.992929,4.553362,5.711989,0.09679779,0.12142849
6071,45.783333,11.032828,4.4037476,5.5653625,0.0936172,0.11831143
6072,45.783333,11.072727,4.261236,5.4218607,0.09058762,0.115260795
6073,45.783333,11.112626,4.1274395,5.2799664,0.0877433,0.11224432
6074,45.783333,11.152525,4.003643,5.1391354,0.085111566,0.10925046
6075,45.783333,11.192424,3.8906772,4.999506,0.08271008,0.10628215
6076,45.783333,11.232324,3.7888916,4.8616743,0.08054627,0.103352055
6077,45.783333,11.2722225,3.6982293,4.726509,0.07861892,0.10047864
6078,45.783333,11.312121,3.6182985,4.5949783,0.07691971,0.09768249
6079,45.783333,11.35202,3.5484753,4.468047,0.07543537,0.094984114
6080,45.783333,11.391919,3.4879832,4.346592,0.0741494,0.09240216
6081,45.783333,11.431818,3.4359686,4.2313523,0.073043644,0.089952335
6082,45.783333,11.471717,3.3915513,4.1229005,0.072099395,0.087646805
6083,45.783333,11.511616,3.3538644,4.021634,0.07129823,0.085494034
6084,45.783333,11.551516,3.322081,3.9277768,0.07062256,0.08349876
6085,45.783333,11.591414,3.2954326,3.8414042,0.07005605,0.08166261
6086,45.783333,11.631313,3.273213,3.7624433,0.0695837,0.07998402
6087,45.783333,11.671212,3.2547865,3.6907096,0.06919198,0.07845906
6088,45.783333,11.711111,3.2395859,3.6259234,0.06886884,0.07708181
6089,45.783333,11.75101,3.227111,3.567735,0.06860364,0.0758448
6090,45.783333,11.790909,3.216925,3.5157416,0.0683871,0.0747395
6091,45.783333,11.830808,3.2086482,3.46951,0.068211146,0.07375669
6092,45.783333,11.8707075,3.2019553,3.4285884,0.06806886,0.07288675
6093,45.783333,11.910606,3.1965687,3.3925238,0.067954354,0.07212007
6094,45.783333,11.950505,3.192253,3.360867,0.06786261,0.0714471
6095,45.783333,11.990404,3.1888106,3.3331847,0.06778943,0.07085861
6096,45.783333,12.030303,3.1860762,3.3090641,0.0677313,0.07034584
6097,45.783333,12.070202,3.1839135,3.2881184,0.06768532,0.069900565
6098,45.783333,12.110101,3.1822093,3.2699869,0.067649096,0.06951512
6099,45.783333,12.15,3.1808717,3.254339,0.06762066,0.06918246
6100,45.805557,8.2,3.9352188,4.7889194,0.08365697,0.10180539
6101,45.805557,8.239899,4.173076,5.08134,0.08871347,0.10802182
6102,45.805557,8.279798,4.4804654,5.41977,0.09524811,0.115216345
6103,45.805557,8.319697,4.875367,5.8094597,0.10364314,0.12350058
6104,45.805557,8.359596,5.379254,6.2555594,0.114355035,0.132984
6105,45.805557,8.399495,6.0171585,6.762881,0.12791595,0.1437689
6106,45.805557,8.439394,6.8173428,7.335485,0.14492668,0.15594164
6107,45.805557,8.479293,7.8101454,7.9760327,0.16603221,0.16955873
6108,45.805557,8.519192,9.025889,8.685195,0.19187714,0.18463448
6109,45.805557,8.559091,10.49115,9.460672,0.22302642,0.20111999
6110,45.805557,8.5989895,12.222785,10.295956,0.25983846,0.21887688
6111,45.805557,8.638889,14.219764,11.179337,0.30229127,0.23765627
6112,45.805557,8.678788,16.452486,12.092386,0.34975567,0.25706637
6113,45.805557,8.718687,18.851955,13.009487,0.40076488,0.27656257
6114,45.805557,8.758586,21.302366,13.898182,0.45285702,0.29545492
6115,45.805557,8.798485,23.646078,14.722103,0.5026809,0.31297028
6116,45.805557,8.838384,25.71407,15.448221,0.5466433,0.32840648
6117,45.805557,8.878283,27.406427,16.058666,0.5826204,0.34138364
6118,45.805557,8.918181,28.718771,16.553617,0.6105189,0.35190558
6119,45.805557,8.958081,29.663826,16.94256,0.63060933,0.36017394
6120,45.805557,8.99798,30.213356,17.237064,0.64229155,0.36643466
6121,45.805557,9.037879,30.28719,17.447672,0.6438611,0.37091187
6122,45.805557,9.077778,29.81521,17.584635,0.63382757,0.3738235
6123,45.805557,9.117677,28.904434,17.663645,0.6144658,0.37550312
6124,45.805557,9.157576,27.878984,17.705091,0.59266627,0.37638423
6125,45.805557,9.1974745,27.062943,17.722212,0.5753184,0.37674817
6126,45.805557,9.237373,26.640041,17.71281,0.5663281,0.37654832
6127,45.805557,9.277273,26.581015,17.652645,0.5650733,0.3752693
6128,45.805557,9.317172,26.668213,17.501183,0.566927,0.37204942
6129,45.805557,9.357071,26.62061,17.221502,0.56591505,0.36610383
6130,45.805557,9.39697,26.178152,16.797085,0.556509,0.35708135
6131,45.805557,9.436869,25.243599,16.248434,0.53664184,0.34541783
6132,45.805557,9.476768,24.028135,15.640924,0.51080287,0.33250308
6133,45.805557,9.516666,22.910719,15.059572,0.4870482,0.3201444
6134,45.805557,9.556565,22.191055,14.573961,0.47174922,0.309821
6135,45.805557,9.596465,21.959602,14.21973,0.46682888,0.30229056
6136,45.805557,9.636364,22.106272,13.999023,0.46994686,0.29759866
6137,45.805557,9.676263,22.420967,13.89212,0.47663683,0.29532605
6138,45.805557,9.716162,22.721964,13.871899,0.48303556,0.2948962
6139,45.805557,9.756061,22.930603,13.914085,0.48747092,0.295793
6140,45.805557,9.795959,23.06201,14.000685,0.49026445,0.29763398
6141,45.805557,9.835858,23.177822,14.119495,0.49272645,0.30015972
6142,45.805557,9.875757,23.344652,14.262424,0.496273,0.3031982
6143,45.805557,9.915656,23.608135,14.423851,0.50187427,0.30662987
6144,45.805557,9.955556,23.978827,14.59865,0.5097546,0.31034586
6145,45.805557,9.995455,24.425718,14.779621,0.51925486,0.31419304
6146,45.805557,10.035354,24.876896,14.954403,0.52884626,0.31790864
6147,45.805557,10.075253,25.227266,15.101965,0.53629464,0.32104558
6148,45.805557,10.115151,25.352589,15.191626,0.5389588,0.32295164
6149,45.805557,10.15505,25.127651,15.187275,0.53417695,0.32285914
6150,45.805557,10.194949,24.451254,15.055336,0.51979774,0.32005432
6151,45.805557,10.234848,23.276447,14.772905,0.49482307,0.31405026
6152,45.805557,10.274748,21.628664,14.333151,0.45979363,0.30470172
6153,45.805557,10.314647,19.605925,13.74724,0.41679314,0.29224613
6154,45.805557,10.354546,17.36526,13.0428295,0.3691599,0.2772714
6155,45.805557,10.394444,15.090987,12.259155,0.32081223,0.26061162
6156,45.805557,10.434343,12.951841,11.439732,0.27533713,0.24319188
6157,45.805557,10.474242,11.067436,10.62541,0.23527743,0.22588061
6158,45.805557,10.514141,9.497245,9.849625,0.20189747,0.20938854
6159,45.805557,10.55404,8.248649,9.136288,0.17535415,0.19422404
6160,45.805557,10.59394,7.2932844,8.499578,0.15504451,0.18068855
6161,45.805557,10.633839,6.58352,7.945131,0.13995595,0.1689018
6162,45.805557,10.673738,6.0652933,7.471655,0.12893923,0.15883641
6163,45.805557,10.713636,5.6870155,7.072921,0.12089759,0.1503599
6164,45.805557,10.753535,5.4046226,6.7396545,0.11489433,0.14327516
6165,45.805557,10.793434,5.1837997,6.461114,0.110199966,0.1373538
6166,45.805557,10.833333,4.999961,6.2263794,0.10629182,0.13236368
6167,45.805557,10.873232,4.837068,6.0252075,0.10282896,0.12808706
6168,45.805557,10.913132,4.685756,5.848643,0.09961229,0.12433355
6169,45.805557,10.953031,4.541449,5.689285,0.096544534,0.12094583
6170,45.805557,10.992929,4.402617,5.5413713,0.093593165,0.11780141
6171,45.805557,11.032828,4.269473,5.400673,0.09076273,0.11481037
6172,45.805557,11.072727,4.143017,5.264355,0.08807445,0.11191246
6173,45.805557,11.112626,4.024418,5.1307254,0.085553214,0.10907168
6174,45.805557,11.152525,3.914676,4.9989924,0.08322026,0.10627124
6175,45.805557,11.192424,3.8144608,4.8690486,0.08108983,0.103508815
6176,45.805557,11.232324,3.7240677,4.7412395,0.07916821,0.10079179
6177,45.805557,11.2722225,3.6434534,4.6161966,0.07745446,0.09813356
6178,45.805557,11.312121,3.572291,4.494686,0.07594165,0.095550425
6179,45.805557,11.35202,3.5100503,4.377499,0.07461851,0.0930592
6180,45.805557,11.391919,3.4560645,4.265376,0.07347085,0.09067563
6181,45.805557,11.431818,3.409594,4.1589527,0.07248296,0.08841322
6182,45.805557,11.471717,3.36987,4.0587325,0.07163848,0.08628269
6183,45.805557,11.511616,3.3361328,3.9650679,0.07092128,0.08429152
6184,45.805557,11.551516,3.307653,3.878165,0.07031584,0.08244409
6185,45.805557,11.591414,3.283752,3.798098,0.06980774,0.08074199
6186,45.805557,11.631313,3.2638042,3.7248101,0.06938368,0.07918399
6187,45.805557,11.671212,3.2472453,3.658142,0.06903166,0.077766724
6188,45.805557,11.711111,3.2335713,3.5978503,0.06874097,0.07648501
6189,45.805557,11.75101,3.2223372,3.5436249,0.06850216,0.075332254
6190,45.805557,11.790909,3.2131536,3.495107,0.06830692,0.07430084
6191,45.805557,11.830808,3.2056825,3.451907,0.0681481,0.07338247
6192,45.805557,11.8707075,3.1996336,3.4136171,0.06801951,0.07256848
6193,45.805557,11.910606,3.194759,3.379828,0.06791588,0.07185017
6194,45.805557,11.950505,3.1908479,3.3501291,0.06783274,0.071218826
6195,45.805557,11.990404,3.187724,3.3241262,0.06776633,0.07066604
6196,45.805557,12.030303,3.1852393,3.301441,0.06771351,0.070183784
6197,45.805557,12.070202,3.183271,3.2817173,0.067671664,0.06976449
6198,45.805557,12.110101,3.1817179,3.2646236,0.06763864,0.0694011
6199,45.805557,12.15,3.1804972,3.249854,0.06761269,0.069087125
6200,45.827778,8.2,3.936562,4.805268,0.083685525,0.102152936
6201,45.827778,8.239899,4.1745977,5.0996156,0.08874581,0.108410336
6202,45.827778,8.279798,4.4820385,5.439925,0.09528155,0.11564481
6203,45.827778,8.319697,4.876715,5.831302,0.1036718,0.12396491
