,Latitude,Longitude,PM2.5,Normalized
11864,45.372612,9.70603,1.0355105,0.56833154
11865,45.372612,9.7248745,1.0460716,0.5729122
11866,45.372612,9.743718,1.054062,0.5763779
11867,45.372612,9.762563,1.0601321,0.5790107
11868,45.372612,9.781407,1.0647643,0.5810199
11869,45.372612,9.800251,1.0682359,0.5825256
11870,45.372612,9.819096,1.0706176,0.5835586
11871,45.372612,9.837939,1.0718207,0.5840805
11872,45.372612,9.856784,1.0717165,0.5840353
11873,45.372612,9.875628,1.0702972,0.5834197
11874,45.372612,9.894472,1.0678009,0.58233696
11875,45.372612,9.913317,1.0647184,0.581
11876,45.372612,9.93216,1.0616963,0.57968915
11877,45.372612,9.951005,1.0594176,0.57870084
11878,45.372612,9.96985,1.0585247,0.5783135
11879,45.372612,9.988693,1.0595843,0.57877314
11880,45.372612,10.007538,1.0630714,0.5802856
11881,45.372612,10.0263815,1.06935,0.5830088
11882,45.372612,10.045226,1.078638,0.5870373
11883,45.372612,10.064071,1.090943,0.59237444
11884,45.372612,10.082914,1.1059741,0.59889394
11885,45.372612,10.101759,1.1230386,0.60629547
11886,45.372612,10.120603,1.1409518,0.614065
11887,45.372612,10.139447,1.1580495,0.6214808
11888,45.372612,10.158292,1.1723585,0.62768716
11889,45.372612,10.177135,1.1819775,0.63185924
11890,45.372612,10.19598,1.185571,0.63341784
11891,45.372612,10.214824,1.1827769,0.63220596
11892,45.372612,10.233668,1.1743197,0.62853783
11893,45.372612,10.252513,1.1617593,0.6230899
11894,45.372612,10.271357,1.1470138,0.6166943
11895,45.372612,10.290201,1.1318789,0.6101298
11896,45.372612,10.309045,1.1177222,0.6039895
11897,45.372612,10.327889,1.1053782,0.5986355
11898,45.372612,10.346734,1.0952078,0.5942243
11899,45.372612,10.365578,1.0872298,0.5907639
11900,45.372612,10.384422,1.0812628,0.58817583
11901,45.372612,10.403266,1.0770488,0.58634806
11902,45.372612,10.422111,1.0743365,0.5851717
11903,45.372612,10.440955,1.0729395,0.58456576
11904,45.372612,10.459799,1.0727698,0.5844921
11905,45.372612,10.478643,1.0738591,0.5849646
11906,45.372612,10.497487,1.076374,0.5860554
11907,45.372612,10.516332,1.0806218,0.58789784
11908,45.372612,10.535176,1.0870413,0.59068215
11909,45.372612,10.55402,1.096161,0.5946377
11910,45.372612,10.572865,1.1084973,0.59998834
11911,45.372612,10.591708,1.1243418,0.6068607
11912,45.372612,10.610553,1.1434109,0.6151316
11913,45.372612,10.629397,1.1643335,0.6242064
11914,45.372612,10.648241,1.1841496,0.63280135
11915,45.372612,10.667086,1.198329,0.6389514
11916,45.372612,10.685929,1.2022587,0.64065593
11917,45.372612,10.704774,1.1943039,0.6372056
11918,45.372612,10.7236185,1.1772534,0.6298102
11919,45.372612,10.742462,1.1560055,0.6205943
11920,45.372612,10.761307,1.1347647,0.6113814
11921,45.372612,10.78015,1.116046,0.6032625
11922,45.372612,10.798995,1.100871,0.5966806
11923,45.372612,10.81784,1.0893024,0.5916629
11924,45.372612,10.836683,1.080909,0.5880224
11925,45.372612,10.855528,1.0750769,0.5854928
11926,45.372612,10.874372,1.0711896,0.58380675
11927,45.372612,10.893216,1.0687091,0.5827309
11928,45.372612,10.912061,1.067206,0.58207893
11929,45.372612,10.930904,1.0663581,0.5817112
11930,45.372612,10.949749,1.065935,0.58152765
11931,45.372612,10.968593,1.0657796,0.58146024
11932,45.372612,10.987437,1.065788,0.5814639
11933,45.372612,11.006282,1.0658941,0.5815099
11934,45.372612,11.0251255,1.0660564,0.5815803
11935,45.372612,11.04397,1.066248,0.5816634
11936,45.372612,11.062814,1.0664506,0.5817513
11937,45.372612,11.081658,1.0666498,0.58183765
11938,45.372612,11.100503,1.0668335,0.58191735
11939,45.372612,11.119347,1.06699,0.58198524
11940,45.372612,11.138191,1.0671093,0.582037
11941,45.372612,11.157035,1.0671831,0.582069
11942,45.372612,11.1758795,1.0672061,0.582079
11943,45.372612,11.194724,1.0671768,0.58206624
11944,45.372612,11.213568,1.0670978,0.58203197
11945,45.372612,11.232412,1.0669755,0.5819789
11946,45.372612,11.251256,1.0668195,0.5819113
11947,45.372612,11.270101,1.0666412,0.58183396
11948,45.372612,11.288945,1.0664521,0.58175194
11949,45.372612,11.307789,1.0662632,0.58167
11950,45.372612,11.326633,1.0660831,0.58159184
11951,45.372612,11.345477,1.0659184,0.58152044
11952,45.372612,11.364322,1.0657732,0.5814575
11953,45.372612,11.383165,1.0656492,0.5814037
11954,45.372612,11.40201,1.0655462,0.58135897
11955,45.372612,11.420855,1.0654628,0.58132285
11956,45.372612,11.439698,1.0653969,0.58129424
11957,45.372612,11.458543,1.065346,0.5812722
11958,45.372612,11.477386,1.0653074,0.58125544
11959,45.372612,11.496231,1.0652785,0.5812429
11960,45.372612,11.515076,1.0652574,0.58123374
11961,45.372612,11.533919,1.0652422,0.5812271
11962,45.372612,11.552764,1.0652312,0.58122236
11963,45.372612,11.571608,1.0652236,0.5812191
11964,45.372612,11.590452,1.0652182,0.58121675
11965,45.372612,11.609297,1.0652146,0.5812152
11966,45.372612,11.62814,1.0652121,0.58121413
11967,45.372612,11.646985,1.0652105,0.5812134
11968,45.372612,11.665829,1.0652093,0.5812129
11969,45.372612,11.684673,1.0652086,0.5812126
11970,45.372612,11.703518,1.0652081,0.58121234
11971,45.372612,11.722362,1.0652077,0.5812122
11972,45.372612,11.741206,1.0652075,0.5812121
11973,45.372612,11.76005,1.0652074,0.58121204
11974,45.372612,11.778894,1.0652072,0.581212
11975,45.372612,11.797739,1.0652072,0.581212
11976,45.372612,11.816583,1.0652072,0.581212
11977,45.372612,11.835427,1.0652071,0.5812119
11978,45.372612,11.854271,1.0652071,0.5812119
11979,45.372612,11.873116,1.0652071,0.5812119
11980,45.372612,11.89196,1.0652071,0.5812119
11981,45.372612,11.910804,1.0652071,0.5812119
11982,45.372612,11.929648,1.0652071,0.5812119
11983,45.372612,11.948492,1.0652071,0.5812119
11984,45.372612,11.967337,1.0652071,0.5812119
11985,45.372612,11.986181,1.0652071,0.5812119
11986,45.372612,12.005025,1.0652071,0.5812119
11987,45.372612,12.0238695,1.0652071,0.5812119
11988,45.372612,12.042713,1.0652071,0.5812119
11989,45.372612,12.061558,1.0652071,0.5812119
11990,45.372612,12.080402,1.0652071,0.5812119
11991,45.372612,12.099246,1.0652071,0.5812119
11992,45.372612,12.118091,1.0652071,0.5812119
11993,45.372612,12.136934,1.0652071,0.5812119
11994,45.372612,12.155779,1.0652071,0.5812119
11995,45.372612,12.1746235,1.0652071,0.5812119
11996,45.372612,12.193467,1.0652071,0.5812119
11997,45.372612,12.212312,1.0652071,0.5812119
11998,45.372612,12.231155,1.0652071,0.5812119
11999,45.372612,12.25,1.0652071,0.5812119
12000,45.383167,8.5,1.0651927,0.58120567
12001,45.383167,8.518845,1.0651854,0.5812025
12002,45.383167,8.537688,1.0651747,0.58119786
12003,45.383167,8.556533,1.0651591,0.5811911
12004,45.383167,8.5753765,1.0651367,0.5811814
12005,45.383167,8.594221,1.0651051,0.5811677
12006,45.383167,8.613066,1.0650611,0.5811486
12007,45.383167,8.631909,1.0650008,0.58112246
12008,45.383167,8.650754,1.06492,0.5810874
12009,45.383167,8.669598,1.0648134,0.58104116
12010,45.383167,8.688442,1.0646762,0.5809817
12011,45.383167,8.707287,1.0645039,0.5809069
12012,45.383167,8.7261305,1.0642937,0.5808158
12013,45.383167,8.744975,1.0640454,0.5807081
12014,45.383167,8.763819,1.0637628,0.5805855
12015,45.383167,8.782663,1.0634555,0.5804522
12016,45.383167,8.801508,1.0631396,0.5803152
12017,45.383167,8.820352,1.062839,0.5801848
12018,45.383167,8.839196,1.062586,0.580075
12019,45.383167,8.85804,1.0624202,0.5800032
12020,45.383167,8.876884,1.0623897,0.57998997
12021,45.383167,8.895729,1.0625515,0.5800601
12022,45.383167,8.914573,1.0629737,0.58024323
12023,45.383167,8.933417,1.0637407,0.58057594
12024,45.383167,8.952261,1.0649602,0.5811049
12025,45.383167,8.971106,1.0667722,0.58189076
12026,45.383167,8.98995,1.0693566,0.5830117
12027,45.383167,9.008794,1.0729363,0.5845643
12028,45.383167,9.027638,1.0777717,0.58666164
12029,45.383167,9.046482,1.0841318,0.58942026
12030,45.383167,9.065327,1.0922391,0.59293664
12031,45.383167,9.084171,1.1021641,0.59724146
12032,45.383167,9.103015,1.1136732,0.60223335
12033,45.383167,9.12186,1.1260288,0.6075924
12034,45.383167,9.140703,1.1378119,0.61270314
12035,45.383167,9.159548,1.1469219,0.61665446
12036,45.383167,9.178392,1.1509264,0.61839134
12037,45.383167,9.197236,1.1478784,0.6170693
12038,45.383167,9.216081,1.13727,0.61246806
12039,45.383167,9.234924,1.1204041,0.6051528
12040,45.383167,9.253769,1.0998063,0.59621876
12041,45.383167,9.272614,1.0781035,0.5868056
12042,45.383167,9.291457,1.057048,0.577673
12043,45.383167,9.310302,1.0371258,0.56903213
12044,45.383167,9.329145,1.0176376,0.5605794
12045,45.383167,9.34799,0.99707377,0.5516602
12046,45.383167,9.366835,0.9736231,0.5414888
12047,45.383167,9.385678,0.94574195,0.5293958
12048,45.383167,9.404523,0.91277045,0.5150949
12049,45.383167,9.423367,0.87560046,0.49897304
12050,45.383167,9.442211,0.8371382,0.48229063
12051,45.383167,9.461055,0.8022083,0.46714035
12052,45.383167,9.479899,0.7763816,0.45593843
12053,45.383167,9.498744,0.7639387,0.45054153
12054,45.383167,9.517588,0.7662355,0.4515377
12055,45.383167,9.536432,0.7817609,0.45827156
12056,45.383167,9.555276,0.8074491,0.46941346
12057,45.383167,9.5741205,0.83981943,0.48345357
12058,45.383167,9.592965,0.8754563,0.49891046
12059,45.383167,9.611809,0.91122985,0.5144267
12060,45.383167,9.630653,0.94460106,0.528901
12061,45.383167,9.649497,0.9738674,0.5415948
12062,45.383167,9.668342,0.9982425,0.55216706
12063,45.383167,9.687186,1.0177034,0.56060797
12064,45.383167,9.70603,1.0327419,0.5671307
12065,45.383167,9.7248745,1.0441072,0.57206017
12066,45.383167,9.743718,1.0525966,0.5757423
12067,45.383167,9.762563,1.0589246,0.578487
12068,45.383167,9.781407,1.0636407,0.58053255
12069,45.383167,9.800251,1.0670974,0.58203185
12070,45.383167,9.819096,1.0694551,0.5830544
12071,45.383167,9.837939,1.0707319,0.5836082
12072,45.383167,9.856784,1.0709033,0.5836826
12073,45.383167,9.875628,1.0700271,0.58330256
12074,45.383167,9.894472,1.0683373,0.5825696
12075,45.383167,9.913317,1.0662572,0.5816674
12076,45.383167,9.93216,1.0643412,0.58083636
12077,45.383167,9.951005,1.0631943,0.5803389
12078,45.383167,9.96985,1.063417,0.58043545
12079,45.383167,9.988693,1.0655788,0.58137316
12080,45.383167,10.007538,1.0702057,0.58338
12081,45.383167,10.0263815,1.0777588,0.58665603
12082,45.383167,10.045226,1.0885901,0.59135395
12083,45.383167,10.064071,1.1028543,0.5975408
12084,45.383167,10.082914,1.1203747,0.60514
12085,45.383167,10.101759,1.1404788,0.6138599
12086,45.383167,10.120603,1.161838,0.62312406
12087,45.383167,10.139447,1.1824353,0.6320578
12088,45.383167,10.158292,1.1997559,0.63957036
12089,45.383167,10.177135,1.2112896,0.6445729
12090,45.383167,10.19598,1.2152305,0.6462822
12091,45.383167,10.214824,1.2110734,0.64447916
12092,45.383167,10.233668,1.1997877,0.6395842
12093,45.383167,10.252513,1.1834592,0.6325019
12094,45.383167,10.271357,1.1646094,0.6243261
12095,45.383167,10.290201,1.1455381,0.61605424
12096,45.383167,10.309045,1.127935,0.6084192
12097,45.383167,10.327889,1.112774,0.60184336
12098,45.383167,10.346734,1.100422,0.59648585
12099,45.383167,10.365578,1.0908264,0.5923239
12100,45.383167,10.384422,1.0837033,0.58923435
12101,45.383167,10.403266,1.0786906,0.5870602
12102,45.383167,10.422111,1.075448,0.5856538
12103,45.383167,10.440955,1.07372,0.58490425
12104,45.383167,10.459799,1.0733712,0.584753
12105,45.383167,10.478643,1.0744073,0.5852024
12106,45.383167,10.497487,1.0769888,0.58632207
12107,45.383167,10.516332,1.0814378,0.58825177
12108,45.383167,10.535176,1.0882304,0.5911979
12109,45.383167,10.55402,1.0979573,0.5954168
12110,45.383167,10.572865,1.1112227,0.6011705
12111,45.383167,10.591708,1.1284244,0.60863143
12112,45.383167,10.610553,1.1493741,0.61771804
12113,45.383167,10.629397,1.1727124,0.6278407
12114,45.383167,10.648241,1.1952523,0.637617
12115,45.383167,10.667086,1.2117738,0.6447829
12116,45.383167,10.685929,1.2165492,0.64685416
12117,45.383167,10.704774,1.2074249,0.64289665
12118,45.383167,10.7236185,1.1880046,0.63447344
12119,45.383167,10.742462,1.1642263,0.62415993
12120,45.383167,10.761307,1.1408265,0.61401063
12121,45.383167,10.78015,1.1204528,0.6051739
12122,45.383167,10.798995,1.1040742,0.59806997
12123,45.383167,10.81784,1.0916483,0.5926804
12124,45.383167,10.836683,1.082642,0.588774
12125,45.383167,10.855528,1.0763632,0.5860507
12126,45.383167,10.874372,1.0721413,0.5842195
12127,45.383167,10.893216,1.0694034,0.583032
12128,45.383167,10.912061,1.0676982,0.58229244
12129,45.383167,10.930904,1.066689,0.5818547
12130,45.383167,10.949749,1.0661355,0.5816146
12131,45.383167,10.968593,1.0658727,0.5815006
12132,45.383167,10.987437,1.0657908,0.58146507
12133,45.383167,11.006282,1.0658187,0.58147717
12134,45.383167,11.0251255,1.065911,0.5815173
12135,45.383167,11.04397,1.066039,0.5815727
12136,45.383167,11.062814,1.0661827,0.5816351
12137,45.383167,11.081658,1.0663283,0.58169824
12138,45.383167,11.100503,1.0664642,0.5817572
12139,45.383167,11.119347,1.0665809,0.5818078
12140,45.383167,11.138191,1.06667,0.5818464
12141,45.383167,11.157035,1.0667251,0.5818704
12142,45.383167,11.1758795,1.0667423,0.5818778
12143,45.383167,11.194724,1.0667204,0.5818683
12144,45.383167,11.213568,1.0666611,0.5818426
12145,45.383167,11.232412,1.0665693,0.5818028
12146,45.383167,11.251256,1.0664519,0.5817518
12147,45.383167,11.270101,1.0663173,0.5816935
12148,45.383167,11.288945,1.0661741,0.58163136
12149,45.383167,11.307789,1.0660304,0.581569
12150,45.383167,11.326633,1.0658928,0.58150935
12151,45.383167,11.345477,1.0657663,0.5814545
12152,45.383167,11.364322,1.0656543,0.5814059
12153,45.383167,11.383165,1.065558,0.5813641
12154,45.383167,11.40201,1.0654775,0.5813292
12155,45.383167,11.420855,1.065412,0.5813008
12156,45.383167,11.439698,1.0653601,0.58127826
12157,45.383167,11.458543,1.0653195,0.5812607
12158,45.383167,11.477386,1.0652887,0.5812473
12159,45.383167,11.496231,1.0652655,0.58123726
12160,45.383167,11.515076,1.0652485,0.58122987
12161,45.383167,11.533919,1.0652361,0.5812245
12162,45.383167,11.552764,1.0652272,0.5812206
12163,45.383167,11.571608,1.0652208,0.5812179
12164,45.383167,11.590452,1.0652164,0.581216
12165,45.383167,11.609297,1.0652134,0.58121467
12166,45.383167,11.62814,1.0652113,0.5812138
12167,45.383167,11.646985,1.0652099,0.5812131
12168,45.383167,11.665829,1.0652089,0.5812127
12169,45.383167,11.684673,1.0652083,0.58121246
12170,45.383167,11.703518,1.065208,0.5812123
12171,45.383167,11.722362,1.0652076,0.58121216
12172,45.383167,11.741206,1.0652075,0.5812121
12173,45.383167,11.76005,1.0652074,0.58121204
12174,45.383167,11.778894,1.0652072,0.581212
12175,45.383167,11.797739,1.0652072,0.581212
12176,45.383167,11.816583,1.0652071,0.5812119
12177,45.383167,11.835427,1.0652071,0.5812119
12178,45.383167,11.854271,1.0652071,0.5812119
12179,45.383167,11.873116,1.0652071,0.5812119
12180,45.383167,11.89196,1.0652071,0.5812119
12181,45.383167,11.910804,1.0652071,0.5812119
12182,45.383167,11.929648,1.0652071,0.5812119
12183,45.383167,11.948492,1.0652071,0.5812119
12184,45.383167,11.967337,1.0652071,0.5812119
12185,45.383167,11.986181,1.0652071,0.5812119
12186,45.383167,12.005025,1.0652071,0.5812119
12187,45.383167,12.0238695,1.0652071,0.5812119
12188,45.383167,12.042713,1.0652071,0.5812119
12189,45.383167,12.061558,1.0652071,0.5812119
12190,45.383167,12.080402,1.0652071,0.5812119
12191,45.383167,12.099246,1.0652071,0.5812119
12192,45.383167,12.118091,1.0652071,0.5812119
12193,45.383167,12.136934,1.0652071,0.5812119
12194,45.383167,12.155779,1.0652071,0.5812119
12195,45.383167,12.1746235,1.0652071,0.5812119
12196,45.383167,12.193467,1.0652071,0.5812119
12197,45.383167,12.212312,1.0652071,0.5812119
12198,45.383167,12.231155,1.0652071,0.5812119
12199,45.383167,12.25,1.0652071,0.5812119
12200,45.39372,8.5,1.0651954,0.58120686
12201,45.39372,8.518845,1.0651895,0.5812043
12202,45.39372,8.537688,1.0651807,0.5812005
12203,45.39372,8.556533,1.065168,0.581195
12204,45.39372,8.5753765,1.0651499,0.5811871
12205,45.39372,8.594221,1.0651245,0.5811761
12206,45.39372,8.613066,1.0650891,0.5811607
12207,45.39372,8.631909,1.0650408,0.5811398
12208,45.39372,8.650754,1.0649761,0.5811117
12209,45.39372,8.669598,1.0648913,0.58107495
12210,45.39372,8.688442,1.0647825,0.58102775
12211,45.39372,8.707287,1.0646462,0.5809687
12212,45.39372,8.7261305,1.0644807,0.58089685
12213,45.39372,8.744975,1.0642855,0.5808122
12214,45.39372,8.763819,1.0640641,0.5807162
12215,45.39372,8.782663,1.0638238,0.58061194
12216,45.39372,8.801508,1.0635773,0.580505
12217,45.39372,8.820352,1.0633432,0.5804035
12218,45.39372,8.839196,1.0631472,0.58031845
12219,45.39372,8.85804,1.0630221,0.5802642
12220,45.39372,8.876884,1.0630093,0.58025867
12221,45.39372,8.895729,1.0631603,0.5803242
12222,45.39372,8.914573,1.0635412,0.58048934
12223,45.39372,8.933417,1.0642385,0.58079183
12224,45.39372,8.952261,1.0653672,0.58128136
12225,45.39372,8.971106,1.0670812,0.5820248
12226,45.39372,8.98995,1.0695826,0.58310974
12227,45.39372,9.008794,1.0731272,0.5846471
12228,45.39372,9.027638,1.078022,0.5867702
12229,45.39372,9.046482,1.0846,0.5896233
12230,45.39372,9.065327,1.0931652,0.5933383
12231,45.39372,9.084171,1.10388,0.5979857
12232,45.39372,9.103015,1.1165864,0.6034969
12233,45.39372,9.12186,1.1305501,0.60955346
12234,45.39372,9.140703,1.1441951,0.6154717
12235,45.39372,9.159548,1.1550151,0.62016475
12236,45.39372,9.178392,1.1599408,0.6223012
12237,45.39372,9.197236,1.1563988,0.6207649
12238,45.39372,9.216081,1.1436849,0.6152504
12239,45.39372,9.234924,1.1235726,0.60652703
12240,45.39372,9.253769,1.0994707,0.59607327
12241,45.39372,9.272614,1.0748572,0.58539754
12242,45.39372,9.291457,1.0520124,0.575489
12243,45.39372,9.310302,1.0316017,0.5666361
12244,45.39372,9.329145,1.0128653,0.5585095
12245,45.39372,9.34799,0.9941245,0.550381
12246,45.39372,9.366835,0.9733784,0.5413827
12247,45.39372,9.385678,0.9488985,0.5307649
12248,45.39372,9.404523,0.9197922,0.5181405
12249,45.39372,9.423367,0.8865452,0.5037201
12250,45.39372,9.442211,0.851343,0.48845175
12251,45.39372,9.461055,0.8179586,0.47397178
12252,45.39372,9.479899,0.79090685,0.4622385
12253,45.39372,9.498744,0.77409214,0.45494536
12254,45.39372,9.517588,0.76970905,0.45304427
12255,45.39372,9.536432,0.77804035,0.45665786
12256,45.39372,9.555276,0.7978784,0.4652623
12257,45.39372,9.5741205,0.8268521,0.4778292
12258,45.39372,9.592965,0.86165076,0.4929226
12259,45.39372,9.611809,0.8985127,0.5089109
12260,45.39372,9.630653,0.9340128,0.52430844
12261,45.39372,9.649497,0.96568793,0.538047
12262,45.39372,9.668342,0.99227005,0.54957664
12263,45.39372,9.687186,1.0135144,0.55879104
12264,45.39372,9.70603,1.0298665,0.56588346
12265,45.39372,9.7248745,1.0421201,0.5711983
12266,45.39372,9.743718,1.0511525,0.575116
12267,45.39372,9.762563,1.0577621,0.5779828
12268,45.39372,9.781407,1.0625793,0.58007216
12269,45.39372,9.800251,1.0660361,0.5815715
12270,45.39372,9.819096,1.0683792,0.5825878
12271,45.39372,9.837939,1.0697187,0.58316875
12272,45.39372,9.856784,1.0701157,0.58334094
12273,45.39372,9.875628,1.06968,0.583152
12274,45.39372,9.894472,1.0686458,0.5827034
12275,45.39372,9.913317,1.0673906,0.582159
12276,45.39372,9.93216,1.0664037,0.58173096
12277,45.39372,9.951005,1.0662378,0.58165896
12278,45.39372,9.96985,1.0674736,0.582195
12279,45.39372,9.988693,1.0707035,0.58359593
12280,45.39372,10.007538,1.0765241,0.58612055
12281,45.39372,10.0263815,1.085514,0.5900197
12282,45.39372,10.045226,1.0981811,0.5955139
12283,45.39372,10.064071,1.1148492,0.6027434
12284,45.39372,10.082914,1.1354768,0.61169034
12285,45.39372,10.101759,1.1594188,0.6220748
12286,45.39372,10.120603,1.1851776,0.63324726
12287,45.39372,10.139447,1.2103001,0.6441437
12288,45.39372,10.158292,1.2315772,0.65337235
12289,45.39372,10.177135,1.2456946,0.65949553
12290,45.39372,10.19598,1.2502128,0.6614552
12291,45.39372,10.214824,1.2444367,0.65895
12292,45.39372,10.233668,1.2296762,0.65254784
12293,45.39372,10.252513,1.2087257,0.64346087
12294,45.39372,10.271357,1.1848947,0.63312453
12295,45.39372,10.290201,1.1611139,0.62281
12296,45.39372,10.309045,1.1394504,0.6134138
12297,45.39372,10.327889,1.1210208,0.60542023
12298,45.39372,10.346734,1.1061736,0.59898055
12299,45.39372,10.365578,1.0947517,0.59402645
12300,45.39372,10.384422,1.0863376,0.5903769
12301,45.39372,10.403266,1.0804404,0.58781916
12302,45.39372,10.422111,1.076611,0.5861582
12303,45.39372,10.440955,1.0745116,0.58524764
12304,45.39372,10.459799,1.073949,0.58500355
12305,45.39372,10.478643,1.074894,0.58541346
12306,45.39372,10.497487,1.0774919,0.5865403
12307,45.39372,10.516332,1.0820694,0.5885257
12308,45.39372,10.535176,1.0891268,0.5915867
12309,45.39372,10.55402,1.0993005,0.5959994
12310,45.39372,10.572865,1.113263,0.60205543
12311,45.39372,10.591708,1.1314995,0.6099652
12312,45.39372,10.610553,1.1539109,0.61968577
12313,45.39372,10.629397,1.1791767,0.63064444
12314,45.39372,10.648241,1.2039778,0.6414015
12315,45.39372,10.667086,1.222559,0.64946085
12316,45.39372,10.685929,1.2281113,0.65186906
12317,45.39372,10.704774,1.2178919,0.64743656
12318,45.39372,10.7236185,1.1964093,0.63811886
12319,45.39372,10.742462,1.1705505,0.62690294
12320,45.39372,10.761307,1.1454406,0.6160119
12321,45.39372,10.78015,1.1237878,0.6066204
12322,45.39372,10.798995,1.1064948,0.59911984
12323,45.39372,10.81784,1.0934249,0.59345096
12324,45.39372,10.836683,1.0839612,0.58934623
12325,45.39372,10.855528,1.0773497,0.5864786
12326,45.39372,10.874372,1.0728778,0.58453894
12327,45.39372,10.893216,1.0699462,0.58326745
12328,45.39372,10.912061,1.0680873,0.5824612
12329,45.39372,10.930904,1.066954,0.5819696
12330,45.39372,10.949749,1.0662988,0.5816855
12331,45.39372,10.968593,1.0659515,0.5815348
12332,45.39372,10.987437,1.0657979,0.58146816
12333,45.39372,11.006282,1.0657636,0.5814533
12334,45.39372,11.0251255,1.0658008,0.5814694
12335,45.39372,11.04397,1.0658784,0.5815031
12336,45.39372,11.062814,1.0659761,0.5815455
12337,45.39372,11.081658,1.0660799,0.5815905
12338,45.39372,11.100503,1.066179,0.5816335
12339,45.39372,11.119347,1.066265,0.58167076
12340,45.39372,11.138191,1.066331,0.58169943
12341,45.39372,11.157035,1.0663719,0.58171713
12342,45.39372,11.1758795,1.0663847,0.5817227
12343,45.39372,11.194724,1.0663681,0.5817155
12344,45.39372,11.213568,1.0663238,0.5816963
12345,45.39372,11.232412,1.0662549,0.58166635
12346,45.39372,11.251256,1.0661665,0.5816281
12347,45.39372,11.270101,1.0660651,0.58158404
12348,45.39372,11.288945,1.0659568,0.5815371
12349,45.39372,11.307789,1.0658476,0.58148974
12350,45.39372,11.326633,1.0657427,0.58144426
12351,45.39372,11.345477,1.0656458,0.58140224
12352,45.39372,11.364322,1.0655595,0.58136475
12353,45.39372,11.383165,1.0654849,0.5813324
12354,45.39372,11.40201,1.0654222,0.5813052
12355,45.39372,11.420855,1.0653709,0.581283
12356,45.39372,11.439698,1.06533,0.5812653
12357,45.39372,11.458543,1.065298,0.5812513
12358,45.39372,11.477386,1.0652733,0.58124065
12359,45.39372,11.496231,1.0652547,0.58123255
12360,45.39372,11.515076,1.065241,0.58122665
12361,45.39372,11.533919,1.065231,0.5812223
12362,45.39372,11.552764,1.0652237,0.58121914
12363,45.39372,11.571608,1.0652186,0.58121693
12364,45.39372,11.590452,1.0652149,0.5812153
12365,45.39372,11.609297,1.0652124,0.5812142
12366,45.39372,11.62814,1.0652107,0.5812135
12367,45.39372,11.646985,1.0652095,0.581213
12368,45.39372,11.665829,1.0652087,0.58121264
12369,45.39372,11.684673,1.0652082,0.5812124
12370,45.39372,11.703518,1.0652078,0.5812122
12371,45.39372,11.722362,1.0652076,0.58121216
12372,45.39372,11.741206,1.0652074,0.58121204
12373,45.39372,11.76005,1.0652074,0.58121204
12374,45.39372,11.778894,1.0652072,0.581212
12375,45.39372,11.797739,1.0652072,0.581212
12376,45.39372,11.816583,1.0652071,0.5812119
12377,45.39372,11.835427,1.0652071,0.5812119
12378,45.39372,11.854271,1.0652071,0.5812119
12379,45.39372,11.873116,1.0652071,0.5812119
12380,45.39372,11.89196,1.0652071,0.5812119
12381,45.39372,11.910804,1.0652071,0.5812119
12382,45.39372,11.929648,1.0652071,0.5812119
12383,45.39372,11.948492,1.0652071,0.5812119
12384,45.39372,11.967337,1.0652071,0.5812119
12385,45.39372,11.986181,1.0652071,0.5812119
12386,45.39372,12.005025,1.0652071,0.5812119
12387,45.39372,12.0238695,1.0652071,0.5812119
12388,45.39372,12.042713,1.0652071,0.5812119
12389,45.39372,12.061558,1.0652071,0.5812119
12390,45.39372,12.080402,1.0652071,0.5812119
12391,45.39372,12.099246,1.0652071,0.5812119
12392,45.39372,12.118091,1.0652071,0.5812119
12393,45.39372,12.136934,1.0652071,0.5812119
12394,45.39372,12.155779,1.0652071,0.5812119
12395,45.39372,12.1746235,1.0652071,0.5812119
12396,45.39372,12.193467,1.0652071,0.5812119
12397,45.39372,12.212312,1.0652071,0.5812119
12398,45.39372,12.231155,1.0652071,0.5812119
12399,45.39372,12.25,1.0652071,0.5812119
12400,45.40427,8.5,1.0651978,0.58120793
12401,45.40427,8.518845,1.065193,0.58120584
12402,45.40427,8.537688,1.0651861,0.58120286
12403,45.40427,8.556533,1.065176,0.58119845
12404,45.40427,8.5753765,1.0651616,0.5811922
12405,45.40427,8.594221,1.0651413,0.5811834
12406,45.40427,8.613066,1.0651132,0.5811712
12407,45.40427,8.631909,1.0650749,0.5811546
12408,45.40427,8.650754,1.0650237,0.58113235
12409,45.40427,8.669598,1.0649564,0.5811032
12410,45.40427,8.688442,1.0648704,0.5810659
12411,45.40427,8.707287,1.0647628,0.5810192
12412,45.40427,8.7261305,1.0646322,0.58096254
12413,45.40427,8.744975,1.0644783,0.58089584
12414,45.40427,8.763819,1.0643033,0.5808199
12415,45.40427,8.782663,1.0641129,0.58073735
12416,45.40427,8.801508,1.0639166,0.5806522
12417,45.40427,8.820352,1.0637288,0.58057076
12418,45.40427,8.839196,1.0635699,0.5805018
12419,45.40427,8.85804,1.0634669,0.58045715
12420,45.40427,8.876884,1.0634556,0.58045226
12421,45.40427,8.895729,1.0635837,0.5805078
12422,45.40427,8.914573,1.063916,0.58065194
12423,45.40427,8.933417,1.0645409,0.58092296
12424,45.40427,8.952261,1.0655806,0.58137393
12425,45.40427,8.971106,1.0672028,0.58207756
