,Latitude,Longitude,PM10,Normalized
6408,45.08769,8.650754,2.3388684,0.9943674
6409,45.08769,8.669598,2.3389022,0.99438184
6410,45.08769,8.688442,2.338938,0.99439704
6411,45.08769,8.707287,2.338976,0.99441314
6412,45.08769,8.7261305,2.3390155,0.99443
6413,45.08769,8.744975,2.3390572,0.9944477
6414,45.08769,8.763819,2.339101,0.99446636
6415,45.08769,8.782663,2.3391469,0.99448586
6416,45.08769,8.801508,2.3391945,0.9945061
6417,45.08769,8.820352,2.3392444,0.9945273
6418,45.08769,8.839196,2.339296,0.9945493
6419,45.08769,8.85804,2.33935,0.99457216
6420,45.08769,8.876884,2.339406,0.994596
6421,45.08769,8.895729,2.339464,0.9946206
6422,45.08769,8.914573,2.339524,0.9946462
6423,45.08769,8.933417,2.3395863,0.99467266
6424,45.08769,8.952261,2.3396504,0.9946999
6425,45.08769,8.971106,2.3397164,0.99472797
6426,45.08769,8.98995,2.3397846,0.994757
6427,45.08769,9.008794,2.339855,0.99478686
6428,45.08769,9.027638,2.3399272,0.9948176
6429,45.08769,9.046482,2.3400016,0.9948492
6430,45.08769,9.065327,2.3400779,0.99488163
6431,45.08769,9.084171,2.3401563,0.994915
6432,45.08769,9.103015,2.3402364,0.99494904
6433,45.08769,9.12186,2.3403187,0.99498403
6434,45.08769,9.140703,2.3404028,0.9950198
6435,45.08769,9.159548,2.340489,0.9950564
6436,45.08769,9.178392,2.340577,0.9950938
6437,45.08769,9.197236,2.3406668,0.995132
6438,45.08769,9.216081,2.3407586,0.99517107
6439,45.08769,9.234924,2.3408523,0.9952109
6440,45.08769,9.253769,2.3409476,0.9952514
6441,45.08769,9.272614,2.341045,0.9952928
6442,45.08769,9.291457,2.341144,0.9953349
6443,45.08769,9.310302,2.341245,0.99537784
6444,45.08769,9.329145,2.3413475,0.9954214
6445,45.08769,9.34799,2.3414516,0.9954657
6446,45.08769,9.366835,2.3415575,0.9955107
6447,45.08769,9.385678,2.341665,0.9955564
6448,45.08769,9.404523,2.3417745,0.99560297
6449,45.08769,9.423367,2.341885,0.99565
6450,45.08769,9.442211,2.3419974,0.99569774
6451,45.08769,9.461055,2.3421113,0.9957462
6452,45.08769,9.479899,2.3422267,0.99579525
6453,45.08769,9.498744,2.3423433,0.9958448
6454,45.08769,9.517588,2.3424616,0.9958951
6455,45.08769,9.536432,2.342581,0.9959459
6456,45.08769,9.555276,2.342702,0.99599725
6457,45.08769,9.5741205,2.342824,0.99604917
6458,45.08769,9.592965,2.342947,0.99610144
6459,45.08769,9.611809,2.3430715,0.99615437
6460,45.08769,9.630653,2.3431969,0.9962077
6461,45.08769,9.649497,2.3433235,0.99626154
6462,45.08769,9.668342,2.343451,0.9963157
6463,45.08769,9.687186,2.3435793,0.99637026
6464,45.08769,9.70603,2.3437085,0.9964252
6465,45.08769,9.7248745,2.3438387,0.9964806
6466,45.08769,9.743718,2.3439696,0.9965362
6467,45.08769,9.762563,2.344101,0.99659204
6468,45.08769,9.781407,2.344233,0.9966482
6469,45.08769,9.800251,2.3443656,0.9967046
6470,45.08769,9.819096,2.3444986,0.99676114
6471,45.08769,9.837939,2.3446321,0.9968179
6472,45.08769,9.856784,2.344766,0.99687475
6473,45.08769,9.875628,2.3449,0.99693173
6474,45.08769,9.894472,2.345034,0.9969887
6475,45.08769,9.913317,2.345168,0.99704576
6476,45.08769,9.93216,2.3453026,0.9971029
6477,45.08769,9.951005,2.3454368,0.99716
6478,45.08769,9.96985,2.3455708,0.99721694
6479,45.08769,9.988693,2.3457048,0.9972739
6480,45.08769,10.007538,2.3458383,0.9973307
6481,45.08769,10.0263815,2.3459713,0.99738723
6482,45.08769,10.045226,2.3461041,0.99744374
6483,45.08769,10.064071,2.3462365,0.9975
6484,45.08769,10.082914,2.346368,0.9975559
6485,45.08769,10.101759,2.346499,0.9976116
6486,45.08769,10.120603,2.346629,0.99766684
6487,45.08769,10.139447,2.3467584,0.99772185
6488,45.08769,10.158292,2.3468866,0.9977764
6489,45.08769,10.177135,2.347014,0.9978305
6490,45.08769,10.19598,2.34714,0.99788415
6491,45.08769,10.214824,2.3472652,0.9979374
6492,45.08769,10.233668,2.3473892,0.9979901
6493,45.08769,10.252513,2.3475118,0.99804217
6494,45.08769,10.271357,2.347633,0.99809366
6495,45.08769,10.290201,2.3477526,0.99814457
6496,45.08769,10.309045,2.3478708,0.9981948
6497,45.08769,10.327889,2.3479877,0.99824446
6498,45.08769,10.346734,2.3481028,0.99829346
6499,45.08769,10.365578,2.3482163,0.9983417
6500,45.08769,10.384422,2.348328,0.99838924
6501,45.08769,10.403266,2.348438,0.998436
6502,45.08769,10.422111,2.3485463,0.998482
6503,45.08769,10.440955,2.3486526,0.99852717
6504,45.08769,10.459799,2.348757,0.9985716
6505,45.08769,10.478643,2.3488595,0.99861515
6506,45.08769,10.497487,2.3489602,0.99865794
6507,45.08769,10.516332,2.3490586,0.9986998
6508,45.08769,10.535176,2.3491552,0.99874085
6509,45.08769,10.55402,2.3492496,0.998781
6510,45.08769,10.572865,2.349342,0.9988203
6511,45.08769,10.591708,2.3494322,0.99885863
6512,45.08769,10.610553,2.3495204,0.9988962
6513,45.08769,10.629397,2.3496065,0.9989327
6514,45.08769,10.648241,2.3496904,0.9989684
6515,45.08769,10.667086,2.349772,0.9990031
6516,45.08769,10.685929,2.3498516,0.99903697
6517,45.08769,10.704774,2.3499289,0.9990698
6518,45.08769,10.7236185,2.350004,0.9991017
6519,45.08769,10.742462,2.350077,0.99913275
6520,45.08769,10.761307,2.3501475,0.99916273
6521,45.08769,10.78015,2.350216,0.9991918
6522,45.08769,10.798995,2.3502822,0.99922
6523,45.08769,10.81784,2.350346,0.9992472
6524,45.08769,10.836683,2.350408,0.99927354
6525,45.08769,10.855528,2.3504677,0.9992989
6526,45.08769,10.874372,2.3505251,0.9993233
6527,45.08769,10.893216,2.3505802,0.99934673
6528,45.08769,10.912061,2.3506334,0.9993693
6529,45.08769,10.930904,2.3506842,0.9993909
6530,45.08769,10.949749,2.350733,0.9994117
6531,45.08769,10.968593,2.3507798,0.99943155
6532,45.08769,10.987437,2.350824,0.9994504
6533,45.08769,11.006282,2.3508666,0.99946845
6534,45.08769,11.0251255,2.3509068,0.99948555
6535,45.08769,11.04397,2.3509452,0.9995019
6536,45.08769,11.062814,2.3509815,0.9995173
6537,45.08769,11.081658,2.3510158,0.9995319
6538,45.08769,11.100503,2.351048,0.9995456
6539,45.08769,11.119347,2.3510783,0.99955845
6540,45.08769,11.138191,2.3511066,0.99957055
6541,45.08769,11.157035,2.351133,0.99958175
6542,45.08769,11.1758795,2.351158,0.9995923
6543,45.08769,11.194724,2.3511806,0.99960196
6544,45.08769,11.213568,2.3512015,0.99961084
6545,45.08769,11.232412,2.3512206,0.99961895
6546,45.08769,11.251256,2.3512378,0.9996263
6547,45.08769,11.270101,2.3512535,0.99963295
6548,45.08769,11.288945,2.3512673,0.99963886
6549,45.08769,11.307789,2.3512795,0.99964404
6550,45.08769,11.326633,2.35129,0.99964845
6551,45.08769,11.345477,2.351299,0.9996523
6552,45.08769,11.364322,2.3513064,0.9996555
6553,45.08769,11.383165,2.3513122,0.99965787
6554,45.08769,11.40201,2.3513165,0.9996597
6555,45.08769,11.420855,2.351319,0.99966085
6556,45.08769,11.439698,2.3513203,0.9996613
6557,45.08769,11.458543,2.3513203,0.9996613
6558,45.08769,11.477386,2.3513186,0.9996606
6559,45.08769,11.496231,2.3513157,0.9996594
6560,45.08769,11.515076,2.3513114,0.9996576
6561,45.08769,11.533919,2.3513057,0.9996552
6562,45.08769,11.552764,2.3512988,0.9996522
6563,45.08769,11.571608,2.3512907,0.99964875
6564,45.08769,11.590452,2.3512814,0.9996448
6565,45.08769,11.609297,2.351271,0.99964035
6566,45.08769,11.62814,2.351259,0.9996353
6567,45.08769,11.646985,2.351246,0.9996298
6568,45.08769,11.665829,2.3512323,0.99962395
6569,45.08769,11.684673,2.3512173,0.9996176
6570,45.08769,11.703518,2.351201,0.99961066
6571,45.08769,11.722362,2.351184,0.9996034
6572,45.08769,11.741206,2.3511658,0.99959564
6573,45.08769,11.76005,2.3511467,0.99958754
6574,45.08769,11.778894,2.351127,0.99957913
6575,45.08769,11.797739,2.351106,0.9995702
6576,45.08769,11.816583,2.351084,0.9995609
6577,45.08769,11.835427,2.3510613,0.99955124
6578,45.08769,11.854271,2.351038,0.99954134
6579,45.08769,11.873116,2.3510137,0.999531
6580,45.08769,11.89196,2.3509886,0.99952036
6581,45.08769,11.910804,2.3509629,0.9995094
6582,45.08769,11.929648,2.3509364,0.9994981
6583,45.08769,11.948492,2.350909,0.9994865
6584,45.08769,11.967337,2.350881,0.99947464
6585,45.08769,11.986181,2.3508525,0.9994625
6586,45.08769,12.005025,2.3508234,0.9994501
6587,45.08769,12.0238695,2.3507936,0.99943745
6588,45.08769,12.042713,2.3507633,0.9994246
6589,45.08769,12.061558,2.3507323,0.9994114
6590,45.08769,12.080402,2.3507009,0.999398
6591,45.08769,12.099246,2.350669,0.9993844
6592,45.08769,12.118091,2.3506365,0.99937063
6593,45.08769,12.136934,2.3506033,0.99935657
6594,45.08769,12.155779,2.35057,0.9993424
6595,45.08769,12.1746235,2.350536,0.99932796
6596,45.08769,12.193467,2.350502,0.9993135
6597,45.08769,12.212312,2.3504672,0.9992987
6598,45.08769,12.231155,2.3504322,0.9992838
6599,45.08769,12.25,2.3503969,0.9992688
6600,45.09824,8.5,2.3386753,0.99428535
6601,45.09824,8.518845,2.3386946,0.9942936
6602,45.09824,8.537688,2.3387156,0.99430245
6603,45.09824,8.556533,2.3387384,0.99431217
6604,45.09824,8.5753765,2.338763,0.99432266
6605,45.09824,8.594221,2.3387895,0.99433386
6606,45.09824,8.613066,2.3388178,0.99434596
6607,45.09824,8.631909,2.338848,0.99435884
6608,45.09824,8.650754,2.3388803,0.9943725
6609,45.09824,8.669598,2.3389144,0.99438703
6610,45.09824,8.688442,2.3389504,0.9944023
6611,45.09824,8.707287,2.3389883,0.99441844
6612,45.09824,8.7261305,2.3390284,0.9944354
6613,45.09824,8.744975,2.3390703,0.9944533
6614,45.09824,8.763819,2.3391142,0.99447197
6615,45.09824,8.782663,2.3391602,0.9944915
6616,45.09824,8.801508,2.3392081,0.9945119
6617,45.09824,8.820352,2.3392582,0.9945332
6618,45.09824,8.839196,2.3393102,0.99455523
6619,45.09824,8.85804,2.3393643,0.9945783
6620,45.09824,8.876884,2.3394206,0.9946022
6621,45.09824,8.895729,2.3394787,0.99462694
6622,45.09824,8.914573,2.339539,0.99465257
6623,45.09824,8.933417,2.3396013,0.99467903
6624,45.09824,8.952261,2.3396657,0.9947064
6625,45.09824,8.971106,2.3397322,0.9947347
6626,45.09824,8.98995,2.3398006,0.9947638
6627,45.09824,9.008794,2.3398712,0.9947938
6628,45.09824,9.027638,2.3399436,0.9948246
6629,45.09824,9.046482,2.3400183,0.9948563
6630,45.09824,9.065327,2.3400948,0.99488884
6631,45.09824,9.084171,2.3401735,0.9949223
6632,45.09824,9.103015,2.3402538,0.99495643
6633,45.09824,9.12186,2.3403363,0.99499154
6634,45.09824,9.140703,2.340421,0.99502754
6635,45.09824,9.159548,2.3405073,0.9950642
6636,45.09824,9.178392,2.3405955,0.9951017
6637,45.09824,9.197236,2.3406856,0.99514
6638,45.09824,9.216081,2.3407776,0.9951792
6639,45.09824,9.234924,2.3408716,0.9952191
6640,45.09824,9.253769,2.3409674,0.9952598
6641,45.09824,9.272614,2.341065,0.9953013
6642,45.09824,9.291457,2.3411644,0.99534357
6643,45.09824,9.310302,2.3412654,0.99538654
6644,45.09824,9.329145,2.3413682,0.99543023
6645,45.09824,9.34799,2.3414729,0.99547476
6646,45.09824,9.366835,2.341579,0.9955198
6647,45.09824,9.385678,2.341687,0.9955658
6648,45.09824,9.404523,2.3417964,0.99561226
6649,45.09824,9.423367,2.3419075,0.99565953
6650,45.09824,9.442211,2.34202,0.99570733
6651,45.09824,9.461055,2.3421342,0.9957559
6652,45.09824,9.479899,2.3422499,0.9958051
6653,45.09824,9.498744,2.342367,0.99585485
6654,45.09824,9.517588,2.3424854,0.9959052
6655,45.09824,9.536432,2.3426054,0.9959562
6656,45.09824,9.555276,2.3427265,0.9960077
6657,45.09824,9.5741205,2.3428488,0.9960597
6658,45.09824,9.592965,2.3429723,0.9961122
6659,45.09824,9.611809,2.343097,0.9961652
6660,45.09824,9.630653,2.3432229,0.99621874
6661,45.09824,9.649497,2.3433497,0.9962727
6662,45.09824,9.668342,2.3434775,0.996327
6663,45.09824,9.687186,2.343606,0.99638164
6664,45.09824,9.70603,2.3437357,0.9964368
6665,45.09824,9.7248745,2.343866,0.9964922
6666,45.09824,9.743718,2.3439972,0.996548
6667,45.09824,9.762563,2.3441288,0.9966039
6668,45.09824,9.781407,2.3442612,0.9966602
6669,45.09824,9.800251,2.3443942,0.99671674
6670,45.09824,9.819096,2.3445275,0.9967734
6671,45.09824,9.837939,2.3446612,0.9968303
6672,45.09824,9.856784,2.3447952,0.9968872
6673,45.09824,9.875628,2.3449295,0.9969443
6674,45.09824,9.894472,2.345064,0.99700147
6675,45.09824,9.913317,2.3451984,0.99705863
6676,45.09824,9.93216,2.3453329,0.9971158
6677,45.09824,9.951005,2.3454673,0.99717295
6678,45.09824,9.96985,2.3456018,0.9972302
6679,45.09824,9.988693,2.3457358,0.9972871
6680,45.09824,10.007538,2.3458695,0.99734396
6681,45.09824,10.0263815,2.346003,0.99740076
6682,45.09824,10.045226,2.3461359,0.9974572
6683,45.09824,10.064071,2.3462684,0.99751353
6684,45.09824,10.082914,2.3464003,0.9975696
6685,45.09824,10.101759,2.3465312,0.99762523
6686,45.09824,10.120603,2.3466616,0.9976807
6687,45.09824,10.139447,2.346791,0.99773574
6688,45.09824,10.158292,2.3469193,0.9977903
6689,45.09824,10.177135,2.3470469,0.9978445
6690,45.09824,10.19598,2.3471732,0.9978982
6691,45.09824,10.214824,2.3472984,0.99795145
6692,45.09824,10.233668,2.3474224,0.99800414
6693,45.09824,10.252513,2.347545,0.99805623
6694,45.09824,10.271357,2.3476663,0.99810785
6695,45.09824,10.290201,2.347786,0.99815875
6696,45.09824,10.309045,2.3479044,0.9982091
6697,45.09824,10.327889,2.348021,0.99825865
6698,45.09824,10.346734,2.3481362,0.99830765
6699,45.09824,10.365578,2.3482497,0.99835587
6700,45.09824,10.384422,2.3483615,0.99840343
6701,45.09824,10.403266,2.3484714,0.99845016
6702,45.09824,10.422111,2.3485796,0.9984962
6703,45.09824,10.440955,2.348686,0.99854136
6704,45.09824,10.459799,2.3487902,0.9985857
6705,45.09824,10.478643,2.3488927,0.9986293
6706,45.09824,10.497487,2.3489933,0.998672
6707,45.09824,10.516332,2.3490918,0.9987139
6708,45.09824,10.535176,2.349188,0.99875486
6709,45.09824,10.55402,2.3492825,0.998795
6710,45.09824,10.572865,2.3493748,0.9988342
6711,45.09824,10.591708,2.349465,0.9988725
6712,45.09824,10.610553,2.3495529,0.99890995
6713,45.09824,10.629397,2.3496387,0.9989464
6714,45.09824,10.648241,2.3497224,0.998982
6715,45.09824,10.667086,2.349804,0.9990167
6716,45.09824,10.685929,2.3498833,0.99905044
6717,45.09824,10.704774,2.3499603,0.99908316
6718,45.09824,10.7236185,2.3500354,0.9991151
6719,45.09824,10.742462,2.3501081,0.999146
6720,45.09824,10.761307,2.3501785,0.9991759
6721,45.09824,10.78015,2.3502467,0.99920493
6722,45.09824,10.798995,2.3503127,0.999233
6723,45.09824,10.81784,2.3503766,0.9992601
6724,45.09824,10.836683,2.350438,0.9992863
6725,45.09824,10.855528,2.3504977,0.9993116
6726,45.09824,10.874372,2.3505547,0.9993359
6727,45.09824,10.893216,2.3506098,0.9993593
6728,45.09824,10.912061,2.3506627,0.9993818
6729,45.09824,10.930904,2.3507133,0.9994033
6730,45.09824,10.949749,2.350762,0.999424
6731,45.09824,10.968593,2.3508081,0.9994436
6732,45.09824,10.987437,2.3508525,0.9994625
6733,45.09824,11.006282,2.3508947,0.9994804
6734,45.09824,11.0251255,2.3509347,0.9994974
6735,45.09824,11.04397,2.350973,0.9995137
6736,45.09824,11.062814,2.351009,0.99952894
6737,45.09824,11.081658,2.3510427,0.99954337
6738,45.09824,11.100503,2.351075,0.999557
6739,45.09824,11.119347,2.351105,0.99956983
6740,45.09824,11.138191,2.351133,0.99958175
6741,45.09824,11.157035,2.3511593,0.9995929
6742,45.09824,11.1758795,2.3511837,0.9996033
6743,45.09824,11.194724,2.351206,0.9996128
6744,45.09824,11.213568,2.3512266,0.9996215
6745,45.09824,11.232412,2.3512454,0.9996295
6746,45.09824,11.251256,2.3512626,0.9996368
6747,45.09824,11.270101,2.3512778,0.9996433
6748,45.09824,11.288945,2.3512914,0.9996491
6749,45.09824,11.307789,2.3513033,0.9996542
6750,45.09824,11.326633,2.3513138,0.9996586
6751,45.09824,11.345477,2.3513224,0.9996623
6752,45.09824,11.364322,2.3513296,0.9996653
6753,45.09824,11.383165,2.351335,0.99966764
6754,45.09824,11.40201,2.3513389,0.99966925
6755,45.09824,11.420855,2.3513415,0.9996704
6756,45.09824,11.439698,2.3513424,0.99967074
6757,45.09824,11.458543,2.351342,0.99967057
6758,45.09824,11.477386,2.3513403,0.99966985
6759,45.09824,11.496231,2.351337,0.9996684
6760,45.09824,11.515076,2.3513324,0.9996665
6761,45.09824,11.533919,2.3513267,0.99966407
6762,45.09824,11.552764,2.3513196,0.999661
6763,45.09824,11.571608,2.351311,0.9996574
6764,45.09824,11.590452,2.3513014,0.99965334
6765,45.09824,11.609297,2.3512907,0.99964875
6766,45.09824,11.62814,2.3512785,0.9996436
6767,45.09824,11.646985,2.3512654,0.999638
6768,45.09824,11.665829,2.3512514,0.99963206
6769,45.09824,11.684673,2.351236,0.99962556
6770,45.09824,11.703518,2.3512197,0.9996186
6771,45.09824,11.722362,2.3512022,0.9996112
6772,45.09824,11.741206,2.351184,0.9996034
6773,45.09824,11.76005,2.3511646,0.99959517
6774,45.09824,11.778894,2.3511446,0.99958664
6775,45.09824,11.797739,2.3511233,0.99957764
6776,45.09824,11.816583,2.3511014,0.9995683
6777,45.09824,11.835427,2.3510785,0.99955857
6778,45.09824,11.854271,2.3510547,0.99954844
6779,45.09824,11.873116,2.35103,0.999538
6780,45.09824,11.89196,2.3510048,0.9995272
6781,45.09824,11.910804,2.3509789,0.9995162
6782,45.09824,11.929648,2.3509521,0.99950486
6783,45.09824,11.948492,2.3509247,0.9994932
6784,45.09824,11.967337,2.3508966,0.9994812
6785,45.09824,11.986181,2.3508677,0.999469
6786,45.09824,12.005025,2.3508384,0.99945647
6787,45.09824,12.0238695,2.3508084,0.9994437
6788,45.09824,12.042713,2.3507779,0.9994307
6789,45.09824,12.061558,2.3507466,0.9994175
6790,45.09824,12.080402,2.350715,0.99940395
6791,45.09824,12.099246,2.3506827,0.9993903
6792,45.09824,12.118091,2.35065,0.9993764
6793,45.09824,12.136934,2.350617,0.99936235
6794,45.09824,12.155779,2.3505833,0.99934804
6795,45.09824,12.1746235,2.3505495,0.9993336
6796,45.09824,12.193467,2.350515,0.99931896
6797,45.09824,12.212312,2.35048,0.9993041
6798,45.09824,12.231155,2.3504448,0.99928916
6799,45.09824,12.25,2.3504093,0.999274
6800,45.108795,8.5,2.338686,0.9942899
6801,45.108795,8.518845,2.3387053,0.9942981
6802,45.108795,8.537688,2.3387265,0.9943071
6803,45.108795,8.556533,2.3387496,0.99431694
6804,45.108795,8.5753765,2.3387744,0.9943275
6805,45.108795,8.594221,2.3388011,0.99433887
6806,45.108795,8.613066,2.3388298,0.994351
6807,45.108795,8.631909,2.3388603,0.99436396
6808,45.108795,8.650754,2.3388925,0.9943777
6809,45.108795,8.669598,2.3389268,0.9943923
6810,45.108795,8.688442,2.338963,0.99440765
6811,45.108795,8.707287,2.3390012,0.9944239
6812,45.108795,8.7261305,2.3390415,0.99444103
6813,45.108795,8.744975,2.3390834,0.99445885
6814,45.108795,8.763819,2.3391275,0.9944776
6815,45.108795,8.782663,2.3391738,0.9944973
6816,45.108795,8.801508,2.339222,0.99451774
6817,45.108795,8.820352,2.3392723,0.99453914
6818,45.108795,8.839196,2.3393245,0.9945614
6819,45.108795,8.85804,2.3393788,0.99458444
6820,45.108795,8.876884,2.3394353,0.99460846
6821,45.108795,8.895729,2.3394938,0.9946333
6822,45.108795,8.914573,2.3395543,0.99465907
6823,45.108795,8.933417,2.3396168,0.9946856
6824,45.108795,8.952261,2.3396814,0.99471307
6825,45.108795,8.971106,2.3397481,0.99474144
6826,45.108795,8.98995,2.3398168,0.99477065
6827,45.108795,9.008794,2.3398876,0.99480075
6828,45.108795,9.027638,2.3399606,0.9948318
6829,45.108795,9.046482,2.3400352,0.9948635
6830,45.108795,9.065327,2.3401122,0.99489623
6831,45.108795,9.084171,2.340191,0.9949297
6832,45.108795,9.103015,2.3402717,0.99496406
6833,45.108795,9.12186,2.3403544,0.99499923
6834,45.108795,9.140703,2.340439,0.99503523
6835,45.108795,9.159548,2.3405259,0.9950721
6836,45.108795,9.178392,2.3406143,0.99510974
6837,45.108795,9.197236,2.340705,0.99514824
6838,45.108795,9.216081,2.3407972,0.99518746
6839,45.108795,9.234924,2.3408914,0.9952275
6840,45.108795,9.253769,2.3409874,0.99526834
6841,45.108795,9.272614,2.3410852,0.9953099
6842,45.108795,9.291457,2.3411849,0.99535227
6843,45.108795,9.310302,2.3412862,0.99539536
6844,45.108795,9.329145,2.3413894,0.99543923
6845,45.108795,9.34799,2.341494,0.99548376
6846,45.108795,9.366835,2.3416007,0.99552906
6847,45.108795,9.385678,2.341709,0.9955751
6848,45.108795,9.404523,2.3418188,0.9956218
6849,45.108795,9.423367,2.3419302,0.9956691
6850,45.108795,9.442211,2.3420432,0.99571717
6851,45.108795,9.461055,2.3421576,0.99576586
6852,45.108795,9.479899,2.3422735,0.9958151
6853,45.108795,9.498744,2.3423908,0.995865
6854,45.108795,9.517588,2.3425095,0.9959155
6855,45.108795,9.536432,2.3426297,0.99596655
6856,45.108795,9.555276,2.3427513,0.99601823
6857,45.108795,9.5741205,2.3428738,0.9960703
6858,45.108795,9.592965,2.3429978,0.9961231
6859,45.108795,9.611809,2.3431227,0.9961762
6860,45.108795,9.630653,2.3432488,0.99622977
6861,45.108795,9.649497,2.343376,0.9962838
6862,45.108795,9.668342,2.343504,0.99633825
6863,45.108795,9.687186,2.3436332,0.9963932
6864,45.108795,9.70603,2.3437629,0.99644834
6865,45.108795,9.7248745,2.3438935,0.9965039
6866,45.108795,9.743718,2.344025,0.99655974
6867,45.108795,9.762563,2.344157,0.9966159
6868,45.108795,9.781407,2.3442895,0.9966722
6869,45.108795,9.800251,2.3444228,0.9967289
6870,45.108795,9.819096,2.3445563,0.99678564
6871,45.108795,9.837939,2.3446903,0.9968426
6872,45.108795,9.856784,2.3448248,0.9968998
6873,45.108795,9.875628,2.3449593,0.99695694
6874,45.108795,9.894472,2.345094,0.9970142
6875,45.108795,9.913317,2.3452287,0.9970715
6876,45.108795,9.93216,2.3453634,0.9971288
6877,45.108795,9.951005,2.345498,0.99718606
6878,45.108795,9.96985,2.3456328,0.99724334
6879,45.108795,9.988693,2.345767,0.9973004
6880,45.108795,10.007538,2.345901,0.99735737
6881,45.108795,10.0263815,2.3460348,0.99741423
6882,45.108795,10.045226,2.3461678,0.9974708
6883,45.108795,10.064071,2.3463004,0.9975271
6884,45.108795,10.082914,2.3464324,0.99758327
6885,45.108795,10.101759,2.3465636,0.99763906
6886,45.108795,10.120603,2.346694,0.9976945
6887,45.108795,10.139447,2.3468237,0.9977496
6888,45.108795,10.158292,2.3469522,0.9978043
6889,45.108795,10.177135,2.3470798,0.9978585
6890,45.108795,10.19598,2.347206,0.9979122
6891,45.108795,10.214824,2.3473315,0.9979655
6892,45.108795,10.233668,2.3474555,0.99801826
6893,45.108795,10.252513,2.3475783,0.9980704
6894,45.108795,10.271357,2.3476996,0.99812204
6895,45.108795,10.290201,2.3478193,0.99817294
6896,45.108795,10.309045,2.3479378,0.9982233
6897,45.108795,10.327889,2.3480546,0.99827296
6898,45.108795,10.346734,2.3481696,0.99832183
6899,45.108795,10.365578,2.348283,0.99837005
6900,45.108795,10.384422,2.3483949,0.9984176
6901,45.108795,10.403266,2.3485048,0.99846435
6902,45.108795,10.422111,2.348613,0.99851036
6903,45.108795,10.440955,2.3487191,0.9985555
6904,45.108795,10.459799,2.3488235,0.9985999
6905,45.108795,10.478643,2.3489258,0.99864334
6906,45.108795,10.497487,2.3490262,0.998686
6907,45.108795,10.516332,2.3491247,0.9987279
6908,45.108795,10.535176,2.349221,0.99876887
6909,45.108795,10.55402,2.3493152,0.99880886
6910,45.108795,10.572865,2.3494072,0.998848
6911,45.108795,10.591708,2.3494973,0.99888635
6912,45.108795,10.610553,2.349585,0.9989236
6913,45.108795,10.629397,2.349671,0.99896014
6914,45.108795,10.648241,2.3497543,0.9989956
6915,45.108795,10.667086,2.3498359,0.99903023
6916,45.108795,10.685929,2.349915,0.9990639
6917,45.108795,10.704774,2.3499918,0.9990966
6918,45.108795,10.7236185,2.3500667,0.9991284
6919,45.108795,10.742462,2.3501391,0.9991592
6920,45.108795,10.761307,2.3502092,0.999189
6921,45.108795,10.78015,2.3502774,0.999218
6922,45.108795,10.798995,2.3503432,0.99924594
6923,45.108795,10.81784,2.350407,0.999273
6924,45.108795,10.836683,2.3504682,0.99929905
6925,45.108795,10.855528,2.3505273,0.9993242
6926,45.108795,10.874372,2.3505843,0.99934846
6927,45.108795,10.893216,2.350639,0.99937177
6928,45.108795,10.912061,2.3506918,0.9993942
6929,45.108795,10.930904,2.350742,0.9994155
6930,45.108795,10.949749,2.3507905,0.99943614
6931,45.108795,10.968593,2.3508365,0.9994557
6932,45.108795,10.987437,2.3508806,0.9994744
6933,45.108795,11.006282,2.3509226,0.9994923
6934,45.108795,11.0251255,2.3509624,0.9995092
6935,45.108795,11.04397,2.351,0.9995252
6936,45.108795,11.062814,2.3510358,0.9995404
6937,45.108795,11.081658,2.3510697,0.9995548
6938,45.108795,11.100503,2.3511014,0.9995683
6939,45.108795,11.119347,2.3511312,0.999581
6940,45.108795,11.138191,2.351159,0.99959284
6941,45.108795,11.157035,2.3511848,0.99960375
6942,45.108795,11.1758795,2.351209,0.999614
6943,45.108795,11.194724,2.3512313,0.99962354
6944,45.108795,11.213568,2.3512516,0.9996322
6945,45.108795,11.232412,2.3512702,0.99964005
6946,45.108795,11.251256,2.351287,0.99964714
6947,45.108795,11.270101,2.3513021,0.99965364
6948,45.108795,11.288945,2.3513155,0.9996593
6949,45.108795,11.307789,2.3513272,0.9996643
6950,45.108795,11.326633,2.3513372,0.99966854
6951,45.108795,11.345477,2.3513455,0.9996721
6952,45.108795,11.364322,2.3513522,0.9996749
6953,45.108795,11.383165,2.3513575,0.9996772
6954,45.108795,11.40201,2.3513613,0.9996788
6955,45.108795,11.420855,2.3513634,0.9996797
6956,45.108795,11.439698,2.3513644,0.9996801
6957,45.108795,11.458543,2.3513637,0.9996798
6958,45.108795,11.477386,2.3513615,0.9996789
6959,45.108795,11.496231,2.3513582,0.9996775
6960,45.108795,11.515076,2.3513532,0.99967533
6961,45.108795,11.533919,2.3513472,0.9996728
6962,45.108795,11.552764,2.3513398,0.9996697
6963,45.108795,11.571608,2.351331,0.9996659
6964,45.108795,11.590452,2.3513212,0.99966174
6965,45.108795,11.609297,2.3513103,0.9996571
6966,45.108795,11.62814,2.3512979,0.9996518
6967,45.108795,11.646985,2.3512845,0.9996461
6968,45.108795,11.665829,2.3512702,0.99964005
6969,45.108795,11.684673,2.3512547,0.9996335
6970,45.108795,11.703518,2.351238,0.9996264
6971,45.108795,11.722362,2.3512204,0.9996189
6972,45.108795,11.741206,2.3512018,0.99961096
