,Latitude,Longitude,NOx,Normalized
413,44.771107,8.744975,6.3596272,0.35659015
414,44.771107,8.763819,6.3344903,0.3551807
415,44.771107,8.782663,6.307997,0.3536952
416,44.771107,8.801508,6.280492,0.35215294
417,44.771107,8.820352,6.2524233,0.3505791
418,44.771107,8.839196,6.2243357,0.34900424
419,44.771107,8.85804,6.19688,0.34746477
420,44.771107,8.876884,6.1707673,0.3460006
421,44.771107,8.895729,6.146776,0.3446554
422,44.771107,8.914573,6.125693,0.34347323
423,44.771107,8.933417,6.10827,0.34249634
424,44.771107,8.952261,6.095182,0.34176245
425,44.771107,8.971106,6.086972,0.34130213
426,44.771107,8.98995,6.083988,0.34113482
427,44.771107,9.008794,6.08637,0.34126836
428,44.771107,9.027638,6.0940065,0.34169656
429,44.771107,9.046482,6.106552,0.34239998
430,44.771107,9.065327,6.1234565,0.34334785
431,44.771107,9.084171,6.1439967,0.34449956
432,44.771107,9.103015,6.167353,0.34580916
433,44.771107,9.12186,6.192663,0.34722832
434,44.771107,9.140703,6.2190757,0.3487093
435,44.771107,9.159548,6.2458034,0.35020795
436,44.771107,9.178392,6.272156,0.35168555
437,44.771107,9.197236,6.297549,0.35310936
438,44.771107,9.216081,6.3215213,0.3544535
439,44.771107,9.234924,6.343721,0.35569826
440,44.771107,9.253769,6.363904,0.35682994
441,44.771107,9.272614,6.381913,0.35783973
442,44.771107,9.291457,6.397663,0.35872287
443,44.771107,9.310302,6.4111333,0.35947815
444,44.771107,9.329145,6.4223447,0.36010677
445,44.771107,9.34799,6.431356,0.36061203
446,44.771107,9.366835,6.4382505,0.36099863
447,44.771107,9.385678,6.4431305,0.36127225
448,44.771107,9.404523,6.446114,0.36143956
449,44.771107,9.423367,6.4473295,0.3615077
450,44.771107,9.442211,6.446917,0.36148456
451,44.771107,9.461055,6.4450254,0.36137852
452,44.771107,9.479899,6.4418154,0.3611985
453,44.771107,9.498744,6.437459,0.36095425
454,44.771107,9.517588,6.4321413,0.36065608
455,44.771107,9.536432,6.4260597,0.36031508
456,44.771107,9.555276,6.419426,0.35994312
457,44.771107,9.5741205,6.4124613,0.3595526
458,44.771107,9.592965,6.405397,0.3591565
459,44.771107,9.611809,6.398465,0.35876784
460,44.771107,9.630653,6.3918962,0.3583995
461,44.771107,9.649497,6.385911,0.3580639
462,44.771107,9.668342,6.380711,0.35777235
463,44.771107,9.687186,6.376475,0.35753483
464,44.771107,9.70603,6.37335,0.35735962
465,44.771107,9.7248745,6.3714523,0.3572532
466,44.771107,9.743718,6.3708596,0.35721996
467,44.771107,9.762563,6.371617,0.35726243
468,44.771107,9.781407,6.3737364,0.35738125
469,44.771107,9.800251,6.3771973,0.35757533
470,44.771107,9.819096,6.3819513,0.35784188
471,44.771107,9.837939,6.387921,0.3581766
472,44.771107,9.856784,6.3949986,0.35857347
473,44.771107,9.875628,6.4030476,0.35902476
474,44.771107,9.894472,6.4118967,0.35952094
475,44.771107,9.913317,6.421344,0.36005065
476,44.771107,9.93216,6.431154,0.3606007
477,44.771107,9.951005,6.4410653,0.36115646
478,44.771107,9.96985,6.450794,0.36170197
479,44.771107,9.988693,6.4600463,0.36222073
480,44.771107,10.007538,6.4685273,0.3626963
481,44.771107,10.0263815,6.475952,0.3631126
482,44.771107,10.045226,6.482059,0.36345503
483,44.771107,10.064071,6.4866147,0.36371046
484,44.771107,10.082914,6.4894185,0.36386767
485,44.771107,10.101759,6.490307,0.36391747
486,44.771107,10.120603,6.4891453,0.36385235
487,44.771107,10.139447,6.485827,0.3636663
488,44.771107,10.158292,6.480265,0.36335444
489,44.771107,10.177135,6.472383,0.36291248
490,44.771107,10.19598,6.46211,0.36233646
491,44.771107,10.214824,6.449379,0.3616226
492,44.771107,10.233668,6.434122,0.36076716
493,44.771107,10.252513,6.4162836,0.35976693
494,44.771107,10.271357,6.3958282,0.35862
495,44.771107,10.290201,6.372757,0.35732636
496,44.771107,10.309045,6.3471384,0.3558899
497,44.771107,10.327889,6.319133,0.3543196
498,44.771107,10.346734,6.2890334,0.3526319
499,44.771107,10.365578,6.2572985,0.3508525
500,44.771107,10.384422,6.2245746,0.34901762
501,44.771107,10.403266,6.191723,0.3471756
502,44.771107,10.422111,6.1597986,0.34538558
503,44.771107,10.440955,6.130022,0.34371597
504,44.771107,10.459799,6.1036863,0.34223932
505,44.771107,10.478643,6.082037,0.3410254
506,44.771107,10.497487,6.0661225,0.34013307
507,44.771107,10.516332,6.0566363,0.33960116
508,44.771107,10.535176,6.0538087,0.3394426
509,44.771107,10.55402,6.0573535,0.3396414
510,44.771107,10.572865,6.0665073,0.34015465
511,44.771107,10.591708,6.0801415,0.34091914
512,44.771107,10.610553,6.0969152,0.34185964
513,44.771107,10.629397,6.1154213,0.3428973
514,44.771107,10.648241,6.1343207,0.343957
515,44.771107,10.667086,6.1524262,0.3449722
516,44.771107,10.685929,6.1687446,0.34588718
517,44.771107,10.704774,6.182492,0.346658
518,44.771107,10.7236185,6.193072,0.34725124
519,44.771107,10.742462,6.200054,0.34764275
520,44.771107,10.761307,6.203142,0.3478159
521,44.771107,10.78015,6.202145,0.34776
522,44.771107,10.798995,6.196958,0.34746915
523,44.771107,10.81784,6.187551,0.34694168
524,44.771107,10.836683,6.1739736,0.34618038
525,44.771107,10.855528,6.156358,0.34519264
526,44.771107,10.874372,6.1349473,0.34399214
527,44.771107,10.893216,6.1101093,0.34259945
528,44.771107,10.912061,6.082364,0.34104374
529,44.771107,10.930904,6.0524015,0.33936372
530,44.771107,10.949749,6.021083,0.33760765
531,44.771107,10.968593,5.98944,0.3358334
532,44.771107,10.987437,5.958636,0.3341062
533,44.771107,11.006282,5.9299307,0.33249667
534,44.771107,11.0251255,5.9045987,0.3310763
535,44.771107,11.04397,5.8838577,0.32991332
536,44.771107,11.062814,5.868781,0.32906795
537,44.771107,11.081658,5.860211,0.3285874
538,44.771107,11.100503,5.858711,0.3285033
539,44.771107,11.119347,5.8645186,0.32882896
540,44.771107,11.138191,5.877544,0.3295593
541,44.771107,11.157035,5.897383,0.3306717
542,44.771107,11.1758795,5.923377,0.3321292
543,44.771107,11.194724,5.954648,0.3338826
