"","Date","IDStation","PM10"
"1494",2019-06-01,661,29.952380952381
"1495",2019-07-01,661,25.9032258064516
"1496",2019-08-01,661,21.7142857142857
"1497",2019-09-01,661,30.8333333333333
"1498",2019-10-01,661,34.5483870967742
"1499",2019-11-01,661,21.7727272727273
"1500",2019-12-01,661,46.3225806451613
"1501",2020-01-01,661,71.5483870967742
"1502",2020-02-01,661,52.7241379310345
"1503",2020-03-01,661,37.0967741935484
"1504",2020-04-01,661,26.5666666666667
"1505",2020-05-01,661,18.5161290322581
"1506",2020-06-01,661,15.5333333333333
"1507",2020-07-01,661,21
"1508",2020-08-01,661,21.741935483871
"1509",2020-09-01,661,28.9642857142857
"1510",2020-10-01,661,37.9354838709677
"1511",2020-11-01,661,73.4333333333333
"1512",2020-12-01,661,41.0333333333333
"1513",2019-01-01,514,NA
"1514",2019-02-01,514,NA
"1515",2019-03-01,514,NA
"1516",2019-04-01,514,NA
"1517",2019-05-01,514,NA
"1518",2019-06-01,514,NA
"1519",2019-07-01,514,NA
"1520",2019-08-01,514,NA
"1521",2019-09-01,514,NA
"1522",2019-10-01,514,NA
"1523",2019-11-01,514,NA
"1524",2019-12-01,514,NA
"1525",2020-01-01,514,NA
"1526",2020-02-01,514,NA
"1527",2020-03-01,514,NA
"1528",2020-04-01,514,NA
"1529",2020-05-01,514,NA
"1530",2020-06-01,514,NA
"1531",2020-07-01,514,NA
"1532",2020-08-01,514,NA
"1533",2020-09-01,514,NA
"1534",2020-10-01,514,NA
"1535",2020-11-01,514,NA
"1536",2020-12-01,514,NA
"1537",2019-01-01,606,NA
"1538",2019-02-01,606,NA
"1539",2019-03-01,606,NA
"1540",2019-04-01,606,NA
"1541",2019-05-01,606,NA
"1542",2019-06-01,606,NA
"1543",2019-07-01,606,NA
"1544",2019-08-01,606,NA
"1545",2019-09-01,606,NA
"1546",2019-10-01,606,NA
"1547",2019-11-01,606,NA
"1548",2019-12-01,606,NA
"1549",2020-01-01,606,NA
"1550",2020-02-01,606,NA
"1551",2020-03-01,606,NA
"1552",2020-04-01,606,NA
"1553",2020-05-01,606,NA
"1554",2020-06-01,606,NA
"1555",2020-07-01,606,NA
"1556",2020-08-01,606,NA
"1557",2020-09-01,606,NA
"1558",2020-10-01,606,NA
"1559",2020-11-01,606,NA
"1560",2020-12-01,606,NA
"1561",2019-01-01,598,49.258064516129
"1562",2019-02-01,598,50.9285714285714
"1563",2019-03-01,598,29.9
"1564",2019-04-01,598,16.9666666666667
"1565",2019-05-01,598,12.258064516129
"1566",2019-06-01,598,23.0689655172414
"1567",2019-07-01,598,20.1612903225806
"1568",2019-08-01,598,20.6451612903226
"1569",2019-09-01,598,24.0357142857143
"1570",2019-10-01,598,32.8064516129032
"1571",2019-11-01,598,20.4666666666667
"1572",2019-12-01,598,37.2903225806452
"1573",2020-01-01,598,57.3548387096774
"1574",2020-02-01,598,41.2758620689655
"1575",2020-03-01,598,28.9333333333333
"1576",2020-04-01,598,19.9333333333333
"1577",2020-05-01,598,16.0645161290323
"1578",2020-06-01,598,12.2666666666667
"1579",2020-07-01,598,16.3548387096774
"1580",2020-08-01,598,17.4666666666667
"1581",2020-09-01,598,23.8333333333333
"1582",2020-10-01,598,24.5161290322581
"1583",2020-11-01,598,48
"1584",2020-12-01,598,32.1290322580645
"1585",2019-01-01,693,48.7096774193548
"1586",2019-02-01,693,49.0384615384615
"1587",2019-03-01,693,25.4642857142857
"1588",2019-04-01,693,17.3333333333333
"1589",2019-05-01,693,12.3870967741935
"1590",2019-06-01,693,23.7666666666667
"1591",2019-07-01,693,23.5357142857143
"1592",2019-08-01,693,20.3703703703704
"1593",2019-09-01,693,22.5714285714286
"1594",2019-10-01,693,34.2903225806452
"1595",2019-11-01,693,21
"1596",2019-12-01,693,38.5161290322581
"1597",2020-01-01,693,61.3870967741936
"1598",2020-02-01,693,42.9655172413793
"1599",2020-03-01,693,27.7096774193548
"1600",2020-04-01,693,21.4
"1601",2020-05-01,693,14.3225806451613
"1602",2020-06-01,693,13.8
"1603",2020-07-01,693,16.4642857142857
"1604",2020-08-01,693,15.8
"1605",2020-09-01,693,20.8333333333333
"1606",2020-10-01,693,18.5
"1607",2020-11-01,693,41.88
"1608",2020-12-01,693,35.8518518518519
"1609",2019-01-01,654,40.8620689655172
"1610",2019-02-01,654,45.0714285714286
"1611",2019-03-01,654,27.0689655172414
"1612",2019-04-01,654,16.4
"1613",2019-05-01,654,13.2
"1614",2019-06-01,654,23.5714285714286
"1615",2019-07-01,654,18.8571428571429
"1616",2019-08-01,654,17.8571428571429
"1617",2019-09-01,654,18.9655172413793
"1618",2019-10-01,654,21.3870967741935
"1619",2019-11-01,654,16.6153846153846
"1620",2019-12-01,654,30.1111111111111
"1621",2020-01-01,654,41.2666666666667
"1622",2020-02-01,654,37.2083333333333
"1623",2020-03-01,654,27.4516129032258
"1624",2020-04-01,654,20.2413793103448
"1625",2020-05-01,654,14.5
"1626",2020-06-01,654,12.3
"1627",2020-07-01,654,16.7
"1628",2020-08-01,654,14.7666666666667
"1629",2020-09-01,654,18.0357142857143
"1630",2020-10-01,654,19.741935483871
"1631",2020-11-01,654,41.4074074074074
"1632",2020-12-01,654,31.9642857142857
"1633",2019-01-01,554,46.8064516129032
"1634",2019-02-01,554,49.3928571428571
"1635",2019-03-01,554,26.4193548387097
"1636",2019-04-01,554,19.9333333333333
"1637",2019-05-01,554,13.9354838709677
"1638",2019-06-01,554,27.8333333333333
"1639",2019-07-01,554,23.258064516129
"1640",2019-08-01,554,18.8275862068966
"1641",2019-09-01,554,23.6333333333333
"1642",2019-10-01,554,23.6129032258065
"1643",2019-11-01,554,18.5
"1644",2019-12-01,554,32.8709677419355
"1645",2020-01-01,554,55.1612903225806
"1646",2020-02-01,554,40.8846153846154
"1647",2020-03-01,554,26.1612903225806
"1648",2020-04-01,554,21.5
"1649",2020-05-01,554,14
"1650",2020-06-01,554,13.6
"1651",2020-07-01,554,18.7096774193548
"1652",2020-08-01,554,17.9032258064516
"1653",2020-09-01,554,21.5666666666667
"1654",2020-10-01,554,22.6129032258065
"1655",2020-11-01,554,53.5333333333333
"1656",2020-12-01,554,37
"1657",2019-01-01,703,46.448275862069
"1658",2019-02-01,703,58.5185185185185
"1659",2019-03-01,703,33.1290322580645
"1660",2019-04-01,703,22.7586206896552
"1661",2019-05-01,703,14.2
"1662",2019-06-01,703,29.3333333333333
"1663",2019-07-01,703,24.8965517241379
"1664",2019-08-01,703,21.0714285714286
"1665",2019-09-01,703,21.9285714285714
"1666",2019-10-01,703,34.1071428571429
"1667",2019-11-01,703,22.1739130434783
"1668",2019-12-01,703,36.9285714285714
"1669",2020-01-01,703,56.7241379310345
"1670",2020-02-01,703,44.551724137931
"1671",2020-03-01,703,35.2413793103448
"1672",2020-04-01,703,25.5666666666667
"1673",2020-05-01,703,15.7307692307692
"1674",2020-06-01,703,16.0357142857143
"1675",2020-07-01,703,25.5172413793103
"1676",2020-08-01,703,19.48
"1677",2020-09-01,703,25.9642857142857
"1678",2020-10-01,703,29.36
"1679",2020-11-01,703,41.4333333333333
"1680",2020-12-01,703,34.5161290322581
"1681",2019-01-01,504,NA
"1682",2019-02-01,504,NA
"1683",2019-03-01,504,NA
"1684",2019-04-01,504,NA
"1685",2019-05-01,504,NA
"1686",2019-06-01,504,NA
"1687",2019-07-01,504,NA
"1688",2019-08-01,504,NA
"1689",2019-09-01,504,NA
"1690",2019-10-01,504,NA
"1691",2019-11-01,504,NA
"1692",2019-12-01,504,NA
"1693",2020-01-01,504,NA
"1694",2020-02-01,504,NA
"1695",2020-03-01,504,NA
"1696",2020-04-01,504,NA
"1697",2020-05-01,504,NA
"1698",2020-06-01,504,NA
"1699",2020-07-01,504,NA
"1700",2020-08-01,504,NA
"1701",2020-09-01,504,NA
"1702",2020-10-01,504,NA
"1703",2020-11-01,504,NA
"1704",2020-12-01,504,NA
"1705",2019-01-01,569,32.7741935483871
"1706",2019-02-01,569,32
"1707",2019-03-01,569,15.1071428571429
"1708",2019-04-01,569,13.1428571428571
"1709",2019-05-01,569,9.7037037037037
"1710",2019-06-01,569,19.9230769230769
"1711",2019-07-01,569,14.3870967741935
"1712",2019-08-01,569,13.2666666666667
"1713",2019-09-01,569,13.8
"1714",2019-10-01,569,15.8333333333333
"1715",2019-11-01,569,17.9047619047619
"1716",2019-12-01,569,36.741935483871
"1717",2020-01-01,569,44.2903225806452
"1718",2020-02-01,569,27.7241379310345
"1719",2020-03-01,569,17.44
"1720",2020-04-01,569,16.5333333333333
"1721",2020-05-01,569,12.3333333333333
"1722",2020-06-01,569,9.96666666666667
"1723",2020-07-01,569,14.25
"1724",2020-08-01,569,11.72
"1725",2020-09-01,569,14.1333333333333
"1726",2020-10-01,569,13.5483870967742
"1727",2020-11-01,569,29
"1728",2020-12-01,569,27.7741935483871
"1729",2019-01-01,1264,38.3870967741936
"1730",2019-02-01,1264,33.8571428571429
"1731",2019-03-01,1264,17.5806451612903
"1732",2019-04-01,1264,14.2413793103448
"1733",2019-05-01,1264,10.9032258064516
"1734",2019-06-01,1264,19.5333333333333
"1735",2019-07-01,1264,16.1379310344828
"1736",2019-08-01,1264,14
"1737",2019-09-01,1264,14.5333333333333
"1738",2019-10-01,1264,16.8666666666667
"1739",2019-11-01,1264,20
"1740",2019-12-01,1264,34.6774193548387
"1741",2020-01-01,1264,41.4838709677419
"1742",2020-02-01,1264,27.5714285714286
"1743",2020-03-01,1264,18.3870967741935
"1744",2020-04-01,1264,17.1666666666667
"1745",2020-05-01,1264,12.6
"1746",2020-06-01,1264,11.1034482758621
"1747",2020-07-01,1264,14.4193548387097
"1748",2020-08-01,1264,13.2333333333333
"1749",2020-09-01,1264,14.7037037037037
"1750",2020-10-01,1264,14.2258064516129
"1751",2020-11-01,1264,30.1666666666667
"1752",2020-12-01,1264,30.741935483871
"1753",2019-01-01,633,54.1935483870968
"1754",2019-02-01,633,59.8888888888889
"1755",2019-03-01,633,42.3225806451613
"1756",2019-04-01,633,28.5333333333333
"1757",2019-05-01,633,19.7241379310345
"1758",2019-06-01,633,30.2758620689655
"1759",2019-07-01,633,27.4827586206897
"1760",2019-08-01,633,28.52
"1761",2019-09-01,633,36
"1762",2019-10-01,633,41.9310344827586
"1763",2019-11-01,633,24.6785714285714
"1764",2019-12-01,633,43.1034482758621
"1765",2020-01-01,633,68.1428571428571
"1766",2020-02-01,633,51.4444444444444
"1767",2020-03-01,633,37.6
"1768",2020-04-01,633,32.2916666666667
"1769",2020-05-01,633,23.2758620689655
"1770",2020-06-01,633,20.7777777777778
"1771",2020-07-01,633,22.7
"1772",2020-08-01,633,25.9032258064516
"1773",2020-09-01,633,35.2413793103448
"1774",2020-10-01,633,36.0967741935484
"1775",2020-11-01,633,56.2333333333333
"1776",2020-12-01,633,37.9310344827586
"1777",2019-01-01,1297,55
"1778",2019-02-01,1297,62.7142857142857
"1779",2019-03-01,1297,40.96
"1780",2019-04-01,1297,24.0333333333333
"1781",2019-05-01,1297,16.8387096774194
"1782",2019-06-01,1297,31.4666666666667
"1783",2019-07-01,1297,29.7096774193548
"1784",2019-08-01,1297,32.1290322580645
"1785",2019-09-01,1297,33.448275862069
"1786",2019-10-01,1297,37.5806451612903
"1787",2019-11-01,1297,22.0666666666667
"1788",2019-12-01,1297,44.6451612903226
"1789",2020-01-01,1297,68.4838709677419
"1790",2020-02-01,1297,52.3448275862069
"1791",2020-03-01,1297,38.8709677419355
"1792",2020-04-01,1297,29.6666666666667
"1793",2020-05-01,1297,24.6774193548387
"1794",2020-06-01,1297,19.4666666666667
"1795",2020-07-01,1297,25.6774193548387
"1796",2020-08-01,1297,25.2857142857143
"1797",2020-09-01,1297,36.2083333333333
"1798",2020-10-01,1297,34.6451612903226
"1799",2020-11-01,1297,56.3666666666667
"1800",2020-12-01,1297,39.2857142857143
"1801",2019-01-01,604,49.6551724137931
"1802",2019-02-01,604,52.7307692307692
"1803",2019-03-01,604,31.8064516129032
"1804",2019-04-01,604,22.2666666666667
"1805",2019-05-01,604,14.741935483871
"1806",2019-06-01,604,25.7666666666667
"1807",2019-07-01,604,23.5483870967742
"1808",2019-08-01,604,20.7096774193548
"1809",2019-09-01,604,27.1333333333333
"1810",2019-10-01,604,31.3225806451613
"1811",2019-11-01,604,19.9
"1812",2019-12-01,604,37.3225806451613
"1813",2020-01-01,604,60.7096774193548
"1814",2020-02-01,604,46.1428571428571
"1815",2020-03-01,604,34.8709677419355
"1816",2020-04-01,604,27.4
"1817",2020-05-01,604,17.7741935483871
"1818",2020-06-01,604,16.7142857142857
"1819",2020-07-01,604,20.5483870967742
"1820",2020-08-01,604,21.8387096774194
"1821",2020-09-01,604,27.9333333333333
"1822",2020-10-01,604,28.0967741935484
"1823",2020-11-01,604,52.4
"1824",2020-12-01,604,32.448275862069
"1825",2019-01-01,588,NA
"1826",2019-02-01,588,NA
"1827",2019-03-01,588,NA
"1828",2019-04-01,588,NA
"1829",2019-05-01,588,NA
"1830",2019-06-01,588,NA
"1831",2019-07-01,588,NA
"1832",2019-08-01,588,NA
"1833",2019-09-01,588,NA
"1834",2019-10-01,588,NA
"1835",2019-11-01,588,NA
"1836",2019-12-01,588,NA
"1837",2020-01-01,588,NA
"1838",2020-02-01,588,NA
"1839",2020-03-01,588,NA
"1840",2020-04-01,588,NA
"1841",2020-05-01,588,NA
"1842",2020-06-01,588,NA
"1843",2020-07-01,588,NA
"1844",2020-08-01,588,NA
"1845",2020-09-01,588,NA
"1846",2020-10-01,588,NA
"1847",2020-11-01,588,NA
"1848",2020-12-01,588,NA
"1849",2019-01-01,592,54.0322580645161
"1850",2019-02-01,592,62.68
"1851",2019-03-01,592,37.6551724137931
"1852",2019-04-01,592,21.9333333333333
"1853",2019-05-01,592,13.9
"1854",2019-06-01,592,27.3
"1855",2019-07-01,592,22.6333333333333
"1856",2019-08-01,592,20.6451612903226
"1857",2019-09-01,592,23.9
"1858",2019-10-01,592,26.2258064516129
"1859",2019-11-01,592,19.7333333333333
"1860",2019-12-01,592,39.2258064516129
"1861",2020-01-01,592,62.875
"1862",2020-02-01,592,47.3214285714286
"1863",2020-03-01,592,32.5161290322581
"1864",2020-04-01,592,25.1666666666667
"1865",2020-05-01,592,18.0322580645161
"1866",2020-06-01,592,15.0333333333333
"1867",2020-07-01,592,19.8064516129032
"1868",2020-08-01,592,19.9032258064516
"1869",2020-09-01,592,24.1666666666667
"1870",2020-10-01,592,24.9333333333333
"1871",2020-11-01,592,55.4
"1872",2020-12-01,592,38.0645161290323
"1873",2019-01-01,517,46.4333333333333
"1874",2019-02-01,517,43.037037037037
"1875",2019-03-01,517,25.4838709677419
"1876",2019-04-01,517,17.8518518518519
"1877",2019-05-01,517,11.5161290322581
"1878",2019-06-01,517,24.0666666666667
"1879",2019-07-01,517,20.6451612903226
"1880",2019-08-01,517,16.7058823529412
"1881",2019-09-01,517,17.8333333333333
"1882",2019-10-01,517,22.1612903225806
"1883",2019-11-01,517,18.7826086956522
"1884",2019-12-01,517,33.4333333333333
"1885",2020-01-01,517,50.1290322580645
"1886",2020-02-01,517,41.4827586206897
"1887",2020-03-01,517,24.6071428571429
"1888",2020-04-01,517,18.8461538461538
"1889",2020-05-01,517,12.7777777777778
"1890",2020-06-01,517,11.5769230769231
"1891",2020-07-01,517,15.0645161290323
"1892",2020-08-01,517,14.8064516129032
"1893",2020-09-01,517,18.3333333333333
"1894",2020-10-01,517,19.6451612903226
"1895",2020-11-01,517,44.9
"1896",2020-12-01,517,31.4193548387097
"1897",2019-01-01,679,36.8709677419355
"1898",2019-02-01,679,36.3333333333333
"1899",2019-03-01,679,20.9354838709677
"1900",2019-04-01,679,15.7
"1901",2019-05-01,679,11.4516129032258
"1902",2019-06-01,679,21.8
"1903",2019-07-01,679,16.8333333333333
"1904",2019-08-01,679,13.0645161290323
"1905",2019-09-01,679,16.2333333333333
"1906",2019-10-01,679,17
"1907",2019-11-01,679,13.0333333333333
"1908",2019-12-01,679,26.0967741935484
"1909",2020-01-01,679,45
"1910",2020-02-01,679,34.7586206896552
"1911",2020-03-01,679,23.9677419354839
"1912",2020-04-01,679,21.5333333333333
"1913",2020-05-01,679,13.8064516129032
"1914",2020-06-01,679,11.4666666666667
"1915",2020-07-01,679,14.6666666666667
"1916",2020-08-01,679,12.1153846153846
"1917",2020-09-01,679,15.2068965517241
"1918",2020-10-01,679,13.4838709677419
"1919",2020-11-01,679,43.2666666666667
"1920",2020-12-01,679,27.3225806451613
"1921",2019-01-01,560,37.6774193548387
"1922",2019-02-01,560,42.1071428571429
"1923",2019-03-01,560,23.8620689655172
"1924",2019-04-01,560,19.9666666666667
"1925",2019-05-01,560,14.1428571428571
"1926",2019-06-01,560,23.3666666666667
"1927",2019-07-01,560,21.8333333333333
"1928",2019-08-01,560,17.1379310344828
"1929",2019-09-01,560,20.2666666666667
"1930",2019-10-01,560,22.5
"1931",2019-11-01,560,14.7142857142857
"1932",2019-12-01,560,25.9677419354839
"1933",2020-01-01,560,39.741935483871
"1934",2020-02-01,560,35.9655172413793
"1935",2020-03-01,560,24.4516129032258
"1936",2020-04-01,560,21.1
"1937",2020-05-01,560,15.741935483871
"1938",2020-06-01,560,13.2666666666667
"1939",2020-07-01,560,16
"1940",2020-08-01,560,13.1612903225806
"1941",2020-09-01,560,17.8666666666667
"1942",2020-10-01,560,17.0322580645161
"1943",2020-11-01,560,39.8928571428571
"1944",2020-12-01,560,24.4193548387097
"1945",2019-01-01,552,NA
"1946",2019-02-01,552,NA
"1947",2019-03-01,552,NA
"1948",2019-04-01,552,NA
"1949",2019-05-01,552,NA
"1950",2019-06-01,552,NA
"1951",2019-07-01,552,NA
"1952",2019-08-01,552,NA
"1953",2019-09-01,552,NA
"1954",2019-10-01,552,NA
"1955",2019-11-01,552,NA
"1956",2019-12-01,552,NA
"1957",2020-01-01,552,NA
"1958",2020-02-01,552,NA
"1959",2020-03-01,552,NA
"1960",2020-04-01,552,NA
"1961",2020-05-01,552,NA
"1962",2020-06-01,552,NA
"1963",2020-07-01,552,NA
"1964",2020-08-01,552,NA
"1965",2020-09-01,552,NA
"1966",2020-10-01,552,NA
"1967",2020-11-01,552,NA
"1968",2020-12-01,552,NA
"1969",2019-01-01,665,NA
"1970",2019-02-01,665,NA
"1971",2019-03-01,665,NA
"1972",2019-04-01,665,NA
"1973",2019-05-01,665,NA
"1974",2019-06-01,665,NA
"1975",2019-07-01,665,NA
"1976",2019-08-01,665,NA
"1977",2019-09-01,665,NA
"1978",2019-10-01,665,NA
"1979",2019-11-01,665,NA
"1980",2019-12-01,665,NA
"1981",2020-01-01,665,NA
"1982",2020-02-01,665,NA
"1983",2020-03-01,665,NA
"1984",2020-04-01,665,NA
"1985",2020-05-01,665,NA
"1986",2020-06-01,665,NA
"1987",2020-07-01,665,NA
"1988",2020-08-01,665,NA
"1989",2020-09-01,665,NA
"1990",2020-10-01,665,NA
"1991",2020-11-01,665,NA
"1992",2020-12-01,665,NA
"1993",2019-01-01,709,46.5384615384615
"1994",2019-02-01,709,52.2142857142857
"1995",2019-03-01,709,27.5666666666667
"1996",2019-04-01,709,22.7666666666667
"1997",2019-05-01,709,12.8709677419355
"1998",2019-06-01,709,26.9333333333333
"1999",2019-07-01,709,27.6129032258065
"2000",2019-08-01,709,20.9032258064516
"2001",2019-09-01,709,26.4137931034483
"2002",2019-10-01,709,34.1935483870968
"2003",2019-11-01,709,19.8666666666667
"2004",2019-12-01,709,38
"2005",2020-01-01,709,61.6129032258064
"2006",2020-02-01,709,44.3103448275862
"2007",2020-03-01,709,30.4137931034483
"2008",2020-04-01,709,21.3666666666667
"2009",2020-05-01,709,12.8387096774194
"2010",2020-06-01,709,10.2380952380952
"2011",2020-07-01,709,15.5666666666667
"2012",2020-08-01,709,19.4
"2013",2020-09-01,709,28.2222222222222
"2014",2020-10-01,709,32.3928571428571
"2015",2020-11-01,709,57.5
"2016",2020-12-01,709,34.7741935483871
"2017",2019-01-01,673,43.7142857142857
"2018",2019-02-01,673,44.2307692307692
"2019",2019-03-01,673,27.2903225806452
"2020",2019-04-01,673,19
"2021",2019-05-01,673,12.7
"2022",2019-06-01,673,22.5
"2023",2019-07-01,673,26.8064516129032
"2024",2019-08-01,673,22.2903225806452
"2025",2019-09-01,673,21.3333333333333
"2026",2019-10-01,673,34.551724137931
"2027",2019-11-01,673,18.7666666666667
"2028",2019-12-01,673,33.2258064516129
"2029",2020-01-01,673,54.7096774193548
"2030",2020-02-01,673,40.2413793103448
"2031",2020-03-01,673,25.3225806451613
"2032",2020-04-01,673,19.5
"2033",2020-05-01,673,17.1290322580645
"2034",2020-06-01,673,14.2333333333333
"2035",2020-07-01,673,19.3870967741935
"2036",2020-08-01,673,18.6428571428571
"2037",2020-09-01,673,22.6
"2038",2020-10-01,673,23.0322580645161
"2039",2020-11-01,673,58.5666666666667
"2040",2020-12-01,673,26.16
