"","Date","IDStation","PM2.5"
"1658",2019-02-01,703,41
"1659",2019-03-01,703,23.7741935483871
"1660",2019-04-01,703,16.6333333333333
"1661",2019-05-01,703,8.43333333333333
"1662",2019-06-01,703,15.7
"1663",2019-07-01,703,13.8965517241379
"1664",2019-08-01,703,11.7142857142857
"1665",2019-09-01,703,13.2962962962963
"1666",2019-10-01,703,23.3214285714286
"1667",2019-11-01,703,15.7826086956522
"1668",2019-12-01,703,27.3214285714286
"1669",2020-01-01,703,46.7931034482759
"1670",2020-02-01,703,34.3571428571429
"1671",2020-03-01,703,22.4642857142857
"1672",2020-04-01,703,16.8333333333333
"1673",2020-05-01,703,8.56
"1674",2020-06-01,703,9.2962962962963
"1675",2020-07-01,703,12.2413793103448
"1676",2020-08-01,703,11.7037037037037
"1677",2020-09-01,703,14.1785714285714
"1678",2020-10-01,703,19.037037037037
"1679",2020-11-01,703,31.8666666666667
"1680",2020-12-01,703,28.7096774193548
"1681",2019-01-01,504,38.4230769230769
"1682",2019-02-01,504,43.7857142857143
"1683",2019-03-01,504,18.7692307692308
"1684",2019-04-01,504,14.6666666666667
"1685",2019-05-01,504,7.42105263157895
"1686",2019-06-01,504,15.8846153846154
"1687",2019-07-01,504,14.3684210526316
"1688",2019-08-01,504,10.6896551724138
"1689",2019-09-01,504,14.6785714285714
"1690",2019-10-01,504,18.2666666666667
"1691",2019-11-01,504,17.2413793103448
"1692",2019-12-01,504,30.1666666666667
"1693",2020-01-01,504,54.5384615384615
"1694",2020-02-01,504,40.0434782608696
"1695",2020-03-01,504,21.3703703703704
"1696",2020-04-01,504,18
"1697",2020-05-01,504,9.53571428571429
"1698",2020-06-01,504,9.39130434782609
"1699",2020-07-01,504,11.3571428571429
"1700",2020-08-01,504,10
"1701",2020-09-01,504,12.2758620689655
"1702",2020-10-01,504,15.7307692307692
"1703",2020-11-01,504,40.45
"1704",2020-12-01,504,27.037037037037
"1705",2019-01-01,569,NA
"1706",2019-02-01,569,NA
"1707",2019-03-01,569,NA
"1708",2019-04-01,569,NA
"1709",2019-05-01,569,NA
"1710",2019-06-01,569,NA
"1711",2019-07-01,569,NA
"1712",2019-08-01,569,NA
"1713",2019-09-01,569,NA
"1714",2019-10-01,569,NA
"1715",2019-11-01,569,NA
"1716",2019-12-01,569,NA
"1717",2020-01-01,569,NA
"1718",2020-02-01,569,NA
"1719",2020-03-01,569,NA
"1720",2020-04-01,569,NA
"1721",2020-05-01,569,NA
"1722",2020-06-01,569,NA
"1723",2020-07-01,569,NA
"1724",2020-08-01,569,NA
"1725",2020-09-01,569,NA
"1726",2020-10-01,569,NA
"1727",2020-11-01,569,NA
"1728",2020-12-01,569,NA
"1729",2019-01-01,1264,30.9032258064516
"1730",2019-02-01,1264,27.0357142857143
"1731",2019-03-01,1264,13.9354838709677
"1732",2019-04-01,1264,11.8275862068966
"1733",2019-05-01,1264,8.38709677419355
"1734",2019-06-01,1264,14.0333333333333
"1735",2019-07-01,1264,12.6896551724138
"1736",2019-08-01,1264,10.4814814814815
"1737",2019-09-01,1264,10.5666666666667
"1738",2019-10-01,1264,12.0666666666667
"1739",2019-11-01,1264,16.4333333333333
"1740",2019-12-01,1264,30.3870967741935
"1741",2020-01-01,1264,33.5483870967742
"1742",2020-02-01,1264,22.6071428571429
"1743",2020-03-01,1264,15
"1744",2020-04-01,1264,15.1
"1745",2020-05-01,1264,9.16666666666667
"1746",2020-06-01,1264,8.72413793103448
"1747",2020-07-01,1264,11
"1748",2020-08-01,1264,9.4
"1749",2020-09-01,1264,10.1428571428571
"1750",2020-10-01,1264,10.8064516129032
"1751",2020-11-01,1264,23.7
"1752",2020-12-01,1264,27.741935483871
"1753",2019-01-01,633,43.4666666666667
"1754",2019-02-01,633,47.4642857142857
"1755",2019-03-01,633,28.9677419354839
"1756",2019-04-01,633,22.2068965517241
"1757",2019-05-01,633,13.8709677419355
"1758",2019-06-01,633,16.1111111111111
"1759",2019-07-01,633,15.8064516129032
"1760",2019-08-01,633,19.48
"1761",2019-09-01,633,24.4166666666667
"1762",2019-10-01,633,29.8620689655172
"1763",2019-11-01,633,19
"1764",2019-12-01,633,34.8709677419355
"1765",2020-01-01,633,57.9285714285714
"1766",2020-02-01,633,38.3103448275862
"1767",2020-03-01,633,24.3225806451613
"1768",2020-04-01,633,21.125
"1769",2020-05-01,633,13.2413793103448
"1770",2020-06-01,633,14.4074074074074
"1771",2020-07-01,633,14.6
"1772",2020-08-01,633,14.9354838709677
"1773",2020-09-01,633,23.6333333333333
"1774",2020-10-01,633,26.4516129032258
"1775",2020-11-01,633,41.8
"1776",2020-12-01,633,32.6785714285714
"1777",2019-01-01,1297,48.1290322580645
"1778",2019-02-01,1297,49.4642857142857
"1779",2019-03-01,1297,30.6153846153846
"1780",2019-04-01,1297,18.2
"1781",2019-05-01,1297,11.8064516129032
"1782",2019-06-01,1297,15.7333333333333
"1783",2019-07-01,1297,18.3225806451613
"1784",2019-08-01,1297,20.7096774193548
"1785",2019-09-01,1297,21.3793103448276
"1786",2019-10-01,1297,27.6774193548387
"1787",2019-11-01,1297,17.8965517241379
"1788",2019-12-01,1297,39.1612903225806
"1789",2020-01-01,1297,59.6129032258064
"1790",2020-02-01,1297,41.9655172413793
"1791",2020-03-01,1297,26.6666666666667
"1792",2020-04-01,1297,19.4666666666667
"1793",2020-05-01,1297,13.6774193548387
"1794",2020-06-01,1297,11.2333333333333
"1795",2020-07-01,1297,17.3333333333333
"1796",2020-08-01,1297,15.9642857142857
"1797",2020-09-01,1297,28.5714285714286
"1798",2020-10-01,1297,26.5161290322581
"1799",2020-11-01,1297,43.3333333333333
"1800",2020-12-01,1297,35.2
"1801",2019-01-01,604,NA
"1802",2019-02-01,604,NA
"1803",2019-03-01,604,NA
"1804",2019-04-01,604,NA
"1805",2019-05-01,604,NA
"1806",2019-06-01,604,NA
"1807",2019-07-01,604,NA
"1808",2019-08-01,604,NA
"1809",2019-09-01,604,NA
"1810",2019-10-01,604,NA
"1811",2019-11-01,604,NA
"1812",2019-12-01,604,NA
"1813",2020-01-01,604,NA
"1814",2020-02-01,604,NA
"1815",2020-03-01,604,NA
"1816",2020-04-01,604,NA
"1817",2020-05-01,604,NA
"1818",2020-06-01,604,NA
"1819",2020-07-01,604,NA
"1820",2020-08-01,604,NA
"1821",2020-09-01,604,NA
"1822",2020-10-01,604,NA
"1823",2020-11-01,604,NA
"1824",2020-12-01,604,NA
"1825",2019-01-01,588,NA
"1826",2019-02-01,588,NA
"1827",2019-03-01,588,NA
"1828",2019-04-01,588,NA
"1829",2019-05-01,588,NA
"1830",2019-06-01,588,NA
"1831",2019-07-01,588,NA
"1832",2019-08-01,588,NA
"1833",2019-09-01,588,NA
"1834",2019-10-01,588,NA
"1835",2019-11-01,588,NA
"1836",2019-12-01,588,NA
"1837",2020-01-01,588,NA
"1838",2020-02-01,588,NA
"1839",2020-03-01,588,NA
"1840",2020-04-01,588,NA
"1841",2020-05-01,588,NA
"1842",2020-06-01,588,NA
"1843",2020-07-01,588,NA
"1844",2020-08-01,588,NA
"1845",2020-09-01,588,NA
"1846",2020-10-01,588,NA
"1847",2020-11-01,588,NA
"1848",2020-12-01,588,NA
"1849",2019-01-01,592,35.0322580645161
"1850",2019-02-01,592,38.25
"1851",2019-03-01,592,21.6451612903226
"1852",2019-04-01,592,11.5
"1853",2019-05-01,592,8.2258064516129
"1854",2019-06-01,592,16.0333333333333
"1855",2019-07-01,592,13.0322580645161
"1856",2019-08-01,592,11.0645161290323
"1857",2019-09-01,592,12.3333333333333
"1858",2019-10-01,592,13.6129032258065
"1859",2019-11-01,592,11.6666666666667
"1860",2019-12-01,592,25.4193548387097
"1861",2020-01-01,592,44
"1862",2020-02-01,592,30.5172413793103
"1863",2020-03-01,592,18.8064516129032
"1864",2020-04-01,592,16.2333333333333
"1865",2020-05-01,592,9.54838709677419
"1866",2020-06-01,592,7.56666666666667
"1867",2020-07-01,592,10.3225806451613
"1868",2020-08-01,592,9.54838709677419
"1869",2020-09-01,592,11.2666666666667
"1870",2020-10-01,592,13.4838709677419
"1871",2020-11-01,592,32.4666666666667
"1872",2020-12-01,592,23.7741935483871
"1873",2019-01-01,517,NA
"1874",2019-02-01,517,NA
"1875",2019-03-01,517,NA
"1876",2019-04-01,517,NA
"1877",2019-05-01,517,NA
"1878",2019-06-01,517,NA
"1879",2019-07-01,517,NA
"1880",2019-08-01,517,NA
"1881",2019-09-01,517,NA
"1882",2019-10-01,517,NA
"1883",2019-11-01,517,NA
"1884",2019-12-01,517,NA
"1885",2020-01-01,517,NA
"1886",2020-02-01,517,NA
"1887",2020-03-01,517,NA
"1888",2020-04-01,517,NA
"1889",2020-05-01,517,NA
"1890",2020-06-01,517,NA
"1891",2020-07-01,517,NA
"1892",2020-08-01,517,NA
"1893",2020-09-01,517,NA
"1894",2020-10-01,517,NA
"1895",2020-11-01,517,NA
"1896",2020-12-01,517,NA
"1897",2019-01-01,679,NA
"1898",2019-02-01,679,NA
"1899",2019-03-01,679,NA
"1900",2019-04-01,679,NA
"1901",2019-05-01,679,NA
"1902",2019-06-01,679,NA
"1903",2019-07-01,679,NA
"1904",2019-08-01,679,NA
"1905",2019-09-01,679,NA
"1906",2019-10-01,679,NA
"1907",2019-11-01,679,NA
"1908",2019-12-01,679,NA
"1909",2020-01-01,679,NA
"1910",2020-02-01,679,NA
"1911",2020-03-01,679,NA
"1912",2020-04-01,679,NA
"1913",2020-05-01,679,NA
"1914",2020-06-01,679,NA
"1915",2020-07-01,679,NA
"1916",2020-08-01,679,NA
"1917",2020-09-01,679,NA
"1918",2020-10-01,679,NA
"1919",2020-11-01,679,NA
"1920",2020-12-01,679,NA
"1921",2019-01-01,560,30.5172413793103
"1922",2019-02-01,560,32.3928571428571
"1923",2019-03-01,560,18.2592592592593
"1924",2019-04-01,560,16.4666666666667
"1925",2019-05-01,560,12
"1926",2019-06-01,560,18.0689655172414
"1927",2019-07-01,560,16.2666666666667
"1928",2019-08-01,560,13.4444444444444
"1929",2019-09-01,560,15.1
"1930",2019-10-01,560,16.7142857142857
"1931",2019-11-01,560,11.75
"1932",2019-12-01,560,22.7407407407407
"1933",2020-01-01,560,33.2333333333333
"1934",2020-02-01,560,30.4642857142857
"1935",2020-03-01,560,18.0344827586207
"1936",2020-04-01,560,18.6333333333333
"1937",2020-05-01,560,12.2258064516129
"1938",2020-06-01,560,11.0666666666667
"1939",2020-07-01,560,13.1290322580645
"1940",2020-08-01,560,9.7741935483871
"1941",2020-09-01,560,14.3
"1942",2020-10-01,560,14.2
"1943",2020-11-01,560,31.1481481481481
"1944",2020-12-01,560,22.258064516129
"1945",2019-01-01,552,NA
"1946",2019-02-01,552,NA
"1947",2019-03-01,552,NA
"1948",2019-04-01,552,NA
"1949",2019-05-01,552,NA
"1950",2019-06-01,552,NA
"1951",2019-07-01,552,NA
"1952",2019-08-01,552,NA
"1953",2019-09-01,552,NA
"1954",2019-10-01,552,NA
"1955",2019-11-01,552,NA
"1956",2019-12-01,552,NA
"1957",2020-01-01,552,NA
"1958",2020-02-01,552,NA
"1959",2020-03-01,552,NA
"1960",2020-04-01,552,NA
"1961",2020-05-01,552,NA
"1962",2020-06-01,552,NA
"1963",2020-07-01,552,NA
"1964",2020-08-01,552,NA
"1965",2020-09-01,552,NA
"1966",2020-10-01,552,NA
"1967",2020-11-01,552,NA
"1968",2020-12-01,552,NA
"1969",2019-01-01,665,NA
"1970",2019-02-01,665,NA
"1971",2019-03-01,665,NA
"1972",2019-04-01,665,NA
"1973",2019-05-01,665,NA
"1974",2019-06-01,665,NA
"1975",2019-07-01,665,NA
"1976",2019-08-01,665,NA
"1977",2019-09-01,665,NA
"1978",2019-10-01,665,NA
"1979",2019-11-01,665,NA
"1980",2019-12-01,665,NA
"1981",2020-01-01,665,NA
"1982",2020-02-01,665,NA
"1983",2020-03-01,665,NA
"1984",2020-04-01,665,NA
"1985",2020-05-01,665,NA
"1986",2020-06-01,665,NA
"1987",2020-07-01,665,NA
"1988",2020-08-01,665,NA
"1989",2020-09-01,665,NA
"1990",2020-10-01,665,NA
"1991",2020-11-01,665,NA
"1992",2020-12-01,665,NA
"1993",2019-01-01,709,NA
"1994",2019-02-01,709,NA
"1995",2019-03-01,709,NA
"1996",2019-04-01,709,NA
"1997",2019-05-01,709,NA
"1998",2019-06-01,709,NA
"1999",2019-07-01,709,NA
"2000",2019-08-01,709,NA
"2001",2019-09-01,709,NA
"2002",2019-10-01,709,NA
"2003",2019-11-01,709,NA
"2004",2019-12-01,709,NA
"2005",2020-01-01,709,NA
"2006",2020-02-01,709,NA
"2007",2020-03-01,709,NA
"2008",2020-04-01,709,NA
"2009",2020-05-01,709,NA
"2010",2020-06-01,709,NA
"2011",2020-07-01,709,NA
"2012",2020-08-01,709,NA
"2013",2020-09-01,709,NA
"2014",2020-10-01,709,NA
"2015",2020-11-01,709,NA
"2016",2020-12-01,709,NA
"2017",2019-01-01,673,NA
"2018",2019-02-01,673,NA
"2019",2019-03-01,673,NA
"2020",2019-04-01,673,NA
"2021",2019-05-01,673,NA
"2022",2019-06-01,673,NA
"2023",2019-07-01,673,NA
"2024",2019-08-01,673,NA
"2025",2019-09-01,673,NA
"2026",2019-10-01,673,NA
"2027",2019-11-01,673,NA
"2028",2019-12-01,673,NA
"2029",2020-01-01,673,NA
"2030",2020-02-01,673,NA
"2031",2020-03-01,673,NA
"2032",2020-04-01,673,NA
"2033",2020-05-01,673,NA
"2034",2020-06-01,673,NA
"2035",2020-07-01,673,NA
"2036",2020-08-01,673,NA
"2037",2020-09-01,673,NA
"2038",2020-10-01,673,NA
"2039",2020-11-01,673,NA
"2040",2020-12-01,673,NA
