,Latitude,Longitude,NO2,norm
15001,45.46608,8.513819,11.137797,0.29075468
15002,45.46608,8.527638,11.128461,0.29051095
15003,45.46608,8.541457,11.11908,0.29026604
15004,45.46608,8.555276,11.110553,0.29004344
15005,45.46608,8.569096,11.104328,0.28988096
15006,45.46608,8.582914,11.102625,0.2898365
15007,45.46608,8.596734,11.108664,0.28999415
15008,45.46608,8.610553,11.127098,0.29047537
15009,45.46608,8.624372,11.164329,0.29144728
15010,45.46608,8.638191,11.229071,0.2931374
15011,45.46608,8.65201,11.33268,0.29584214
15012,45.46608,8.665829,11.48966,0.29994014
15013,45.46608,8.679648,11.717649,0.30589184
15014,45.46608,8.693467,12.037092,0.31423098
15015,45.46608,8.707287,12.469966,0.32553124
15016,45.46608,8.721106,13.037338,0.3403426
15017,45.46608,8.734924,13.756223,0.35910925
15018,45.46608,8.748744,14.635748,0.38206947
15019,45.46608,8.762563,15.67396,0.4091722
15020,45.46608,8.7763815,16.857204,0.44006106
15021,45.46608,8.790201,18.159748,0.47406426
15022,45.46608,8.80402,19.542938,0.5101728
15023,45.46608,8.81784,20.955013,0.5470353
15024,45.46608,8.831658,22.328243,0.5828838
15025,45.46608,8.845477,23.578775,0.6155292
15026,45.46608,8.859297,24.609562,0.6424381
15027,45.46608,8.873116,25.322706,0.6610549
15028,45.46608,8.886934,25.650293,0.6696066
15029,45.46608,8.900754,25.601559,0.66833436
15030,45.46608,8.914573,25.263084,0.65949845
15031,45.46608,8.928392,24.750324,0.64611274
15032,45.46608,8.942211,24.174587,0.631083
15033,45.46608,8.95603,23.628368,0.6168238
15034,45.46608,8.96985,23.179834,0.60511476
15035,45.46608,8.983668,22.873173,0.59710926
15036,45.46608,8.997487,22.73071,0.5933902
15037,45.46608,9.011307,22.757904,0.5941002
15038,45.46608,9.0251255,22.949558,0.59910333
15039,45.46608,9.038945,23.297625,0.6081897
15040,45.46608,9.052764,23.79866,0.62126935
15041,45.46608,9.066583,24.458914,0.6385054
15042,45.46608,9.080402,25.291918,0.66025114
15043,45.46608,9.094221,26.311028,0.68685526
15044,45.46608,9.10804,27.518337,0.71837234
15045,45.46608,9.12186,28.89368,0.754276
15046,45.46608,9.135678,30.383339,0.79316384
15047,45.46608,9.149497,31.892017,0.8325482
15048,45.46608,9.163317,33.27606,0.8686789
15049,45.46608,9.177135,34.347042,0.8966372
15050,45.46608,9.190955,34.90651,0.9112422
15051,45.46608,9.204774,34.834656,0.9093664
15052,45.46608,9.218593,34.177464,0.8922103
15053,45.46608,9.232412,33.12041,0.8646157
15054,45.46608,9.246231,31.86502,0.83184344
15055,45.46608,9.26005,30.535145,0.79712677
15056,45.46608,9.2738695,29.173325,0.7615761
15057,45.46608,9.287688,27.78672,0.7253785
15058,45.46608,9.301508,26.385609,0.6888022
15059,45.46608,9.315327,25.002068,0.65268457
15060,45.46608,9.329145,23.686447,0.61833996
15061,45.46608,9.342965,22.489742,0.58709973
15062,45.46608,9.356784,21.44947,0.5599432
15063,45.46608,9.370603,20.587847,0.5374503
15064,45.46608,9.384422,19.917282,0.5199451
15065,45.46608,9.398241,19.442976,0.50756323
15066,45.46608,9.412061,19.163805,0.5002754
15067,45.46608,9.4258795,19.073086,0.49790716
15068,45.46608,9.439698,19.158745,0.5001433
15069,45.46608,9.453518,19.403961,0.5065447
15070,45.46608,9.467337,19.787582,0.51655924
15071,45.46608,9.481155,20.284992,0.52954423
15072,45.46608,9.494975,20.868988,0.54478955
15073,45.46608,9.508794,21.510534,0.56153727
15074,45.46608,9.522614,22.179539,0.5790018
15075,45.46608,9.536432,22.843437,0.596333
15076,45.46608,9.550251,23.464779,0.6125533
15077,45.46608,9.564071,23.998156,0.6264772
15078,45.46608,9.577889,24.392374,0.63676834
15079,45.46608,9.591708,24.601719,0.6422334
15080,45.46608,9.605528,24.601608,0.64223045
15081,45.46608,9.619347,24.397429,0.6369003
15082,45.46608,9.633165,24.019783,0.62704176
15083,45.46608,9.646985,23.51075,0.6137534
15084,45.46608,9.660804,22.91083,0.5980923
15085,45.46608,9.6746235,22.251324,0.58087575
15086,45.46608,9.688442,21.553253,0.56265247
15087,45.46608,9.702261,20.829573,0.54376066
15088,45.46608,9.716081,20.089382,0.5244378
15089,45.46608,9.729899,19.3415,0.50491416
15090,45.46608,9.743718,18.59598,0.4854522
15091,45.46608,9.757538,17.864298,0.46635148
15092,45.46608,9.771357,17.15841,0.44792408
15093,45.46608,9.785176,16.488972,0.4304483
15094,45.46608,9.798995,15.864592,0.4141487
15095,45.46608,9.812814,15.290889,0.39917207
15096,45.46608,9.826633,14.770609,0.38559005
15097,45.46608,9.840452,14.304045,0.37341028
15098,45.46608,9.854271,13.889424,0.36258653
15099,45.46608,9.868091,13.523689,0.3530389
15100,45.46608,9.881909,13.203175,0.34467182
15101,45.46608,9.895729,12.92396,0.33738285
15102,45.46608,9.909548,12.682438,0.33107787
15103,45.46608,9.923367,12.475441,0.32567418
15104,45.46608,9.937186,12.300489,0.32110703
15105,45.46608,9.951005,12.155933,0.31733334
15106,45.46608,9.964824,12.040994,0.3143328
15107,45.46608,9.978643,11.955952,0.31211278
15108,45.46608,9.992462,11.902331,0.31071302
15109,45.46608,10.006282,11.883185,0.3102132
15110,45.46608,10.020101,11.903487,0.31074318
15111,45.46608,10.033919,11.970594,0.31249502
15112,45.46608,10.047739,12.094844,0.3157386
15113,45.46608,10.061558,12.290073,0.3208351
15114,45.46608,10.0753765,12.574175,0.32825163
15115,45.46608,10.089196,12.96936,0.33856803
15116,45.46608,10.103015,13.501814,0.35246786
15117,45.46608,10.116835,14.20074,0.37071347
15118,45.46608,10.130653,15.095348,0.39406744
15119,45.46608,10.144472,16.21001,0.42316595
15120,45.46608,10.158292,17.555044,0.45827833
15121,45.46608,10.172111,19.112656,0.49894014
15122,45.46608,10.185929,20.819172,0.5434891
15123,45.46608,10.199749,22.548714,0.5886392
15124,45.46608,10.213568,24.11426,0.62950814
15125,45.46608,10.227386,25.30149,0.66050106
15126,45.46608,10.241206,25.925537,0.6767919
15127,45.46608,10.255025,25.88439,0.6757178
15128,45.46608,10.268845,25.182919,0.6574057
15129,45.46608,10.282663,23.92315,0.6245191
15130,45.46608,10.296482,22.272694,0.58143365
15131,45.46608,10.310302,20.427197,0.53325653
15132,45.46608,10.3241205,18.576973,0.48495603
15133,45.46608,10.337939,16.878603,0.44061968
15134,45.46608,10.351759,15.436398,0.40297058
15135,45.46608,10.365578,14.298077,0.37325448
15136,45.46608,10.379397,13.463412,0.35146537
15137,45.46608,10.393216,12.901522,0.3367971
15138,45.46608,10.407035,12.566178,0.3280429
15139,45.46608,10.420855,12.406527,0.32387513
15140,45.46608,10.434673,12.373188,0.32300484
15141,45.46608,10.448492,12.420879,0.32424983
15142,45.46608,10.462312,12.509797,0.32657105
15143,45.46608,10.4761305,12.607104,0.32911128
15144,45.46608,10.48995,12.690152,0.33127925
15145,45.46608,10.503769,12.750988,0.33286738
15146,45.46608,10.517588,12.79368,0.33398187
15147,45.46608,10.531407,12.827366,0.33486125
15148,45.46608,10.545226,12.861923,0.33576337
15149,45.46608,10.559045,12.905703,0.33690625
15150,45.46608,10.572865,12.964423,0.33843917
15151,45.46608,10.586683,13.040535,0.34042606
15152,45.46608,10.600503,13.132966,0.342839
15153,45.46608,10.614322,13.236933,0.34555307
15154,45.46608,10.62814,13.344061,0.3483497
15155,45.46608,10.64196,13.44277,0.35092652
15156,45.46608,10.655779,13.519357,0.3529258
15157,45.46608,10.669598,13.560221,0.35399258
15158,45.46608,10.683417,13.554741,0.35384953
15159,45.46608,10.697236,13.49829,0.35237586
15160,45.46608,10.711055,13.393557,0.34964177
15161,45.46608,10.7248745,13.249374,0.34587786
15162,45.46608,10.738693,13.077781,0.3413984
15163,45.46608,10.752513,12.89118,0.33652714
15164,45.46608,10.766332,12.700526,0.33155006
15165,45.46608,10.78015,12.514396,0.3266911
15166,45.46608,10.79397,12.338807,0.32210732
15167,45.46608,10.807789,12.17756,0.31789792
15168,45.46608,10.821608,12.032583,0.31411326
15169,45.46608,10.835427,11.904412,0.31076732
15170,45.46608,10.849246,11.792645,0.30784965
15171,45.46608,10.863066,11.696235,0.3053328
15172,45.46608,10.876884,11.6138115,0.30318114
15173,45.46608,10.890703,11.543828,0.3013542
15174,45.46608,10.904523,11.484731,0.29981145
15175,45.46608,10.918342,11.435041,0.2985143
15176,45.46608,10.93216,11.393396,0.29742715
15177,45.46608,10.94598,11.358575,0.29651812
15178,45.46608,10.959799,11.329512,0.29575944
15179,45.46608,10.9736185,11.305285,0.295127
15180,45.46608,10.987437,11.285113,0.2946004
15181,45.46608,11.001256,11.268331,0.29416227
15182,45.46608,11.015076,11.254378,0.29379806
15183,45.46608,11.028894,11.242792,0.2934956
15184,45.46608,11.042713,11.23318,0.29324466
15185,45.46608,11.056533,11.225219,0.29303685
15186,45.46608,11.070352,11.2186365,0.292865
15187,45.46608,11.084171,11.213207,0.29272327
15188,45.46608,11.09799,11.208744,0.29260677
15189,45.46608,11.111809,11.205088,0.2925113
15190,45.46608,11.125628,11.202106,0.29243347
15191,45.46608,11.139447,11.199692,0.29237044
15192,45.46608,11.153266,11.19775,0.29231977
15193,45.46608,11.167086,11.196202,0.29227936
15194,45.46608,11.180904,11.194984,0.29224756
15195,45.46608,11.194724,11.194041,0.29222295
15196,45.46608,11.208543,11.193324,0.29220423
15197,45.46608,11.222362,11.192795,0.2921904
15198,45.46608,11.236181,11.192419,0.2921806
15199,45.46608,11.25,11.192168,0.29217404
15200,45.475628,8.5,11.141187,0.29084316
15201,45.475628,8.513819,11.130893,0.29057443
15202,45.475628,8.527638,11.119601,0.29027966
15203,45.475628,8.541457,11.107761,0.28997058
15204,45.475628,8.555276,11.096167,0.2896679
15205,45.475628,8.569096,11.086144,0.28940627
15206,45.475628,8.582914,11.07979,0.2892404
15207,45.475628,8.596734,11.080199,0.28925106
15208,45.475628,8.610553,11.091927,0.28955722
15209,45.475628,8.624372,11.121319,0.2903245
15210,45.475628,8.638191,11.177131,0.29178149
15211,45.475628,8.65201,11.270918,0.29422984
15212,45.475628,8.665829,11.417625,0.29805964
15213,45.475628,8.679648,11.63568,0.30375203
15214,45.475628,8.693467,11.946771,0.3118731
15215,45.475628,8.707287,12.374567,0.32304084
15216,45.475628,8.721106,12.942053,0.33785516
15217,45.475628,8.734924,13.667763,0.3568
15218,45.475628,8.748744,14.56104,0.3801192
15219,45.475628,8.762563,15.618347,0.40772042
15220,45.475628,8.7763815,16.822985,0.43916777
15221,45.475628,8.790201,18.145653,0.47369632
15222,45.475628,8.80402,19.544807,0.51022154
15223,45.475628,8.81784,20.9665,0.54733515
15224,45.475628,8.831658,22.342405,0.58325344
15225,45.475628,8.845477,23.589651,0.6158131
15226,45.475628,8.859297,24.614025,0.6425546
15227,45.475628,8.873116,25.32272,0.6610552
15228,45.475628,8.886934,25.654732,0.6697225
15229,45.475628,8.900754,25.620922,0.6688399
15230,45.475628,8.914573,25.303905,0.66056406
15231,45.475628,8.928392,24.816765,0.6478472
15232,45.475628,8.942211,24.270294,0.63358146
15233,45.475628,8.95603,23.757454,0.6201936
15234,45.475628,8.96985,23.3472,0.60948384
15235,45.475628,8.983668,23.084253,0.6026196
15236,45.475628,8.997487,22.990704,0.60017747
15237,45.475628,9.011307,23.070583,0.60226274
15238,45.475628,9.0251255,23.316093,0.6086718
15239,45.475628,9.038945,23.716305,0.6191194
15240,45.475628,9.052764,24.2664,0.6334798
15241,45.475628,9.066583,24.974495,0.6519647
15242,45.475628,9.080402,25.858757,0.6750486
15243,45.475628,9.094221,26.937689,0.70321435
15244,45.475628,9.10804,28.216862,0.73660743
15245,45.475628,9.12186,29.675877,0.7746954
15246,45.475628,9.135678,31.255806,0.8159398
15247,45.475628,9.149497,32.84882,0.85752577
15248,45.475628,9.163317,34.29104,0.8951752
15249,45.475628,9.177135,35.367798,0.92328423
15250,45.475628,9.190955,35.85793,0.9360792
15251,45.475628,9.204774,35.63814,0.9303416
15252,45.475628,9.218593,34.78072,0.90795845
15253,45.475628,9.232412,33.509853,0.8747822
15254,45.475628,9.246231,32.06056,0.83694804
15255,45.475628,9.26005,30.573795,0.79813576
15256,45.475628,9.2738695,29.097343,0.75959265
15257,45.475628,9.287688,27.639057,0.72152376
15258,45.475628,9.301508,26.20502,0.68408793
15259,45.475628,9.315327,24.820095,0.64793414
15260,45.475628,9.329145,23.52624,0.61415774
15261,45.475628,9.342965,22.365658,0.58386046
15262,45.475628,9.356784,21.36604,0.5577652
15263,45.475628,9.370603,20.542313,0.5362616
15264,45.475628,9.384422,19.903072,0.51957417
15265,45.475628,9.398241,19.452374,0.50780857
15266,45.475628,9.412061,19.190037,0.5009602
15267,45.475628,9.4258795,19.111778,0.49891722
15268,45.475628,9.439698,19.208792,0.50144976
15269,45.475628,9.453518,19.467806,0.50821143
15270,45.475628,9.467337,19.870865,0.5187334
15271,45.475628,9.481155,20.395586,0.5324313
15272,45.475628,9.494975,21.015564,0.548616
15273,45.475628,9.508794,21.701149,0.5665133
15274,45.475628,9.522614,22.420624,0.5852954
15275,45.475628,9.536432,23.139143,0.6040525
15276,45.475628,9.550251,23.81567,0.6217134
15277,45.475628,9.564071,24.398197,0.6369204
15278,45.475628,9.577889,24.824837,0.6480579
15279,45.475628,9.591708,25.038189,0.6536275
15280,45.475628,9.605528,25.007465,0.6528255
15281,45.475628,9.619347,24.741154,0.6458733
15282,45.475628,9.633165,24.279856,0.633831
15283,45.475628,9.646985,23.67736,0.6181028
15284,45.475628,9.660804,22.984386,0.60001254
15285,45.475628,9.6746235,22.239878,0.58057696
15286,45.475628,9.688442,21.470097,0.56048167
15287,45.475628,9.702261,20.690983,0.5401427
15288,45.475628,9.716081,19.912527,0.5198209
15289,45.475628,9.729899,19.142609,0.49972206
15290,45.475628,9.743718,18.3889,0.48004636
15291,45.475628,9.757538,17.659729,0.46101117
15292,45.475628,9.771357,16.963772,0.44284305
15293,45.475628,9.785176,16.3088,0.42574486
15294,45.475628,9.798995,15.701188,0.40988302
15295,45.475628,9.812814,15.145049,0.39536488
15296,45.475628,9.826633,14.6422615,0.3822395
15297,45.475628,9.840452,14.192734,0.37050447
15298,45.475628,9.854271,13.794634,0.36011198
15299,45.475628,9.868091,13.445003,0.35098478
15300,45.475628,9.881909,13.14032,0.343031
15301,45.475628,9.895729,12.876785,0.33615136
15302,45.475628,9.909548,12.650838,0.33025295
15303,45.475628,9.923367,12.459286,0.32525244
15304,45.475628,9.937186,12.299564,0.32108286
15305,45.475628,9.951005,12.169915,0.31769836
15306,45.475628,9.964824,12.069481,0.3150765
15307,45.475628,9.978643,11.998531,0.31322435
15308,45.475628,9.992462,11.958734,0.3121854
15309,45.475628,10.006282,11.953463,0.3120478
15310,45.475628,10.020101,11.988271,0.31295648
15311,45.475628,10.033919,12.071421,0.31512713
15312,45.475628,10.047739,12.214516,0.31886265
15313,45.475628,10.061558,12.433123,0.32456943
15314,45.475628,10.0753765,12.747339,0.33277214
15315,45.475628,10.089196,13.182181,0.34412378
15316,45.475628,10.103015,13.767267,0.3593976
15317,45.475628,10.116835,14.535983,0.37946507
15318,45.475628,10.130653,15.522434,0.4052166
15319,45.475628,10.144472,16.756569,0.43743396
15320,45.475628,10.158292,18.254465,0.47653687
15321,45.475628,10.172111,20.002691,0.5221747
15322,45.475628,10.185929,21.936367,0.5726538
15323,45.475628,10.199749,23.915216,0.62431204
15324,45.475628,10.213568,25.718521,0.67138773
15325,45.475628,10.227386,27.085903,0.7070835
15326,45.475628,10.241206,27.792679,0.7255341
15327,45.475628,10.255025,27.719547,0.72362494
15328,45.475628,10.268845,26.88044,0.7017199
15329,45.475628,10.282663,25.40475,0.6631967
15330,45.475628,10.296482,23.494587,0.61333144
15331,45.475628,10.310302,21.379122,0.5581067
15332,45.475628,10.3241205,19.276873,0.50322706
15333,45.475628,10.337939,17.364769,0.45331118
15334,45.475628,10.351759,15.756575,0.41132888
15335,45.475628,10.365578,14.498388,0.37848365
15336,45.475628,10.379397,13.5816,0.3545507
15337,45.475628,10.393216,12.9654255,0.33846533
15338,45.475628,10.407035,12.594974,0.3287946
15339,45.475628,10.420855,12.412777,0.3240383
15340,45.475628,10.434673,12.3647995,0.32278585
15341,45.475628,10.448492,12.402644,0.3237738
15342,45.475628,10.462312,12.4845915,0.32591304
15343,45.475628,10.4761305,12.576834,0.32832104
15344,45.475628,10.48995,12.656376,0.33039752
15345,45.475628,10.503769,12.714426,0.33191293
15346,45.475628,10.517588,12.75403,0.3329468
15347,45.475628,10.531407,12.783569,0.3337179
15348,45.475628,10.545226,12.812421,0.3344711
15349,45.475628,10.559045,12.848622,0.33541614
15350,45.475628,10.572865,12.89767,0.33669654
15351,45.475628,10.586683,12.9619465,0.3383745
15352,45.475628,10.600503,13.040508,0.34042537
15353,45.475628,10.614322,13.128969,0.34273466
15354,45.475628,10.62814,13.219698,0.34510317
15355,45.475628,10.64196,13.30239,0.34726185
15356,45.475628,10.655779,13.365087,0.34889856
15357,45.475628,10.669598,13.396219,0.3497113
15358,45.475628,10.683417,13.386887,0.34946766
15359,45.475628,10.697236,13.333191,0.3480659
15360,45.475628,10.711055,13.23716,0.345559
15361,45.475628,10.7248745,13.1059475,0.34213367
15362,45.475628,10.738693,12.949636,0.33805314
15363,45.475628,10.752513,12.778954,0.33359742
15364,45.475628,10.766332,12.603674,0.32902172
15365,45.475628,10.78015,12.431664,0.32453138
15366,45.475628,10.79397,12.268612,0.32027486
15367,45.475628,10.807789,12.118231,0.31634912
15368,45.475628,10.821608,11.982523,0.31280643
15369,45.475628,10.835427,11.862177,0.30966476
15370,45.475628,10.849246,11.756977,0.3069185
15371,45.475628,10.863066,11.666067,0.30454528
15372,45.475628,10.876884,11.588254,0.30251396
15373,45.475628,10.890703,11.522147,0.30078822
15374,45.475628,10.904523,11.466326,0.29933098
15375,45.475628,10.918342,11.419418,0.29810646
15376,45.475628,10.93216,11.380149,0.29708132
15377,45.475628,10.94598,11.347365,0.2962255
15378,45.475628,10.959799,11.320059,0.29551265
15379,45.475628,10.9736185,11.29735,0.29491985
15380,45.475628,10.987437,11.278491,0.2944275
15381,45.475628,11.001256,11.262844,0.29401904
15382,45.475628,11.015076,11.249873,0.29368046
15383,45.475628,11.028894,11.239133,0.29340008
15384,45.475628,11.042713,11.230248,0.29316813
15385,45.475628,11.056533,11.222907,0.2929765
15386,45.475628,11.070352,11.216854,0.2928185
15387,45.475628,11.084171,11.211871,0.2926884
15388,45.475628,11.09799,11.207782,0.29258165
15389,45.475628,11.111809,11.204436,0.2924943
15390,45.475628,11.125628,11.201713,0.2924232
15391,45.475628,11.139447,11.199505,0.29236558
15392,45.475628,11.153266,11.197729,0.2923192
15393,45.475628,11.167086,11.196313,0.29228225
15394,45.475628,11.180904,11.195195,0.29225308
15395,45.475628,11.194724,11.1943245,0.29223034
15396,45.475628,11.208543,11.19366,0.292213
15397,45.475628,11.222362,11.193163,0.2922
15398,45.475628,11.236181,11.192805,0.29219067
15399,45.475628,11.25,11.192559,0.29218426
15400,45.485176,8.5,11.136667,0.29072517
15401,45.485176,8.513819,11.125058,0.2904221
15402,45.485176,8.527638,11.112097,0.29008377
15403,45.485176,8.541457,11.098146,0.28971958
15404,45.485176,8.555276,11.0838995,0.28934768
15405,45.485176,8.569096,11.070571,0.2889997
15406,45.485176,8.582914,11.060128,0.2887271
15407,45.485176,8.596734,11.055536,0.28860724
15408,45.485176,8.610553,11.061223,0.28875569
15409,45.485176,8.624372,11.083431,0.28933543
15410,45.485176,8.638191,11.130876,0.29057398
15411,45.485176,8.65201,11.215184,0.2927749
15412,45.485176,8.665829,11.351565,0.29633513
15413,45.485176,8.679648,11.559004,0.30175036
15414,45.485176,8.693467,11.860183,0.30961272
15415,45.485176,8.707287,12.280241,0.32057843
15416,45.485176,8.721106,12.843994,0.33529532
15417,45.485176,8.734924,13.571528,0.35428777
15418,45.485176,8.748744,14.472318,0.3778031
15419,45.485176,8.762563,15.540709,0.40569365
15420,45.485176,8.7763815,16.75629,0.4374267
15421,45.485176,8.790201,18.08568,0.47213072
15422,45.485176,8.80402,19.48396,0.5086331
15423,45.485176,8.81784,20.89534,0.5454775
15424,45.485176,8.831658,22.251448,0.580879
15425,45.485176,8.845477,23.471947,0.6127404
15426,45.485176,8.859297,24.46843,0.63875383
15427,45.485176,8.873116,25.15725,0.6567356
15428,45.485176,8.886934,25.487663,0.6653611
15429,45.485176,8.900754,25.472279,0.6649595
15430,45.485176,8.914573,25.186638,0.6575028
15431,45.485176,8.928392,24.737537,0.6457789
15432,45.485176,8.942211,24.232567,0.63259655
15433,45.485176,8.95603,23.76371,0.6203569
15434,45.485176,8.96985,23.400211,0.61086774
15435,45.485176,8.983668,23.18721,0.6053073
15436,45.485176,8.997487,23.146929,0.60425574
15437,45.485176,9.011307,23.282341,0.6077907
15438,45.485176,9.0251255,23.583096,0.61564195
15439,45.485176,9.038945,24.034824,0.62743443
15440,45.485176,9.052764,24.630713,0.64299023
15441,45.485176,9.066583,25.380424,0.66256166
15442,45.485176,9.080402,26.306904,0.6867476
15443,45.485176,9.094221,27.433796,0.71616536
15444,45.485176,9.10804,28.769459,0.7510331
15445,45.485176,9.12186,30.293045,0.7908067
15446,45.485176,9.135678,31.940788,0.8338214
15447,45.485176,9.149497,33.59505,0.8770063
15448,45.485176,9.163317,35.076847,0.91568893
15449,45.485176,9.177135,36.153854,0.94380444
15450,45.485176,9.190955,36.590046,0.9551913
15451,45.485176,9.204774,36.26262,0.94664377
15452,45.485176,9.218593,35.26682,0.92064816
15453,45.485176,9.232412,33.851555,0.8837024
15454,45.485176,9.246231,32.26987,0.8424122
15455,45.485176,9.26005,30.674412,0.80076236
15456,45.485176,9.2738695,29.118835,0.7601537
15457,45.485176,9.287688,27.611607,0.72080714
15458,45.485176,9.301508,26.155783,0.68280256
15459,45.485176,9.315327,24.770447,0.64663804
15460,45.485176,9.329145,23.490788,0.61323225
15461,45.485176,9.342965,22.352165,0.58350825
15462,45.485176,9.356784,21.375837,0.558021
15463,45.485176,9.370603,20.57224,0.5370429
15464,45.485176,9.384422,19.947575,0.52073586
15465,45.485176,9.398241,19.505434,0.5091937
15466,45.485176,9.412061,19.246601,0.5024368
15467,45.485176,9.4258795,19.168854,0.5004072
15468,45.485176,9.439698,19.266178,0.50294787
15469,45.485176,9.453518,19.528353,0.509792
15470,45.485176,9.467337,19.94021,0.52054363
15471,45.485176,9.481155,20.481306,0.53466904
15472,45.485176,9.494975,21.125896,0.5514962
15473,45.485176,9.508794,21.843678,0.57023406
15474,45.485176,9.522614,22.601528,0.5900179
15475,45.485176,9.536432,23.363253,0.6099029
15476,45.485176,9.550251,24.085613,0.6287603
15477,45.485176,9.564071,24.71152,0.6450997
15478,45.485176,9.577889,25.168694,0.65703434
15479,45.485176,9.591708,25.387074,0.6627352
15480,45.485176,9.605528,25.32896,0.66121817
15481,45.485176,9.619347,25.00676,0.65280706
15482,45.485176,9.633165,24.471914,0.6388448
15483,45.485176,9.646985,23.789532,0.62103105
15484,45.485176,9.660804,23.019032,0.6009169
15485,45.485176,9.6746235,22.205246,0.5796729
15486,45.485176,9.688442,21.37806,0.558079
15487,45.485176,9.702261,20.555279,0.5366001
15488,45.485176,9.716081,19.747232,0.5155059
15489,45.485176,9.729899,18.960842,0.494977
15490,45.485176,9.743718,18.201868,0.47516382
15491,45.485176,9.757538,17.476141,0.45621854
15492,45.485176,9.771357,16.78977,0.4383007
15493,45.485176,9.785176,16.148216,0.42155278
15494,45.485176,9.798995,15.556051,0.4060942
15495,45.485176,9.812814,15.016138,0.39199963
15496,45.485176,9.826633,14.529613,0.37929878
15497,45.485176,9.840452,14.096046,0.36798042
15498,45.485176,9.854271,13.713532,0.35799482
15499,45.485176,9.868091,13.37919,0.34926674
15500,45.485176,9.881909,13.089622,0.3417075
15501,45.485176,9.895729,12.841133,0.33522063
15502,45.485176,9.909548,12.630212,0.3297145
15503,45.485176,9.923367,12.453655,0.32510546
15504,45.485176,9.937186,12.308841,0.32132503
15505,45.485176,9.951005,12.193927,0.31832516
15506,45.485176,9.964824,12.108001,0.31608206
15507,45.485176,9.978643,12.051347,0.3146031
15508,45.485176,9.992462,12.025772,0.31393546
15509,45.485176,10.006282,12.034987,0.31417602
15510,45.485176,10.020101,12.085133,0.3154851
15511,45.485176,10.033919,12.1853695,0.3181018
15512,45.485176,10.047739,12.348614,0.32236332
15513,45.485176,10.061558,12.592159,0.32872114
15514,45.485176,10.0753765,12.938391,0.33775958
15515,45.485176,10.089196,13.415179,0.35020626
15516,45.485176,10.103015,14.055663,0.36692622
15517,45.485176,10.116835,14.897385,0.38889953
15518,45.485176,10.130653,15.979331,0.417144
15519,45.485176,10.144472,17.336912,0.45258394
15520,45.485176,10.158292,18.991945,0.49578896
15521,45.485176,10.172111,20.935825,0.54653436
15522,45.485176,10.185929,23.104225,0.60314095
15523,45.485176,10.199749,25.344044,0.6616119
15524,45.485176,10.213568,27.398407,0.7152415
15525,45.485176,10.227386,28.954437,0.75586206
15526,45.485176,10.241206,29.742432,0.7764328
15527,45.485176,10.255025,29.626007,0.7733935
15528,45.485176,10.268845,28.633217,0.7474765
15529,45.485176,10.282663,26.926556,0.7029237
15530,45.485176,10.296482,24.745682,0.64599156
15531,45.485176,10.310302,22.353626,0.5835464
15532,45.485176,10.3241205,19.99641,0.52201074
15533,45.485176,10.337939,17.870565,0.4665151
15534,45.485176,10.351759,16.098188,0.42024678
15535,45.485176,10.365578,14.72178,0.38431534
15536,45.485176,10.379397,13.722743,0.35823527
15537,45.485176,10.393216,13.050039,0.3406742
15538,45.485176,10.407035,12.640444,0.3299816
15539,45.485176,10.420855,12.430483,0.32450053
15540,45.485176,10.434673,12.362033,0.3227136
15541,45.485176,10.448492,12.384128,0.3232904
15542,45.485176,10.462312,12.453744,0.32510775
15543,45.485176,10.4761305,12.536747,0.32727456
15544,45.485176,10.48995,12.610238,0.3291931
15545,45.485176,10.503769,12.664549,0.33061087
15546,45.485176,10.517588,12.701159,0.33156657
15547,45.485176,10.531407,12.727189,0.3322461
15548,45.485176,10.545226,12.751183,0.33287245
15549,45.485176,10.559045,12.78065,0.3336417
15550,45.485176,10.572865,12.820801,0.33468986
15551,45.485176,10.586683,12.873948,0.33607727
15552,45.485176,10.600503,12.939306,0.3377835
15553,45.485176,10.614322,13.012953,0.33970603
15554,45.485176,10.62814,13.088128,0.3416685
15555,45.485176,10.64196,13.155791,0.34343487
15556,45.485176,10.655779,13.205677,0.34473714
15557,45.485176,10.669598,13.228031,0.3453207
15558,45.485176,10.683417,13.215463,0.3449926
15559,45.485176,10.697236,13.164675,0.34366676
15560,45.485176,10.711055,13.0771675,0.34138238
15561,45.485176,10.7248745,12.958689,0.33828947
15562,45.485176,10.738693,12.817563,0.33460534
15563,45.485176,10.752513,12.662941,0.3305689
15564,45.485176,10.766332,12.503388,0.32640374
15565,45.485176,10.78015,12.3460045,0.3222952
15566,45.485176,10.79397,12.19606,0.31838086
15567,45.485176,10.807789,12.057133,0.31475413
15568,45.485176,10.821608,11.931243,0.31146777
15569,45.485176,10.835427,11.819206,0.308543
15570,45.485176,10.849246,11.720978,0.30597875
15571,45.485176,10.863066,11.63589,0.3037575
15572,45.485176,10.876884,11.56293,0.30185285
15573,45.485176,10.890703,11.500872,0.30023283
15574,45.485176,10.904523,11.448435,0.29886395
15575,45.485176,10.918342,11.404369,0.2977136
15576,45.485176,10.93216,11.367495,0.296751
15577,45.485176,10.94598,11.336738,0.29594806
15578,45.485176,10.959799,11.311154,0.29528022
15579,45.485176,10.9736185,11.289915,0.29472575
15580,45.485176,10.987437,11.272312,0.29426622
15581,45.485176,11.001256,11.25774,0.2938858
