,desc_zona,id_zona,sigla_prov,Centroide,Latitude,Longitude
732,CASALE CREMASCO - VIDOLASCO - CASTEL GABBIANO,1359.0,CR,POINT (9.717677828533555 45.45176357112018),45.45176357112018,9.717677828533555
733,ORSENIGO,210.0,CO,POINT (9.175891165731681 45.778350629889),45.778350629889005,9.17589116573168
734,OSSUCCIO,211.0,CO,POINT (9.163216189836712 45.9808154147704),45.980815414770404,9.163216189836712
735,PARH,212.0,CO,POINT (9.003821420303838 45.81104125767645),45.81104125767645,9.003821420303838
736,PELLIO INTELVI,213.0,CO,POINT (9.041215781497842 45.96404269829478),45.96404269829478,9.041215781497842
737,PIANELLO DEL LARIO,214.0,CO,POINT (9.257798214444477 46.10215568235797),46.10215568235797,9.257798214444477
738,PLESIO,215.0,CO,POINT (9.215462884513315 46.06094658224317),46.06094658224317,9.215462884513315
739,POGNANA LARIO,216.0,CO,POINT (9.163084469921962 45.88237000921814),45.882370009218135,9.163084469921962
740,PONTE LAMBRO,217.0,CO,POINT (9.219262675968048 45.82938228470098),45.829382284700976,9.219262675968048
741,BRUNELLO,22.0,VA,POINT (8.798963330389368 45.76680976349699),45.76680976349699,8.798963330389368
742,PORLEZZA,218.0,CO,POINT (9.12037934165256 46.02835318693018),46.02835318693018,9.12037934165256
743,PUSIANO,220.0,CO,POINT (9.282659578474814 45.81723951393187),45.817239513931874,9.282659578474814
744,RODERO,221.0,CO,POINT (8.918540838220663 45.82560501340527),45.82560501340527,8.918540838220663
745,RONAGO,222.0,CO,POINT (8.985028752298948 45.83066213779222),45.830662137792224,8.985028752298948
746,ROVELLASCA,223.0,CO,POINT (9.048492599023803 45.66855849225136),45.66855849225136,9.048492599023803
747,ROVELLO PORRO,224.0,CO,POINT (9.037317398053233 45.65466101126353),45.65466101126353,9.037317398053233
748,SALA COMACINA,225.0,CO,POINT (9.15702578096826 45.96947224058909),45.96947224058909,9.15702578096826
749,SAN FERMO DELLA BATTAGLIA,226.0,CO,POINT (9.043497686145711 45.80468798591946),45.804687985919465,9.043497686145711
750,SAN SIRO,1261.0,CO,POINT (9.258224118286661 46.05691624012664),46.05691624012664,9.25822411828666
751,BRUSIMPIANO,23.0,VA,POINT (8.884420005505721 45.9410286834704),45.9410286834704,8.88442000550572
752,SCHIGNANO,227.0,CO,POINT (9.097293685623141 45.91881756279944),45.91881756279944,9.097293685623141
753,SENNA COMASCO,228.0,CO,POINT (9.101998639138477 45.76084358436518),45.760843584365176,9.101998639138477
754,SOLBIATE COMASCO,229.0,CO,POINT (8.924057548117347 45.79390399025225),45.79390399025225,8.924057548117347
755,SORICO,230.0,CO,POINT (9.403830765700301 46.18837800307122),46.18837800307122,9.4038307657003
756,SORMANO,231.0,CO,POINT (9.232418381673416 45.89421619598517),45.894216195985166,9.232418381673416
757,TAVERNERIO,232.0,CO,POINT (9.140650803819351 45.81314281088621),45.81314281088621,9.140650803819351
758,TORNO,233.0,CO,POINT (9.128651714734559 45.8505824659336),45.8505824659336,9.12865171473456
759,TREMEZZO,234.0,CO,POINT (9.214797204686619 45.98733084172233),45.98733084172233,9.214797204686619
760,TURATE,235.0,CO,POINT (9.004903747790529 45.66119473193374),45.66119473193374,9.004903747790529
761,BUGUGGIATE,24.0,VA,POINT (8.806861724265676 45.78430853902778),45.784308539027776,8.806861724265676
762,UGGIATE - TREVANO,236.0,CO,POINT (8.9633016111492 45.82318622736307),45.823186227363074,8.9633016111492
763,VALBRONA,237.0,CO,POINT (9.304069852235404 45.87704041620479),45.87704041620479,9.304069852235404
764,VALMOREA,238.0,CO,POINT (8.934211195209429 45.81937571701538),45.819375717015376,8.934211195209429
765,VALSOLDA,239.0,CO,POINT (9.051091296345202 46.03534464272818),46.03534464272818,9.051091296345202
766,VENIANO,240.0,CO,POINT (8.982499043290753 45.71729788847634),45.71729788847634,8.982499043290753
767,VERTEMATE CON MINOPRIO,241.0,CO,POINT (9.079029241439047 45.72703270901474),45.727032709014736,9.079029241439047
768,VILLA GUARDIA,242.0,CO,POINT (9.022864794603688 45.77443037337969),45.77443037337969,9.022864794603688
769,CAMISANO,983.0,CR,POINT (9.747958600123471 45.44516760556728),45.44516760556728,9.747958600123471
770,BUBBIANO,322.0,MI,POINT (9.003876304211726 45.32836022323091),45.32836022323091,9.003876304211726
771,AGRATE BRIANZA,296.0,MB,POINT (9.359038129807987 45.57505073216977),45.57505073216977,9.359038129807987
772,BUCCINASCO,323.0,MI,POINT (9.10976803064959 45.40739736838866),45.407397368388665,9.10976803064959
773,AICURZIO,297.0,MB,POINT (9.41684321571706 45.6427840357937),45.642784035793696,9.41684321571706
774,ALBAIRATE,298.0,MI,POINT (8.945572462619618 45.42179602314813),45.42179602314813,8.945572462619618
775,ALBIATE,299.0,MB,POINT (9.249573597876013 45.6547097777346),45.6547097777346,9.249573597876013
776,ARCONATE,300.0,MI,POINT (8.84170760444502 45.54022907449801),45.540229074498015,8.84170760444502
777,ARCORE,301.0,MB,POINT (9.323793823095754 45.62983409063268),45.629834090632684,9.323793823095754
778,ARESE,302.0,MI,POINT (9.073570267934789 45.55020315610714),45.55020315610714,9.07357026793479
779,ARLUNO,303.0,MI,POINT (8.942236961224793 45.50892387485856),45.50892387485856,8.942236961224793
780,ASSAGO,304.0,MI,POINT (9.135593804911764 45.40215688513794),45.40215688513794,9.135593804911764
781,BARLASSINA,306.0,MB,POINT (9.125877410682657 45.6541713732202),45.6541713732202,9.125877410682657
782,BASIANO,307.0,MI,POINT (9.464375773563001 45.58068411553548),45.580684115535476,9.464375773563
783,BASIGLIO,308.0,MI,POINT (9.165521591143124 45.34883106040554),45.34883106040554,9.165521591143124
784,BELLINZAGO LOMBARDO,309.0,MI,POINT (9.445100650671995 45.53504411911346),45.53504411911346,9.445100650671995
785,BELLUSCO,310.0,MB,POINT (9.421671554493416 45.61532363994778),45.61532363994778,9.421671554493416
786,BERNAREGGIO,311.0,MB,POINT (9.402728865918542 45.64914391537146),45.64914391537146,9.402728865918542
787,BERNATE TICINO,312.0,MI,POINT (8.812321154247281 45.4773368011805),45.4773368011805,8.81232115424728
788,BESANA IN BRIANZA,313.0,MB,POINT (9.273945262870017 45.69565360805124),45.69565360805124,9.273945262870017
789,BESATE,314.0,MI,POINT (8.965869827578672 45.30647726718019),45.30647726718019,8.965869827578672
790,BIASSONO,315.0,MB,POINT (9.276620809269641 45.62991874623367),45.62991874623367,9.276620809269641
791,CARONNO VARESINO,32.0,VA,POINT (8.8302907333715 45.74006282719655),45.74006282719655,8.8302907333715
792,BINASCO,316.0,MI,POINT (9.102846108556705 45.33055473001058),45.33055473001058,9.102846108556705
793,BOFFALORA SOPRA TICINO,317.0,MI,POINT (8.829344904401234 45.4595511928816),45.4595511928816,8.829344904401234
794,BOLLATE,1263.0,MI,POINT (9.114618946078767 45.55050513133892),45.55050513133892,9.114618946078767
795,BOVISIO MASCIAGO,318.0,MB,POINT (9.150534912921785 45.61229248388289),45.61229248388289,9.150534912921785
796,BRIOSCO,320.0,MB,POINT (9.246572268040046 45.71698920777268),45.71698920777268,9.246572268040046
797,MEZZANINO,915.0,PV,POINT (9.210832774052873 45.13021119595146),45.13021119595146,9.210832774052873
798,MIRADOLO TERME,916.0,PV,POINT (9.444043452753219 45.17435601333193),45.17435601333193,9.444043452753219
799,MONTEBELLO DELLA BATTAGLIA,917.0,PV,POINT (9.094784703443459 45.00384318388725),45.00384318388725,9.094784703443459
800,MONTICELLI PAVESE,918.0,PV,POINT (9.516459770884351 45.11071167408705),45.11071167408705,9.516459770884351
801,MORNICO LOSANNA,919.0,PV,POINT (9.211018031608479 45.00673770377514),45.00673770377514,9.211018031608479
802,MORTARA,920.0,PV,POINT (8.748427350968234 45.25013300783001),45.25013300783001,8.748427350968234
803,NICORVO,921.0,PV,POINT (8.669581894949937 45.28344430044826),45.28344430044826,8.669581894949937
804,OLEVANO DI LOMELLINA,922.0,PV,POINT (8.722702246973052 45.20814302015535),45.20814302015535,8.722702246973052
805,BRUGHERIO,321.0,MB,POINT (9.3008254641693 45.55267223248202),45.55267223248202,9.3008254641693
806,BURAGO DI MOLGORA,324.0,MB,POINT (9.386048632305226 45.59442736705383),45.59442736705383,9.386048632305226
807,CASALE LITTA,33.0,VA,POINT (8.730686613790127 45.76337295336567),45.76337295336567,8.730686613790127
808,DRESANO,368.0,MI,POINT (9.365176124722742 45.37501558080131),45.37501558080131,9.365176124722742
809,GAGGIANO,369.0,MI,POINT (9.025975130160493 45.40023678837785),45.40023678837785,9.025975130160493
810,BUSCATE,325.0,MI,POINT (8.813545530264706 45.54577095713688),45.54577095713688,8.813545530264706
811,BUSNAGO,326.0,MB,POINT (9.465576564472714 45.61288239382472),45.61288239382472,9.465576564472714
812,BUSSERO,327.0,MI,POINT (9.36967784075464 45.53643090070417),45.53643090070417,9.36967784075464
813,BUSTO GAROLFO,328.0,MI,POINT (8.886356359509508 45.54414517925878),45.54414517925878,8.886356359509508
814,CAPONAGO,333.0,MB,POINT (9.376908594663691 45.56527330110114),45.565273301101136,9.376908594663691
815,VEDANO AL LAMBRO,461.0,MB,POINT (9.269561842028741 45.61228167986604),45.612281679866044,9.269561842028741
816,VEDUGGIO CON COLZANO,462.0,MB,POINT (9.262970879869906 45.73503927141058),45.73503927141058,9.262970879869906
817,CARATE BRIANZA,334.0,MB,POINT (9.237477755404754 45.67311774817085),45.67311774817085,9.237477755404754
818,CASALZUIGNO,34.0,VA,POINT (8.707535286935771 45.91360857966907),45.91360857966907,8.707535286935771
819,CARNATE,335.0,MB,POINT (9.380344468135236 45.64810000049246),45.648100000492455,9.380344468135236
820,CARPIANO,336.0,MI,POINT (9.271363221481099 45.34365790817439),45.34365790817439,9.2713632214811
821,CARUGATE,337.0,MI,POINT (9.341595037702906 45.55132465402006),45.55132465402006,9.341595037702906
822,CASARILE,338.0,MI,POINT (9.101809459926448 45.3143578157686),45.3143578157686,9.101809459926448
823,CASOREZZO,339.0,MI,POINT (8.907591090110406 45.52613808923441),45.526138089234415,8.907591090110406
824,CASSANO D`ADDA,340.0,MI,POINT (9.517627324814901 45.52659699311731),45.52659699311731,9.517627324814901
825,CASSINA DE PECCHI,341.0,MI,POINT (9.375630523209054 45.51567078766433),45.515670787664334,9.375630523209054
826,CASSINETTA DI LUGAGNANO,342.0,MI,POINT (8.907334265847151 45.42596151737681),45.42596151737681,8.907334265847151
827,CASTANO PRIMO,343.0,MI,POINT (8.766408892072533 45.55030238759944),45.550302387599444,8.766408892072533
828,CAVENAGO DI BRIANZA,344.0,MB,POINT (9.417899995951293 45.58511385923299),45.58511385923299,9.417899995951293
829,CASCIAGO,35.0,VA,POINT (8.77373538293288 45.82937308520138),45.82937308520138,8.77373538293288
830,CERIANO LAGHETTO,345.0,MB,POINT (9.081603904398026 45.62943066372422),45.62943066372422,9.081603904398026
831,CERNUSCO SUL NAVIGLIO,346.0,MI,POINT (9.332338190354662 45.52607949707349),45.52607949707349,9.332338190354662
832,CERRO AL LAMBRO,347.0,MI,POINT (9.327633455680704 45.33174351132105),45.33174351132105,9.327633455680704
833,CERRO MAGGIORE,348.0,MI,POINT (8.965018555082054 45.58956057082299),45.58956057082299,8.965018555082054
834,CESANO BOSCONE,349.0,MI,POINT (9.086965634606836 45.4413145222038),45.4413145222038,9.086965634606836
835,CESANO MADERNO,350.0,MB,POINT (9.149347187005862 45.62877141893078),45.62877141893078,9.149347187005862
836,COGLIATE,353.0,MB,POINT (9.084612139838148 45.64498207898014),45.644982078980135,9.084612139838148
837,COLOGNO MONZESE,354.0,MI,POINT (9.280176420781803 45.53335975071266),45.533359750712656,9.280176420781803
838,CASORATE SEMPIONE,36.0,VA,POINT (8.74259642669325 45.66425808488198),45.66425808488198,8.74259642669325
839,COLTURANO,355.0,MI,POINT (9.339504550152936 45.38017492240987),45.38017492240987,9.339504550152936
840,CONCOREZZO,356.0,MB,POINT (9.33402693952889 45.59135243060262),45.59135243060262,9.33402693952889
841,CORBETTA,357.0,MI,POINT (8.930255153843952 45.46005403296632),45.46005403296632,8.930255153843952
842,CORMANO,358.0,MI,POINT (9.164427142176654 45.54364305098322),45.54364305098322,9.164427142176654
843,CORNAREDO,359.0,MI,POINT (9.023856462794182 45.49171204047578),45.491712040475775,9.023856462794182
844,CORNATE D`ADDA,360.0,MB,POINT (9.472427622939989 45.64313766484211),45.64313766484211,9.472427622939989
845,CORREZZANA,361.0,MB,POINT (9.304540906839726 45.66686116358569),45.66686116358569,9.304540906839726
846,CORSICO,362.0,MI,POINT (9.100905503146294 45.43307969597234),45.43307969597234,9.100905503146294
847,CUGGIONO,363.0,MI,POINT (8.799397468139491 45.50469200388367),45.50469200388367,8.79939746813949
848,CUSAGO,364.0,MI,POINT (9.029585598561946 45.44677217681843),45.446772176818435,9.029585598561946
849,CASSANO MAGNAGO,37.0,VA,POINT (8.829369089479183 45.66854191199234),45.668541911992335,8.829369089479183
850,CUSANO MILANINO,365.0,MI,POINT (9.184478209153639 45.55259600425572),45.55259600425572,9.184478209153639
851,DAIRAGO,366.0,MI,POINT (8.854888920512742 45.56387294303675),45.56387294303675,8.854888920512742
852,DESIO,367.0,MB,POINT (9.203860890620676 45.61743978347531),45.61743978347531,9.203860890620676
853,GARBAGNATE MILANESE,370.0,MI,POINT (9.077112391547642 45.5745598881178),45.574559888117804,9.077112391547642
854,GESSATE,371.0,MI,POINT (9.434389285468027 45.55545746118108),45.55545746118108,9.434389285468027
855,GIUSSANO,372.0,MB,POINT (9.211143761950845 45.69317981449419),45.693179814494194,9.211143761950845
856,GORGONZOLA,373.0,MI,POINT (9.40973666926133 45.52954749452928),45.529547494529275,9.40973666926133
857,GREZZAGO,374.0,MI,POINT (9.494843193826581 45.59168265205946),45.59168265205946,9.494843193826581
858,CASSANO VALCUVIA,38.0,VA,POINT (8.763444493718449 45.93267282196117),45.93267282196117,8.763444493718449
859,GUDO VISCONTI,375.0,MI,POINT (8.995681833105715 45.37705846949975),45.37705846949975,8.995681833105715
860,INVERUNO,376.0,MI,POINT (8.854106648992698 45.51735884466061),45.51735884466061,8.854106648992698
861,INZAGO,377.0,MI,POINT (9.4797600844743 45.54174254214465),45.541742542144654,9.4797600844743
862,LACCHIARELLA,378.0,MI,POINT (9.157365837020329 45.32140096435106),45.321400964351064,9.157365837020329
863,LAINATE,379.0,MI,POINT (9.025598786649912 45.56612019506311),45.56612019506311,9.025598786649912
864,LAZZATE,380.0,MB,POINT (9.081113627417169 45.67444983629461),45.67444983629461,9.081113627417169
865,LENTATE SUL SEVESO,381.0,MB,POINT (9.119278883139588 45.67676753666445),45.67676753666445,9.119278883139588
866,LESMO,382.0,MB,POINT (9.30469721441505 45.64639867339937),45.646398673399375,9.30469721441505
867,LIMBIATE,383.0,MB,POINT (9.120903602040757 45.60097545314658),45.60097545314658,9.120903602040757
868,LISCATE,384.0,MI,POINT (9.411294656775024 45.47502821125469),45.47502821125469,9.411294656775024
869,CASTELLANZA,39.0,VA,POINT (8.89915549516874 45.61155136014867),45.61155136014867,8.89915549516874
870,VERANO BRIANZA,463.0,MB,POINT (9.224127939882923 45.68564484107537),45.68564484107537,9.224127939882923
871,CAMPAGNOLA CREMASCA,984.0,CR,POINT (9.672280964249314 45.40050865652482),45.40050865652482,9.672280964249314
872,PORTO CERESIO,99.0,VA,POINT (8.90707993054574 45.90883640274725),45.90883640274725,8.90707993054574
873,CAPERGNANICA,985.0,CR,POINT (9.643400108365265 45.33335928359903),45.33335928359903,9.643400108365265
874,CAPPELLA CANTONE,986.0,CR,POINT (9.834230348974069 45.2453626184479),45.2453626184479,9.834230348974069
875,NOSATE,403.0,MI,POINT (8.720990429095412 45.55502494262765),45.55502494262765,8.720990429095412
876,LISSONE,385.0,MB,POINT (9.241873200617293 45.61711062059221),45.61711062059221,9.241873200617293
877,LOCATE DI TRIULZI,386.0,MI,POINT (9.229776977827173 45.35834635395247),45.35834635395247,9.229776977827173
878,MACHERIO,387.0,MB,POINT (9.262515858204052 45.63750947250873),45.63750947250873,9.262515858204052
879,MAGENTA,388.0,MI,POINT (8.862577801922555 45.45345871451376),45.45345871451376,8.862577801922555
880,MAGNAGO,389.0,MI,POINT (8.809187463766467 45.57670170329592),45.576701703295925,8.809187463766467
881,MARCALLO CON CASONE,390.0,MI,POINT (8.869489770458603 45.48636439615482),45.48636439615482,8.869489770458603
882,MASATE,391.0,MI,POINT (9.463013731957176 45.56473784738198),45.564737847381984,9.463013731957176
883,MEDA,392.0,MB,POINT (9.157484582533595 45.66428353298748),45.664283532987476,9.157484582533595
884,MEDIGLIA,393.0,MI,POINT (9.338374113541621 45.40996944142579),45.40996944142579,9.33837411354162
885,REDAVALLE,932.0,PV,POINT (9.206648516367791 45.04636415582578),45.04636415582578,9.20664851636779
886,RETORBIDO,933.0,PV,POINT (9.04453430801869 44.94759611676745),44.94759611676745,9.04453430801869
887,NOVA MILANESE,404.0,MB,POINT (9.196184380715264 45.58867276432007),45.588672764320066,9.196184380715264
888,MELEGNANO,394.0,MI,POINT (9.320079742970098 45.35533513251674),45.355335132516736,9.320079742970098
889,ARSAGO SEPRIO,4.0,VA,POINT (8.734837924134558 45.69646191266121),45.69646191266121,8.734837924134558
890,CASTELLO CABIAGLIO,40.0,VA,POINT (8.764430037046067 45.88523755298247),45.88523755298247,8.764430037046067
891,ROBBIO,934.0,PV,POINT (8.611189958660107 45.30105278142186),45.30105278142186,8.611189958660107
892,MORNAGO,94.0,VA,POINT (8.750491958695429 45.73648932290318),45.73648932290318,8.750491958695429
893,MELZO,395.0,MI,POINT (9.425340858294609 45.49815008485647),45.49815008485647,9.425340858294609
894,MESERO,396.0,MI,POINT (8.850457882419796 45.49572084663722),45.49572084663722,8.850457882419796
895,MEZZAGO,397.0,MB,POINT (9.442953160574083 45.62975738738012),45.62975738738012,9.442953160574083
896,MISINTO,398.0,MB,POINT (9.077601953643899 45.65862099824765),45.65862099824765,9.0776019536439
897,MORIMONDO,399.0,MI,POINT (8.955536647612767 45.34347780939365),45.34347780939365,8.955536647612767
898,MOTTA VISCONTI,400.0,MI,POINT (8.988915826904082 45.28411416027882),45.28411416027882,8.988915826904082
899,MUGGIO`,401.0,MB,POINT (9.225456479814973 45.58817426696174),45.588174266961744,9.225456479814973
900,NERVIANO,402.0,MI,POINT (8.97968428299126 45.55207289231535),45.55207289231535,8.97968428299126
901,BARBATA,491.0,BG,POINT (9.772908954048233 45.45874521331015),45.458745213310145,9.772908954048233
902,CASTELSEPRIO,41.0,VA,POINT (8.861006545916952 45.71673779173113),45.71673779173113,8.861006545916952
903,NOVATE MILANESE,405.0,MI,POINT (9.140096642292903 45.53187858382818),45.53187858382818,9.140096642292903
904,NOVIGLIO,406.0,MI,POINT (9.067161457422184 45.36238077768542),45.362380777685416,9.067161457422184
905,BARIANO,492.0,BG,POINT (9.709429700600769 45.513178129027),45.513178129027,9.709429700600769
906,ROBECCO PAVESE,935.0,PV,POINT (9.149895117825977 45.04904321860051),45.04904321860051,9.149895117825977
907,ROMAGNESE,936.0,PV,POINT (9.324619675756077 44.83453575437269),44.834535754372695,9.324619675756077
908,ROSASCO,937.0,PV,POINT (8.567151961955853 45.25231324104855),45.25231324104855,8.567151961955853
909,OPERA,407.0,MI,POINT (9.208394782752247 45.3799859649077),45.3799859649077,9.208394782752247
910,ORNAGO,408.0,MB,POINT (9.421251656340624 45.59903608689158),45.59903608689158,9.421251656340624
911,OSSONA,409.0,MI,POINT (8.899152822680827 45.50494849794499),45.504948497944994,8.899152822680827
912,OZZERO,410.0,MI,POINT (8.921229018376126 45.363541869443),45.363541869443004,8.921229018376126
913,PADERNO DUGNANO,411.0,MI,POINT (9.166768499651283 45.57198927160805),45.571989271608054,9.166768499651283
914,PANTIGLIATE,412.0,MI,POINT (9.359457086673718 45.44078303053971),45.440783030539706,9.359457086673718
915,PARABIAGO,413.0,MI,POINT (8.943270536927887 45.54944211833312),45.54944211833312,8.943270536927887
916,PAULLO,414.0,MI,POINT (9.404211015055575 45.41667513819613),45.41667513819613,9.404211015055575
917,CASTELVECCANA,42.0,VA,POINT (8.664905040488211 45.94043509309378),45.94043509309378,8.664905040488211
918,BRIGNANO GERA D`ADDA,510.0,BG,POINT (9.654268238501814 45.54788780787924),45.54788780787924,9.654268238501814
919,PERO,415.0,MI,POINT (9.077298554609495 45.51050794441365),45.51050794441365,9.077298554609495
920,PESCHIERA BORROMEO,416.0,MI,POINT (9.302941051654553 45.44232910634283),45.44232910634283,9.302941051654553
921,PESSANO CON BORNAGO,417.0,MI,POINT (9.389200865129165 45.55092687731227),45.55092687731227,9.389200865129165
922,PIEVE EMANUELE,418.0,MI,POINT (9.19632088500617 45.35177052479072),45.351770524790716,9.19632088500617
923,PIOLTELLO,419.0,MI,POINT (9.323711631878643 45.4909188056628),45.4909188056628,9.323711631878643
924,POGLIANO MILANESE,420.0,MI,POINT (8.992008974133414 45.53706482374445),45.53706482374445,8.992008974133414
925,POZZO D`ADDA,421.0,MI,POINT (9.497686746942865 45.57146014852596),45.57146014852596,9.497686746942865
926,POZZUOLO MARTESANA,422.0,MI,POINT (9.459961520952355 45.51220306071149),45.51220306071149,9.459961520952355
927,PREGNANA MILANESE,423.0,MI,POINT (9.005852996443911 45.51538124536496),45.51538124536496,9.005852996443911
928,RENATE,424.0,MB,POINT (9.278694112037838 45.72217836760851),45.722178367608514,9.278694112037838
929,CASTIGLIONE OLONA,43.0,VA,POINT (8.866089076012784 45.75490685870962),45.75490685870962,8.866089076012784
930,RESCALDINA,425.0,MI,POINT (8.951599553457212 45.62256097354936),45.62256097354936,8.951599553457212
931,ROBECCHETTO CON INDUNO,426.0,MI,POINT (8.762626801006689 45.51553364041238),45.51553364041238,8.76262680100669
932,ROBECCO SUL NAVIGLIO,427.0,MI,POINT (8.868173457715992 45.42629183690942),45.42629183690942,8.868173457715992
933,RODANO,428.0,MI,POINT (9.350653562992463 45.47215687591829),45.47215687591829,9.350653562992463
934,RONCELLO,429.0,MB,POINT (9.457895436025918 45.59975698020427),45.59975698020427,9.457895436025918
935,RONCO BRIANTINO,430.0,MB,POINT (9.404157843564168 45.6658727960152),45.6658727960152,9.404157843564168
936,ROSATE,431.0,MI,POINT (9.018754417422429 45.35124094600638),45.35124094600638,9.018754417422429
937,ROZZANO,432.0,MI,POINT (9.160152029371794 45.38361557308606),45.38361557308606,9.160152029371794
938,SAN COLOMBANO AL LAMBRO,433.0,MI,POINT (9.488521131220313 45.17877748800701),45.17877748800701,9.488521131220313
939,SAN DONATO MILANESE,434.0,MI,POINT (9.259107886301242 45.41238872130197),45.41238872130197,9.259107886301242
940,CASTRONNO,44.0,VA,POINT (8.810537029740333 45.75267098159386),45.75267098159386,8.810537029740333
941,SAN GIORGIO SU LEGNANO,435.0,MI,POINT (8.909507726906128 45.57061168538468),45.570611685384684,8.909507726906128
942,SAN GIULIANO MILANESE,436.0,MI,POINT (9.280136827853271 45.38231999468079),45.38231999468079,9.280136827853271
943,SANTO STEFANO TICINO,437.0,MI,POINT (8.913170670500428 45.48809471876233),45.48809471876233,8.913170670500428
944,SAN VITTORE OLONA,438.0,MI,POINT (8.944400924819398 45.58241659833426),45.582416598334255,8.944400924819398
945,BONATE SOPRA,501.0,BG,POINT (9.561990737901686 45.68170597438468),45.681705974384684,9.561990737901686
946,SAN ZENONE AL LAMBRO,439.0,MI,POINT (9.364934224367744 45.32382944743415),45.32382944743415,9.364934224367744
947,SEDRIANO,440.0,MI,POINT (8.974513897024838 45.48715288930593),45.48715288930593,8.974513897024838
948,SEGRATE,441.0,MI,POINT (9.285618809394984 45.48425230347132),45.484252303471315,9.285618809394984
949,SENAGO,442.0,MI,POINT (9.119603665154928 45.57348182458887),45.573481824588875,9.119603665154928
950,SEREGNO,443.0,MB,POINT (9.204869310762525 45.64968496841121),45.649684968411215,9.204869310762525
951,SETTALA,444.0,MI,POINT (9.389789713653524 45.45345544092305),45.45345544092305,9.389789713653524
952,CAVARIA CON PREMEZZO,45.0,VA,POINT (8.797151325721327 45.69321757887057),45.69321757887057,8.797151325721327
953,SETTIMO MILANESE,445.0,MI,POINT (9.053409263373108 45.48050831688604),45.480508316886045,9.053409263373108
954,SEVESO,446.0,MB,POINT (9.145046734476336 45.64375942040988),45.64375942040988,9.145046734476336
955,SOLARO,447.0,MI,POINT (9.080638595254081 45.61487792255131),45.61487792255131,9.080638595254081
956,SOVICO,448.0,MB,POINT (9.259278319647514 45.6459135341852),45.6459135341852,9.259278319647514
957,SULBIATE,449.0,MB,POINT (9.426943024181384 45.63733269373338),45.637332693733384,9.426943024181384
958,TREZZANO ROSA,450.0,MI,POINT (9.482259737139302 45.5841037784945),45.5841037784945,9.482259737139302
959,TREZZANO SUL NAVIGLIO,451.0,MI,POINT (9.058269259846677 45.42068914455021),45.42068914455021,9.058269259846677
960,TREZZO SULL`ADDA,452.0,MI,POINT (9.505209729343083 45.60892085990575),45.60892085990575,9.505209729343083
961,TRIBIANO,453.0,MI,POINT (9.373647863179105 45.40379558386182),45.40379558386182,9.373647863179105
962,TRIUGGIO,454.0,MB,POINT (9.280406167712313 45.66514083333334),45.66514083333334,9.280406167712313
963,CAZZAGO BRABBIA,46.0,VA,POINT (8.732177536651312 45.80113157731515),45.801131577315154,8.732177536651312
964,TRUCCAZZANO,455.0,MI,POINT (9.473391751237477 45.48007543024992),45.48007543024992,9.473391751237477
965,TURBIGO,456.0,MI,POINT (8.735169557788945 45.52694090101524),45.52694090101524,8.735169557788945
966,USMATE VELATE,457.0,MB,POINT (9.351711515101165 45.65278625979272),45.65278625979272,9.351711515101165
967,VANZAGO,458.0,MI,POINT (8.984460438542364 45.51961243814196),45.519612438141955,8.984460438542364
968,VAPRIO D`ADDA,459.0,MI,POINT (9.520818417324049 45.57328418151876),45.57328418151876,9.52081841732405
969,VAREDO,460.0,MB,POINT (9.164972819425916 45.59841833699564),45.598418336995636,9.164972819425916
970,VERMEZZO,464.0,MI,POINT (8.978684866320121 45.39635675235054),45.39635675235054,8.97868486632012
971,CISLAGO,47.0,VA,POINT (8.96429068955876 45.65346942753989),45.65346942753989,8.96429068955876
972,VERNATE,465.0,MI,POINT (9.054369867265859 45.32151606676456),45.32151606676456,9.054369867265859
973,VIGNATE,466.0,MI,POINT (9.378980712839045 45.49842389264061),45.49842389264061,9.378980712839045
974,VILLASANTA,467.0,MB,POINT (9.308684520715968 45.60740500595081),45.60740500595081,9.308684520715968
975,VIMERCATE,468.0,MB,POINT (9.368162796262919 45.61552898070028),45.615528980700276,9.368162796262919
976,VIMODRONE,469.0,MI,POINT (9.287690484617212 45.51508955521363),45.51508955521363,9.287690484617212
977,VITTUONE,470.0,MI,POINT (8.955830547252333 45.4788992611363),45.4788992611363,8.955830547252333
978,VIZZOLO PREDABISSI,471.0,MI,POINT (9.346936792706591 45.35625358685458),45.35625358685458,9.346936792706591
979,ZELO SURRIGONE,472.0,MI,POINT (8.983845414645295 45.38339592060544),45.383395920605444,8.983845414645295
980,ZIBIDO SAN GIACOMO,473.0,MI,POINT (9.106656423759224 45.36804658124886),45.36804658124886,9.106656423759224
981,VILLA CORTESE,474.0,MI,POINT (8.886004147633107 45.56658056170219),45.56658056170219,8.886004147633107
982,CITTIGLIO,48.0,VA,POINT (8.661300704153017 45.90656964401631),45.90656964401631,8.661300704153017
983,VANZAGHELLO,475.0,MI,POINT (8.780885406473955 45.58212005195256),45.58212005195256,8.780885406473955
984,ADRARA SAN MARTINO,476.0,BG,POINT (9.955258137931748 45.71010019721941),45.71010019721941,9.955258137931748
985,ADRARA SAN ROCCO,477.0,BG,POINT (9.972444565701199 45.72588411703109),45.72588411703109,9.972444565701199
986,BONATE SOTTO,502.0,BG,POINT (9.562034294309504 45.66333869672626),45.66333869672626,9.562034294309504
