IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location,Valore,idOperatore
5575,Biossido di Azoto,µg/m³,572,Morbegno - via Cortivacci,262.0,SO,Morbegno,N,13/01/1999,,5108901,543736,46.132282960003735,9.566179893984474,"(46.132282960003735, 9.566179893984474)",-63.71963816749343,1
5749,Ozono,µg/m³,554,Saronno - via Santuario,212.0,VA,Saronno,N,09/05/1991,,5052520,503123,45.626218960836006,9.04006309067821,"(45.626218960836006, 9.04006309067821)",46.12970528158745,1
6917,PM10 (SM2005),µg/m³,558,Busto Arsizio - Accam,206.0,VA,Busto Arsizio,N,20/01/1999,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)",28.123287671232877,1
6813,Biossido di Azoto,µg/m³,656,Gambara,47.0,BS,Gambara,N,16/02/1990,,5011493,601945,45.24954362474624,10.299119496064078,"(45.24954362474624, 10.299119496064078)",-365.6400571428578,1
6230,Ossidi di Azoto,µg/m³,565,Cantù - via Meucci,369.0,CO,Cantù,N,01/07/1994,,5064150,509783,45.73083672267427,9.125734327022926,"(45.73083672267427, 9.125734327022926)",-328.7458021851641,1
5677,Biossido di Zolfo,µg/m³,564,Erba - via Battisti,279.0,CO,Erba,N,13/06/2009,,5072803,517232,45.808573806922965,9.221779204488437,"(45.808573806922965, 9.221779204488435)",-18.771486175115175,1
12684,Nikel,ng/m³,633,Soresina,70.0,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",18.08876923076923,1
6803,Ossidi di Azoto,µg/m³,654,Sarezzo - via Minelli,269.0,BS,Sarezzo,N,01/01/1990,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",-718.7977587732202,1
10581,Biossido di Azoto,µg/m³,1274,Perledo,212.0,LC,Perledo,N,01/09/2010,,5095846,522171,46.01582830438376,9.286409208680809,"(46.01582830438376, 9.286409208680807)",-69.203288490284,1
10019,Biossido di Azoto,µg/m³,685,Calusco d' Adda,273.0,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",11.055701629036838,1
6366,Ossidi di Azoto,µg/m³,528,Milano - Verziere,116.0,MI,Milano,N,24/11/1988,,5034443,515270,45.46334674066655,9.195324807668856,"(45.463346740666545, 9.195324807668857)",81.95022857142877,1
12570,Particelle sospese PM2.5,µg/m³,561,Como - viale Cattaneo,202.0,CO,Como,N,23/09/2011,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",-254.32167832167832,1
6925,PM10 (SM2005),µg/m³,571,Bormio,1225.0,SO,Bormio,N,18/04/2003,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",12.623287671232877,1
6912,PM10 (SM2005),µg/m³,546,Magenta,137.0,MI,Magenta,N,25/02/1998,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",42.486111111111114,1
5794,Monossido di Carbonio,mg/m³,584,Bergamo - via Garibaldi,249.0,BG,Bergamo,N,16/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",-34.01025050388713,1
10547,Particelle sospese PM2.5,µg/m³,1269,Dalmine - via Verdi,207.0,BG,Dalmine,N,26/02/2010,,5055304,546847,45.64970251236247,9.601223338785262,"(45.64970251236247, 9.601223338785262)",-111.92957746478874,1
10584,Ozono,µg/m³,1274,Perledo,212.0,LC,Perledo,N,01/09/2010,,5095846,522171,46.01582830438376,9.286409208680809,"(46.01582830438376, 9.286409208680807)",-0.8091778774290538,1
10165,Ossidi di Azoto,µg/m³,703,Schivenoglia,,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",-270.9154585152838,1
10095,Ossidi di Azoto,µg/m³,697,Borgofranco - loc. Bonizzo,14.0,MN,Borgofranco sul Po,N,29/11/2006,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)",-221.26310365135444,1
12664,Piombo,ng/m³,681,Moggio,1194.0,LC,Moggio,N,14/06/2008,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",3.0004285714285723,1
10036,Benzene,µg/m³,673,Voghera - via Pozzoni,90.0,PV,Voghera,N,28/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",-410.23561643835643,1
12602,Arsenico,ng/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,18/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",1.0500000000000005,1
6402,Ossidi di Azoto,µg/m³,552,Varese - Vidoletti,425.0,VA,Varese,N,23/12/1991,,5075945,484773,45.83690077655548,8.80392612667495,"(45.83690077655548, 8.80392612667495)",33.78117142857144,1
5853,Monossido di Carbonio,mg/m³,560,Varese - via Copelli,383.0,VA,Varese,N,07/08/2003,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",-5.197254004576616,1
6872,Biossido di Zolfo,µg/m³,663,Mantova - via Ariosto,18.0,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)",-9.384331395348694,1
12668,Arsenico,ng/m³,703,Schivenoglia,,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",0.8858,1
10103,PM10 (SM2005),µg/m³,697,Borgofranco - loc. Bonizzo,14.0,MN,Borgofranco sul Po,N,01/01/2007,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)",-103.47183098591549,1
10017,Ossidi di Azoto,µg/m³,685,Calusco d' Adda,273.0,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",24.4721634752787,1
10405,PM10 (SM2005),µg/m³,584,Bergamo - via Garibaldi,249.0,BG,Bergamo,N,19/12/2008,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",-103.71917808219177,1
6705,Monossido di Carbonio,mg/m³,643,Pavia - p.zza Minerva,77.0,PV,Pavia,N,03/03/2002,,5003660,511522,45.18632908049483,9.146666041286784,"(45.18632908049483, 9.146666041286784)",-124.96793369534039,1
20157,Particelle sospese PM2.5,µg/m³,642,Pavia - via Folperti,77.0,PV,Pavia,N,20/11/2013,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",-765.2805755395683,1
12638,Arsenico,ng/m³,548,Milano - via Senato,118.0,MI,Milano,N,09/07/2008,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",1.5117200000000002,1
6587,Biossido di Zolfo,µg/m³,574,Lecco - Via Amendola,214.0,LC,Lecco,N,17/02/1991,,5077479,530713,45.850191194578535,9.395577066893225,"(45.850191194578535, 9.395577066893223)",-4.2848528150900185,1
17290,PM10 (SM2005),µg/m³,1374,Monza Parco,181.0,MB,Monza,N,15/02/2013,,5049780,521452,45.60123219955139,9.27507265782848,"(45.60123219955139, 9.27507265782848)",-112.11111111111111,1
6929,PM10 (SM2005),µg/m³,576,Merate,279.0,LC,Merate,N,01/01/2000,,5060569,531623,45.69795198970243,9.406190938686596,"(45.69795198970243, 9.406190938686596)",38.416666666666664,1
10456,Particelle sospese PM2.5,µg/m³,1265,Lodi - S. Alberto,76.0,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)",-109.82758620689656,1
9923,Biossido di Zolfo,µg/m³,677,Cremona - Via Fatebenefratelli,43.0,CR,Cremona,N,14/04/2006,,4999315,582066,45.14254063221695,10.043836158369391,"(45.14254063221695, 10.043836158369393)",-4.186302158273378,1
12623,Benzo(a)pirene,ng/m³,542,Meda,222.0,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",3.417142857142857,1
5835,Monossido di Carbonio,mg/m³,504,Sesto S.Giovanni,139.0,MI,Sesto San Giovanni,N,29/04/1990,,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)",-2932.6914594911277,1
6919,PM10 (SM2005),µg/m³,561,Como - viale Cattaneo,202.0,CO,Como,N,04/01/2000,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",-244.97916666666666,1
10081,Ozono,µg/m³,695,Ponti sul Mincio,113.0,MN,Ponti sul Mincio,N,06/02/2007,,5030184,631718,45.41277169168634,10.683357343786836,"(45.41277169168634, 10.683357343786835)",-44.324971428571516,1
9739,PM10 (SM2005),µg/m³,608,Codogno - via Trento,59.0,LO,Codogno,N,09/04/2005,,5000892,554872,45.15937280234111,9.69814824935254,"(45.15937280234111, 9.69814824935254)",-92.58904109589041,1
10176,Particelle sospese PM2.5,µg/m³,703,Schivenoglia,,MN,Schivenoglia,N,13/12/2006,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",-534.0769230769231,1
12624,Nikel,ng/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,01/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",3.2335833333333337,1
12637,Nikel,ng/m³,548,Milano - via Senato,118.0,MI,Milano,N,09/07/2008,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",7.560920000000001,1
6338,Ossidi di Azoto,µg/m³,545,Motta Visconti (aria),100.0,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.281956197427846,8.988562726793255,"(45.281956197427846, 8.988562726793255)",42.64851343624945,1
5834,Monossido di Carbonio,mg/m³,548,Milano - via Senato,118.0,MI,Milano,N,01/05/1995,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",-59.04299599771232,1
10347,Particelle sospese PM2.5,µg/m³,670,Mantova - S.Agnese,22.0,MN,Mantova,N,21/12/2007,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",-387.78767123287673,1
10326,Biossido di Azoto,µg/m³,708,Parona,112.0,PV,Parona,N,01/10/2007,,5014300,480733,45.28193561035791,8.754334594539825,"(45.281935610357905, 8.754334594539825)",-55.504430379746935,1
5790,Monossido di Carbonio,mg/m³,592,Treviglio,191.0,BG,Treviglio,N,01/12/1994,,5040815,546236,45.51933498138716,9.592009994888423,"(45.51933498138716, 9.592009994888425)",-50.933333333334396,1
9999,Biossido di Azoto,µg/m³,683,Cassano d'Adda 2 - Via Milano,133.0,MI,Cassano d'Adda,N,17/02/2006,,5041567,540293,45.52647254585104,9.515980483627096,"(45.52647254585104, 9.515980483627096)",37.09850187265917,1
9920,Ossidi di Azoto,µg/m³,665,Viadana,37.0,MN,Viadana,N,15/06/2004,,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)",33.928942857142815,1
6274,Ossidi di Azoto,µg/m³,598,S.Rocco al Porto,50.0,LO,San Rocco al Porto,N,24/01/2002,,4992297,555154,45.08198669697863,9.70078817718398,"(45.081986696978625, 9.70078817718398)",-430.654457142856,1
10097,Biossido di Azoto,µg/m³,697,Borgofranco - loc. Bonizzo,14.0,MN,Borgofranco sul Po,N,29/11/2006,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)",-230.85303297997663,1
17297,Ozono,µg/m³,583,Bergamo - via Meucci,249.0,BG,Bergamo,N,24/01/2013,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",47.20940268648177,1
10025,Ozono,µg/m³,685,Calusco d' Adda,273.0,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",22.66436124607038,1
10273,PM10 (SM2005),µg/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,21/04/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",37.401408450704224,1
6346,Ossidi di Azoto,µg/m³,514,Rho - via Statuto,152.0,MI,Rho,N,03/10/1991,,5041100,503483,45.52342566200348,9.044599871111004,"(45.523425662003476, 9.044599871111005)",107.66007430694492,1
6931,PM10 (SM2005),µg/m³,583,Bergamo - via Meucci,249.0,BG,Bergamo,N,03/07/2000,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",31.67808219178082,1
10431,Ossidi di Azoto,µg/m³,1264,Sondrio - via Paribelli,290.0,SO,Sondrio,N,11/11/2008,,5113073,567873,46.16785244066512,9.879209924469905,"(46.167852440665115, 9.879209924469903)",21.47215551743856,1
10035,Benzene,µg/m³,672,Cornale (Voghera Energia),74.0,PV,Cornale,N,02/02/2006,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)",-136.08287671232878,1
12531,PM10 (SM2005),µg/m³,1297,Spinadesco,48.0,CR,Spinadesco,N,16/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",43.64383561643836,1
12669,Cadmio,ng/m³,703,Schivenoglia,,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",0.10416,1
5676,Biossido di Zolfo,µg/m³,561,Como - viale Cattaneo,202.0,CO,Como,N,17/02/1991,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",-12.911581355447451,1
10491,PM10 (SM2005),µg/m³,681,Moggio,1194.0,LC,Moggio,N,31/03/2009,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",-128.56737588652481,1
10286,Biossido di Azoto,µg/m³,706,Lecco - Via Sora,272.0,LC,Lecco,N,27/06/2007,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",-209.74686874463828,1
12691,Arsenico,ng/m³,560,Varese - via Copelli,383.0,VA,Varese,N,01/04/2008,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",1.0500000000000003,1
17038,Arsenico,ng/m³,583,Bergamo - via Meucci,249.0,BG,Bergamo,N,13/01/2012,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",1.0500000000000005,1
5670,Biossido di Zolfo,µg/m³,584,Bergamo - via Garibaldi,249.0,BG,Bergamo,N,16/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",-101.50239055299537,1
5958,Biossido di Azoto,µg/m³,629,Crema - via XI febbraio,79.0,CR,Crema,N,01/11/1992,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",12.2231714285714,1
10290,PM10 (SM2005),µg/m³,706,Lecco - Via Sora,272.0,LC,Lecco,N,31/12/2000,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",-255.56944444444446,1
12589,Arsenico,ng/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,01/04/2008,,5040636,593101,45.51303881865376,10.19194188877931,"(45.513038818653754, 10.19194188877931)",1.0905000000000005,1
9872,PM10 (SM2005),µg/m³,673,Voghera - via Pozzoni,90.0,PV,Voghera,N,05/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",-242.44520547945206,1
10327,Biossido di Zolfo,µg/m³,708,Parona,112.0,PV,Parona,N,15/08/2007,,5014300,480733,45.28193561035791,8.754334594539825,"(45.281935610357905, 8.754334594539825)",2.23604718066743,1
6870,Benzene,µg/m³,663,Mantova - via Ariosto,18.0,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)",-478.526027397261,1
17285,Ossidi di Azoto,µg/m³,1374,Monza Parco,181.0,MB,Monza,N,01/05/2013,,5049780,521452,45.60123219955139,9.27507265782848,"(45.60123219955139, 9.27507265782848)",-38.092626464704125,1
5809,Monossido di Carbonio,mg/m³,600,Lodi - viale Vignati,80.0,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",-150.80465714285657,1
5609,Biossido di Azoto,µg/m³,606,S.Giuliano Milanese,97.0,MI,San Giuliano Milanese,N,13/01/2000,,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)",-449.99584169773516,1
20042,Ammoniaca,µg/m³,703,Schivenoglia,,MN,Schivenoglia,N,24/10/2013,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",-478.60915492957764,1
10343,PM10 (SM2005),µg/m³,708,Parona,112.0,PV,Parona,N,28/09/2007,,5014300,480733,45.28193561035791,8.754334594539825,"(45.281935610357905, 8.754334594539825)",-238.2896551724138,1
5960,Ozono,µg/m³,629,Crema - via XI febbraio,79.0,CR,Crema,N,28/04/1996,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",39.09602857142864,1
12584,PM10 (SM2005),µg/m³,627,Cremona - p.zza Cadorna,39.0,CR,Cremona,N,01/01/2012,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",-302.85616438356163,1
12029,Particelle sospese PM2.5,µg/m³,706,Lecco - Via Sora,272.0,LC,Lecco,N,31/12/2000,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",-326.7191780821918,1
12016,Ossidi di Azoto,µg/m³,1297,Spinadesco,48.0,CR,Spinadesco,N,08/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",30.027028571428577,1
5557,Biossido di Azoto,µg/m³,554,Saronno - via Santuario,212.0,VA,Saronno,N,28/03/1997,,5052520,503123,45.626218960836006,9.04006309067821,"(45.626218960836006, 9.04006309067821)",29.40557302086303,1
6380,Ossidi di Azoto,µg/m³,572,Morbegno - via Cortivacci,262.0,SO,Morbegno,N,13/01/1999,,5108901,543736,46.132282960003735,9.566179893984474,"(46.132282960003735, 9.566179893984474)",-51.747635726795046,1
9875,Ossidi di Azoto,µg/m³,674,Monza - via Machiavelli,162.0,MB,Monza,N,21/10/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)",-2633.4583671106006,1
10001,Ossidi di Azoto,µg/m³,683,Cassano d'Adda 2 - Via Milano,133.0,MI,Cassano d'Adda,N,17/02/2006,,5041567,540293,45.52647254585104,9.515980483627096,"(45.52647254585104, 9.515980483627096)",62.000201554851756,1
17042,Ammoniaca,µg/m³,677,Cremona - Via Fatebenefratelli,43.0,CR,Cremona,N,15/02/2011,,4999315,582066,45.14254063221695,10.043836158369391,"(45.14254063221695, 10.043836158369393)",6.274482758620691,1
6955,PM10 (SM2005),µg/m³,663,Mantova - via Ariosto,18.0,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)",35.3013698630137,1
5845,Monossido di Carbonio,mg/m³,569,Sondrio - via Mazzini,307.0,SO,Sondrio,N,01/11/1993,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",-208.20111492280708,1
10320,PM10 (SM2005),µg/m³,548,Milano - via Senato,118.0,MI,Milano,N,10/08/2007,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",-100.7410071942446,1
6005,Benzene,µg/m³,627,Cremona - p.zza Cadorna,39.0,CR,Cremona,N,16/05/2002,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",-1916.4965753424658,1
5619,Biossido di Zolfo,µg/m³,544,Cormano,153.0,MI,Cormano,N,26/10/1994,,5044180,512693,45.551041944372415,9.162613653151322,"(45.551041944372415, 9.162613653151322)",-48.17105714285719,1
9969,Biossido di Azoto,µg/m³,679,Valmadrera,247.0,LC,Valmadrera,N,15/02/2006,,5076576,527307,45.842207261022544,9.351658166127958,"(45.842207261022544, 9.351658166127958)",9.750400228702091,1
6356,Ossidi di Azoto,µg/m³,504,Sesto S.Giovanni,139.0,MI,Sesto San Giovanni,N,18/12/1980,,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)",-414.7561860193038,1
12022,Particelle sospese PM2.5,µg/m³,1297,Spinadesco,48.0,CR,Spinadesco,N,16/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",-35.534246575342465,1
5545,Biossido di Azoto,µg/m³,542,Meda,222.0,MB,Meda,N,01/11/1995,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",-50.14841724449815,1
5814,Monossido di Carbonio,mg/m³,551,Arconate (aria),182.0,MI,Arconate,N,20/01/1999,,5043898,488082,45.54851735741946,8.847321929216262,"(45.54851735741946, 8.847321929216262)",-25.155135603000538,1
5548,Biossido di Azoto,µg/m³,545,Motta Visconti (aria),100.0,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.281956197427846,8.988562726793255,"(45.281956197427846, 8.988562726793255)",27.027730131503677,1
12662,Arsenico,ng/m³,681,Moggio,1194.0,LC,Moggio,N,14/06/2008,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",2.1000000000000005,1
9930,Ossidi di Azoto,µg/m³,677,Cremona - Via Fatebenefratelli,43.0,CR,Cremona,N,11/04/2006,,4999315,582066,45.14254063221695,10.043836158369391,"(45.14254063221695, 10.043836158369393)",54.750187050359806,1
10484,PM10 (SM2005),µg/m³,1266,Bertonico,65.0,LO,Bertonico,N,03/08/2009,,5009105,552297,45.23349364130374,9.666250375296032,"(45.23349364130374, 9.666250375296032)",36.66187050359712,1
6374,Ossidi di Azoto,µg/m³,571,Bormio,1225.0,SO,Bormio,N,01/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",-129.82778730703274,1
6884,Ozono,µg/m³,665,Viadana,37.0,MN,Viadana,N,01/10/2003,,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)",-57.4938857142858,1
12667,Nikel,ng/m³,703,Schivenoglia,,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",1.9518799999999996,1
10452,Biossido di Azoto,µg/m³,1265,Lodi - S. Alberto,76.0,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)",-59.899971428571256,1
10339,PM10 (SM2005),µg/m³,629,Crema - via XI febbraio,79.0,CR,Crema,N,25/09/2007,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",-98.6027397260274,1
5603,Biossido di Azoto,µg/m³,600,Lodi - viale Vignati,80.0,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",-121.74065714285709,1
10278,Ossidi di Azoto,µg/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,16/06/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",-66.87997142857142,1
6817,Ossidi di Azoto,µg/m³,656,Gambara,47.0,BS,Gambara,N,01/01/1990,,5011493,601945,45.24954362474624,10.299119496064078,"(45.24954362474624, 10.299119496064078)",-351.18382857142683,1
9896,Ossidi di Azoto,µg/m³,609,Casirate d`Adda,108.0,BG,Casirate d'Adda,N,10/11/2005,,5038450,543458,45.49822713394494,9.55623226235176,"(45.49822713394494, 9.556232262351761)",-136.79339540296763,1
10173,PM10 (SM2005),µg/m³,703,Schivenoglia,,MN,Schivenoglia,N,01/01/2007,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",-384.1888111888112,1
9835,PM10 (SM2005),µg/m³,664,Mantova - p.zza Gramsci,18.0,MN,Mantova,N,28/12/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)",-100.01369863013699,1
12609,Cadmio,ng/m³,546,Magenta,137.0,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",0.12208000000000002,1
5665,Biossido di Zolfo,µg/m³,595,Filago - via Don Milani,190.0,BG,Filago,N,07/12/1991,,5053519,543342,45.63386450908066,9.556084255790864,"(45.63386450908066, 9.556084255790864)",-190.20626609442053,1
30166,Benzene,µg/m³,652,Brescia - via Turati,154.0,BS,Brescia,N,01/01/2016,,5043626,596168,45.539529434956,10.231785907477224,"(45.539529434955995, 10.231785907477223)",-273.21095890410953,1
29041,Benzene,µg/m³,561,Como - viale Cattaneo,202.0,CO,Como,N,,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",0.6600000000000003,1
5952,Ozono,µg/m³,626,Corte de Cortesi,57.0,CR,Corte de' Cortesi con Cignone,N,17/05/1996,,5014380,578919,45.27848755478839,10.006202391204337,"(45.27848755478839, 10.006202391204335)",-168.69142857142842,1
5742,Ozono,µg/m³,572,Morbegno - via Cortivacci,262.0,SO,Morbegno,N,24/05/2003,,5108901,543736,46.132282960003735,9.566179893984474,"(46.132282960003735, 9.566179893984474)",45.148117887365025,1
5842,Monossido di Carbonio,mg/m³,571,Bormio,1225.0,SO,Bormio,N,02/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",-282.80529176201037,1
6766,Ossidi di Azoto,µg/m³,649,Brescia - Broletto,149.0,BS,Brescia,N,05/08/1992,,5043674,595467,45.540057846971386,10.222818449274216,"(45.540057846971386, 10.222818449274216)",37.89040000000015,1
9976,PM10 (SM2005),µg/m³,679,Valmadrera,247.0,LC,Valmadrera,N,11/02/2006,,5076576,527307,45.842207261022544,9.351658166127958,"(45.842207261022544, 9.351658166127958)",28.32191780821918,1
9856,Ozono,µg/m³,672,Cornale (Voghera Energia),74.0,PV,Cornale,N,29/07/2005,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)",36.08839999999998,1
6958,PM10 (SM2005),µg/m³,569,Sondrio - via Mazzini,307.0,SO,Sondrio,N,08/12/1999,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",-117.60992907801419,1
17293,PM10 (SM2005),µg/m³,1264,Sondrio - via Paribelli,290.0,SO,Sondrio,N,09/10/2012,,5113073,567873,46.16785244066512,9.879209924469905,"(46.167852440665115, 9.879209924469903)",23.9375,1
20032,Ossidi di Azoto,µg/m³,693,Sannazzaro de' Burgondi - AGIP,85.0,PV,Sannazzaro de' Burgondi,N,24/10/2013,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)",-242.4764789939984,1
30165,Ozono,µg/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,13/12/2013,,5040636,593101,45.51303881865376,10.19194188877931,"(45.513038818653754, 10.19194188877931)",-500.1027081532697,1
6268,Ossidi di Azoto,µg/m³,600,Lodi - viale Vignati,80.0,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",-94.38042297799339,1
